,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Cash & Equivalents,18.21,22.93,31.19,48.3,53.2,67.51,47.3,72.08,76.84,81.83
1,Short-Term Investments,0.59,-,1.22,-,0.12,-,21.97,-,1.18,-
2,Trading Asset Securities,2.97,2.57,2.69,2.61,2.14,2.53,2.91,7.77,-,-
3,Cash & Short-Term Investments,21.76,25.51,35.1,50.91,55.45,70.05,72.18,79.86,78.01,81.83
4,Cash Growth,-37.99%,-49.90%,-36.71%,-27.32%,-23.17%,-12.28%,-7.48%,-2.42%,8.02%,25.19%
5,Accounts Receivable,37.83,46.68,58.57,57.96,81.32,65.93,63.97,56.86,65.47,63.99
6,Other Receivables,3.75,3.75,4.39,4.97,3.67,3.67,3.86,3.97,0.4,-
7,Receivables,41.58,50.43,62.96,62.93,84.99,69.6,67.83,60.82,65.87,63.99
8,Prepaid Expenses,-,0.34,-,0.39,-,0.41,-,0.75,-,0.38
9,Other Current Assets,6.19,4.92,4.98,4.2,4.14,4.17,4.07,1.56,1.81,3
10,Total Current Assets,69.53,81.19,103.04,118.42,144.58,144.22,144.08,142.99,145.69,149.2
11,"Property, Plant & Equipment",3.75,6.04,6.18,1.47,2.17,2.93,1.39,2.14,2.75,3.59
12,Other Intangible Assets,2.97,2.87,-,-,-,-,-,-,-,-
13,Long-Term Deferred Tax Assets,0.39,0.39,0.39,0.39,0.42,0.39,0.27,0.35,-,-
14,Other Long-Term Assets,7.1,4.89,6.37,4.4,0.3,0.3,0.28,0.28,0.3,0.3
15,Total Assets,83.73,95.37,115.98,124.68,147.47,147.83,146.03,145.76,148.74,153.09
16,Accounts Payable,2.39,3.56,4.09,8.21,8.07,6.31,6.6,5.13,7.79,8.02
17,Accrued Expenses,-,1.36,-,1.66,-,1.09,-,0.78,-,1.55
18,Current Portion of Leases,2.36,3.45,2.49,0.89,1.23,1.22,0.23,0.77,1.03,1.12
19,Current Income Taxes Payable,-,-,-,-,-,-,-,-,-,0.64
20,Current Unearned Revenue,-,-,-,-,-,0.06,-,1.24,-,-
21,Other Current Liabilities,1.93,0.66,1.41,0.26,1.25,0.21,1.08,0.18,1.41,2.96
22,Total Current Liabilities,6.67,9.03,7.99,11.02,10.54,8.88,7.9,8.11,10.24,14.29
23,Long-Term Leases,0.99,2.56,2.87,0.1,0.35,0.97,0.24,0.27,0.42,0.94
24,Other Long-Term Liabilities,0.15,0.15,-,-,-,-,-,-,-,-
25,Total Liabilities,7.8,11.74,10.86,11.12,10.9,9.85,8.14,8.38,10.66,15.22
26,Common Stock,6,6,6,6,6,6,6,6,6,6
27,Additional Paid-In Capital,53.66,53.66,53.66,53.66,53.66,53.66,53.66,53.66,53.66,53.66
28,Retained Earnings,20.64,23.19,45.94,52.98,75.99,77.4,77.3,76.8,77.49,77.28
29,Comprehensive Income & Other,0.96,0.78,0.84,0.92,0.92,0.92,0.92,0.92,0.92,0.92
30,Total Common Equity,81.26,83.63,106.45,113.57,136.57,137.99,137.88,137.38,138.08,137.87
31,Minority Interest,-5.34,-,-1.32,-,-,-,-,-,-,-
32,Shareholders' Equity,75.93,83.63,105.12,113.57,136.57,137.99,137.88,137.38,138.08,137.87
33,Total Liabilities & Equity,83.73,95.37,115.98,124.68,147.47,147.83,146.03,145.76,148.74,153.09
34,Total Debt,3.35,6.01,5.35,0.99,1.58,2.18,0.47,1.04,1.45,2.05
35,Net Cash (Debt),18.42,19.49,29.74,49.92,53.87,67.86,71.71,78.81,76.56,79.78
36,Net Cash Growth,-38.08%,-60.95%,-44.79%,-26.43%,-24.87%,-13.89%,-6.34%,-1.22%,6.36%,22.06%
37,Net Cash Per Share,0.03,0.03,0.05,0.08,0.09,0.11,0.12,0.13,0.13,0.13
38,Filing Date Shares Outstanding,600,600,600,600,600,600,600,600,600,600
39,Total Common Shares Outstanding,600,600,600,600,600,600,600,600,600,600
40,Working Capital,62.87,72.16,95.05,107.41,134.04,135.34,136.18,134.88,135.45,134.91
41,Book Value Per Share,0.14,0.14,0.18,0.19,0.23,0.23,0.23,0.23,0.23,0.23
42,Tangible Book Value,78.29,80.77,106.45,113.57,136.57,137.99,137.88,137.38,138.08,137.87
43,Tangible Book Value Per Share,0.13,0.13,0.18,0.19,0.23,0.23,0.23,0.23,0.23,0.23
44,Machinery,-,2.85,-,2.8,-,2.68,-,2.58,-,2.55
45,Leasehold Improvements,-,1.73,-,0.82,-,0.82,-,0.82,-,0.82
