,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,1646,1588,1515,1574,1309,1148,1165,1252,817.26,1108
1,Revenue Growth (YoY),8.65%,0.88%,15.76%,37.13%,12.38%,-8.34%,42.53%,12.98%,-20.07%,2.91%
2,Cost of Revenue,1032,990.27,1010,1076,924.82,891.55,783.55,813.18,574.64,788.7
3,Gross Profit,614.78,597.3,505.7,497.86,384.25,256.1,381.27,438.93,242.61,319.58
4,"Selling, General & Admin",242.84,208.86,238.32,214.43,196.37,179.6,205.29,144.49,185.47,158.82
5,Other Operating Expenses,-,-,-,-,-,-,-,3.88,1.58,3.66
6,Operating Expenses,242.84,208.86,238.32,214.43,196.37,179.6,205.29,148.38,187.05,162.48
7,Operating Income,371.94,388.44,267.38,283.43,187.89,76.5,175.98,290.56,55.56,157.11
8,Interest Expense,-2.73,-3.66,-5.28,-6.43,-4.71,-1.75,-2.13,-1.89,-2.12,-1.74
9,Interest & Investment Income,-,11.12,-,0.59,-,0.51,-,0.42,0.92,2.92
10,Earnings From Equity Investments,-2.3,-2.04,-2.09,-0.77,-1.79,-1.36,-0.3,-0.27,0.76,0.69
11,Currency Exchange Gain (Loss),-,32.42,44.31,43.28,5.64,-,-,-,-,11.11
12,Other Non Operating Income (Expenses),33.36,17.23,15.73,14.07,16.69,9.04,10.64,11.28,8.69,11.99
13,EBT Excluding Unusual Items,400.27,443.51,320.05,334.17,203.73,82.94,184.18,300.1,63.8,182.08
14,Impairment of Goodwill,-,-,-,-3.77,-,-,-,-5.48,-,-9.26
15,Gain (Loss) on Sale of Assets,5.17,-2.64,-,-6.8,3.79,0.59,-,0.65,-,-
16,Asset Writedown,-,-11.45,-,-16.54,-,-11.27,-,-9.55,-,-
17,Pretax Income,405.44,429.42,320.05,307.07,207.52,72.56,184.18,285.77,64.08,173.04
18,Income Tax Expense,84.3,87.06,57.7,49.54,36.55,10.24,33.46,16.57,1.92,19.58
19,Earnings From Continuing Operations,321.13,342.37,262.35,257.53,170.96,62.32,150.72,269.21,62.17,153.46
20,Minority Interest in Earnings,1.02,1.35,1.32,1.55,1.25,1.26,0.95,0.57,0.48,0.52
21,Net Income,322.16,343.72,263.67,259.08,172.22,63.58,151.66,269.78,62.65,153.99
22,Net Income to Common,322.16,343.72,263.67,259.08,172.22,63.58,151.66,269.78,62.65,153.99
23,Net Income Growth,22.18%,32.67%,53.11%,307.49%,13.55%,-76.43%,142.08%,75.20%,21.73%,-21.63%
24,Shares Outstanding (Basic),1003,1003,1003,1003,1003,1003,1003,1003,1003,1003
25,Shares Outstanding (Diluted),1003,1003,1003,1003,1003,1004,1003,1003,1003,1003
26,Shares Change (YoY),-,-,-,-0.14%,-,0.14%,-,-,-,-0.29%
27,EPS (Basic),0.32,0.34,0.26,0.26,0.17,0.06,0.15,0.27,0.06,0.15
28,EPS (Diluted),0.32,0.34,0.26,0.26,0.17,0.06,0.15,0.27,0.06,0.15
29,EPS Growth,22.18%,32.69%,53.11%,338.93%,13.55%,-78.00%,142.08%,74.24%,21.73%,-21.41%
30,Free Cash Flow,315.42,327.83,307.64,213.97,68.12,-118.88,-169.49,180.77,73.98,116.79
31,Free Cash Flow Per Share,0.31,0.33,0.31,0.21,0.07,-0.12,-0.17,0.18,0.07,0.12
32,Dividend Per Share,0.186,0.225,0.093,0.123,0.051,0.018,0.045,0.107,0.034,0.092
33,Dividend Growth,101.13%,83.35%,80.40%,571.04%,13.00%,-82.93%,33.53%,16.52%,10.39%,-8.00%
34,Operating Margin,22.59%,24.47%,17.64%,18.01%,14.35%,6.67%,15.11%,23.21%,6.80%,14.18%
35,Profit Margin,19.57%,21.65%,17.40%,16.46%,13.16%,5.54%,13.02%,21.55%,7.67%,13.89%
36,Free Cash Flow Margin,19.16%,20.65%,20.30%,13.60%,5.20%,-10.36%,-14.55%,14.44%,9.05%,10.54%
37,EBITDA,477.67,486.92,359.14,372,252.04,154.12,236.05,364.35,122.95,215.07
38,D&A For EBITDA,105.73,98.48,91.75,88.57,64.15,77.61,60.07,73.79,67.39,57.96
39,EBIT,371.94,388.44,267.38,283.43,187.89,76.5,175.98,290.56,55.56,157.11
