,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,34122,29772,26217,29550,30438,30883,31549,34215,33993,34660,35326,36881,40436,44213,31994,31771,29772,16278,15656,16153,17769,Upgrade
1,Market Cap Growth,-3.60%,-3.60%,-16.90%,-13.64%,-10.46%,-10.90%,-10.69%,-7.23%,-15.93%,-21.61%,10.42%,16.08%,35.82%,171.62%,104.35%,96.68%,67.55%,-10.27%,-25.00%,-40.37%,6.72%,Upgrade
2,Enterprise Value,56188,58944,49199,52533,53422,60335,53238,57141,56919,65916,59434,81450,85005,87427,66380,101981,99981,83767,86442,87536,89152,Upgrade
3,Last Close Price,1.55,1.34,1.18,1.33,1.37,1.39,1.42,1.53,1.52,1.55,1.58,1.65,1.81,1.98,1.43,1.42,1.34,1.31,1.26,1.30,1.42,Upgrade
4,PE Ratio,16.33,14.14,10.73,12.77,13.43,15.51,14.66,17.09,17.80,18.21,25.29,30.14,35.86,8.75,6.55,6.78,6.64,78.45,103.38,118.88,126.76,Upgrade
5,Forward PE,17.88,12.56,10.73,11.57,11.91,13.08,14.20,15.02,17.00,16.86,17.67,20.75,26.00,37.90,26.18,20.43,44.67,52.40,62.97,45.14,20.43,Upgrade
6,PS Ratio,1.13,0.98,0.86,0.97,1.01,1.01,0.96,0.98,0.96,0.98,1.10,1.25,1.49,1.78,1.36,1.38,1.34,0.75,0.73,0.79,0.84,Upgrade
7,PB Ratio,0.72,0.57,0.50,0.57,0.59,0.60,0.65,0.71,0.71,0.74,0.76,0.79,0.88,0.96,0.70,0.69,0.66,0.56,0.55,0.57,0.62,Upgrade
8,P/FCF Ratio,5.67,4.94,4.28,4.80,5.00,5.41,7.20,7.78,7.61,8.09,6.80,8.12,9.17,10.68,8.77,9.68,9.09,6.04,6.04,5.81,6.47,Upgrade
