,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,105.92,305.17,285.02,264.34,122.29,240.34,213.39,184.67,93.25,223.88
1,Short-Term Investments,65.1,63.35,61.64,-,-,-,-,-,-,-
2,Trading Asset Securities,365,350,350,490,620,530,500,400,474.05,477.15
3,Cash & Short-Term Investments,536.02,718.52,696.65,754.34,742.29,770.34,713.39,584.67,567.29,701.03
4,Cash Growth,-23.06%,-4.75%,-6.15%,-2.08%,4.05%,31.76%,25.75%,-16.60%,-19.51%,2.73%
5,Accounts Receivable,311.77,256.73,279.67,229.62,256.79,226.47,230.36,204.71,226.23,264.16
6,Other Receivables,32.59,36.96,30.87,32.25,35.11,28.4,34.68,27.53,37.93,26.49
7,Receivables,344.36,293.69,310.54,261.87,291.91,254.87,265.03,232.24,264.16,290.65
8,Inventory,68.05,71.98,76.38,86.75,62.8,83.94,63.26,56.76,56.24,69.77
9,Restricted Cash,1.74,2.73,35.49,2.28,1.59,2.59,2.06,1.18,1.54,2.35
10,Other Current Assets,10.6,8.59,26.77,19.32,15,13.34,13.14,16.44,8.22,9.94
11,Total Current Assets,960.77,1096,1146,1125,1114,1125,1057,891.29,897.45,1074
12,"Property, Plant & Equipment",1459,1412,1416,1406,1392,1385,1369,1359,1232,1241
13,Long-Term Investments,22,33.4,36,82.45,81.83,73.33,70.55,67.66,105.7,37
14,Goodwill,143.33,29.1,29.1,29.1,29.1,29.1,44.61,44.61,46.01,122.01
15,Long-Term Deferred Tax Assets,9.6,-,-,-,-,-,-,-,-,-
16,Other Long-Term Assets,58.41,54.6,31.8,77.49,81.04,91.6,94.46,91.22,107.11,109.65
17,Total Assets,2653,2625,2658,2719,2697,2705,2636,2454,2388,2583
18,Accounts Payable,366.8,317.26,313.99,348.81,256.86,321.65,281.25,256.8,249.21,262.04
19,Accrued Expenses,86.23,99.72,87.68,109.89,98.28,101.8,87.37,97.12,83.38,86.86
