,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2898,2740,1528,2221,3086,2826,2725,3057,3172,2985,3605,3936,4239,3648,3994,4124,3879,4701,3100,3316,3779,Upgrade
1,Market Cap Growth,-3.06%,-3.06%,-43.92%,-27.36%,-2.73%,-5.31%,-24.40%,-22.34%,-25.17%,-18.18%,-9.75%,-4.55%,9.29%,-22.39%,28.84%,24.37%,2.63%,8.57%,-45.52%,-47.60%,-28.35%,Upgrade
2,Enterprise Value,7066,6966,5734,6928,7793,7166,7135,7323,7438,7145,7751,8016,8319,7406,7573,6882,6637,7265,5217,5286,5750,Upgrade
3,Last Close Price,2.01,1.90,1.06,1.54,2.14,1.96,1.89,2.12,2.20,2.07,2.50,2.73,2.94,2.53,2.76,2.85,2.68,3.25,2.15,2.28,2.60,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-185.23,-,91.29,-,-66.07,-,-,Upgrade
5,Forward PE,-,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,Upgrade
6,PS Ratio,1.70,1.58,0.86,1.27,1.83,2.02,1.95,2.36,2.32,1.80,2.20,1.97,2.04,1.44,1.37,1.28,1.27,1.51,1.02,1.17,1.28,Upgrade
7,PB Ratio,20.78,9.71,5.13,5.57,6.26,4.55,3.22,3.09,2.91,-,1.64,1.67,1.73,1.13,1.20,1.25,1.45,1.27,0.83,0.90,1.01,Upgrade
8,P/TBV Ratio,-,-,-,28.19,18.12,10.01,5.41,4.69,4.15,-,2.12,2.12,2.19,1.56,1.64,1.67,1.74,1.63,1.07,1.17,1.31,Upgrade
9,P/FCF Ratio,-,-,-,409.21,-,-,-,-765.45,-,-80.84,387.77,-,-,67.04,-,-,-13.05,-,-,-,-138.76,Upgrade
10,P/OCF Ratio,1639.88,-,-,43.86,-,-,32.05,19.16,-,18.00,24.74,-,120.50,30.25,-,-,-17.06,-,-,-,-,Upgrade
