,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,104.64,93.27,64.76,96.31,94.64,82.23,60.02,79.08,84.53,79.32,53.21,76.69,106.83,112.69,92.93,144.37,115.26,87.3,52.58,112.06,Upgrade
1,Other Revenue,-0.74,0.74,-,4.52,-5.27,5.27,-,0.2,-0.07,0.07,-,7.09,-3.41,3.41,-,6.87,-0.33,0.33,-,3.25,Upgrade
2,Revenue,103.9,94.01,64.76,100.83,89.37,87.5,60.02,79.28,84.45,79.39,53.21,83.78,103.43,116.09,92.93,151.24,114.93,87.63,52.58,115.31,Upgrade
3,Revenue Growth (YoY),16.26%,7.44%,7.90%,27.19%,5.82%,10.22%,12.80%,-5.38%,-18.34%,-31.61%,-42.75%,-44.60%,-10.01%,32.48%,76.74%,31.16%,10.45%,-22.69%,-45.24%,-28.47%,Upgrade
4,Cost of Revenue,96.09,87.64,61,100.46,83.46,81.82,55.06,74.47,80.71,74.04,48.86,76.64,93.12,101.8,81.16,134.4,103.07,74.29,47.61,95.27,Upgrade
5,Gross Profit,7.8,6.37,3.76,0.37,5.91,5.68,4.95,4.81,3.75,5.36,4.35,7.14,10.31,14.3,11.77,16.85,11.86,13.34,4.97,20.04,Upgrade
6,"Selling, General & Admin",12.47,19.68,17.23,17.67,15.8,14.89,11.86,14.34,12.65,10.48,7.25,8.58,6.98,7.73,6.35,8.79,2.46,10.55,7.77,11.08,Upgrade
7,Research & Development,3,1.95,1.9,4.24,6,3.77,2.92,2.52,3,2.48,0.82,3.58,3.47,2.87,3.74,4.71,4.46,2.73,2.02,3.77,Upgrade
8,Other Operating Expenses,0.3,0.49,0.35,0.53,0.36,0.42,-0.41,1.02,-0.08,0.21,0.26,2.63,-0.86,0.2,-0.35,1.76,-0.82,0.61,0.27,3.04,Upgrade
9,Operating Expenses,18.93,22.88,19.17,37.04,23.33,21.28,13.22,35.94,18.44,15.07,8.45,15.47,10.47,11.57,10.24,21.27,8.67,14.65,11.35,19.46,Upgrade
10,Operating Income,-11.13,-16.51,-15.41,-36.67,-17.42,-15.59,-8.27,-31.13,-14.7,-9.71,-4.11,-8.33,-0.16,2.73,1.53,-4.42,3.19,-1.31,-6.39,0.58,Upgrade
11,Interest Expense,-0.26,-0.26,-0.3,-0.47,-0.65,-0.7,-0.15,-0.05,-0.06,-0.07,-0.07,-0.17,-0.04,-0.07,-0.07,-0.26,-0.45,-0.28,-0.02,-0.01,Upgrade
12,Interest & Investment Income,0.05,0.87,-,2.34,0.4,0.59,0.53,0.69,0.72,0.94,0.96,2.03,1.09,1.41,0.55,8.22,0.85,6.12,0.44,1.03,Upgrade
