,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,821.15,1772,944.26,929.93,993.94,2023,876.37,2029,1340,-
1,Revenue Growth (YoY),-13.04%,90.59%,-5.00%,-54.04%,13.42%,-0.29%,-34.62%,-,101.76%,-
2,Cost of Revenue,786.2,1701,853.94,892.87,916.29,1873,782.53,1699,1042,-
3,Gross Profit,34.95,71.59,90.33,37.06,77.65,149.79,93.84,330.22,297.88,-
4,"Selling, General & Admin",30.15,32.77,27.92,32.28,34.88,33.08,33.35,13.88,42.97,-
5,Operating Expenses,30.15,9.49,27.92,180.06,50.26,70.03,40.94,39.34,53.88,-
6,Operating Income,4.8,62.1,62.41,-143,27.39,79.77,52.9,290.88,244,-
7,Interest Expense,-37.97,-42.1,-29.4,-39.63,-31.23,-36.54,-21.45,-16.42,-21.26,-
8,Interest & Investment Income,-,12.97,-,7.93,-,14.59,-,14.35,-,-
9,Other Non Operating Income (Expenses),7.15,7.55,-8.87,12.05,-11.69,-13.42,9.78,-6.69,13.86,-
10,EBT Excluding Unusual Items,-26.01,40.52,24.14,-162.65,-15.53,44.39,41.23,282.12,236.6,-
11,Gain (Loss) on Sale of Investments,1.38,-10.81,-9.48,-110.84,-4.69,-31.96,-4.86,43.06,-20.79,-
12,Asset Writedown,-,2.9,-3,-72.38,-,-,-,-0.7,-,-
13,Pretax Income,-24.64,32.62,11.66,-345.87,-20.22,12.43,36.36,324.49,215.81,-
14,Income Tax Expense,4.21,24.73,8.56,-41.77,23.02,2.81,4.18,121.13,87.5,-
15,Earnings From Continuing Operations,-28.85,7.89,3.1,-304.1,-43.25,9.62,32.19,203.36,128.31,-
16,Net Income,-28.85,7.89,3.1,-304.1,-43.25,9.62,32.19,203.36,128.31,-
17,Net Income to Common,-28.85,7.89,3.1,-304.1,-43.25,9.62,32.19,203.36,128.31,-
18,Net Income Growth,-,-,-,-,-,-95.27%,-74.92%,-,127.00%,-
19,Shares Outstanding (Basic),809,809,809,809,807,790,790,780,809,-
20,Shares Outstanding (Diluted),809,809,809,809,807,790,790,780,809,-
21,Shares Change (YoY),-,0.01%,0.27%,2.50%,2.23%,1.29%,-2.45%,-,34.91%,-
22,EPS (Basic),-0.04,0.01,0.00,-0.38,-0.05,0.01,0.04,0.26,0.16,-
23,EPS (Diluted),-0.04,0.01,0.00,-0.38,-0.05,0.01,0.04,0.26,0.16,-
24,EPS Growth,-,-,-,-,-,-95.33%,-74.29%,-,68.26%,-
25,Free Cash Flow,-139.48,74.65,-105.29,-221.3,55.26,-10.43,-145.19,155.06,63.75,-
26,Free Cash Flow Per Share,-0.17,0.09,-0.13,-0.27,0.07,-0.01,-0.18,0.20,0.08,-
27,Dividend Per Share,-,-,-,-,-,-,-,-,0.045,-
28,Operating Margin,0.58%,3.50%,6.61%,-15.38%,2.76%,3.94%,6.04%,14.34%,18.20%,-
29,Profit Margin,-3.51%,0.45%,0.33%,-32.70%,-4.35%,0.48%,3.67%,10.02%,9.57%,-
30,Free Cash Flow Margin,-16.99%,4.21%,-11.15%,-23.80%,5.56%,-0.52%,-16.57%,7.64%,4.76%,-
31,EBITDA,7.58,65.54,65.51,-140.08,33.02,82.88,58.03,295.37,245.99,-
32,D&A For EBITDA,2.78,3.45,3.1,2.92,5.62,3.11,5.13,4.49,1.99,2.56
33,EBIT,4.8,62.1,62.41,-143,27.39,79.77,52.9,290.88,244,-
