,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,656.29,502.53,549.79,532.8,550.58,349.94,790.89,898.26,417.57,733.18,267.71,351.29,334.39,495.14,556.04,498.31,213.48,294.73,231.79,211.45,Upgrade
1,Short-Term Investments,-,205.9,-,191.37,-,136.72,-,114.82,-,10,-,10.01,-,10,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,191.04,277.12,202.02,300.92,508.79,678.05,403.32,473.38,764.52,361.11,58.7,22.75,59.11,66.94,139.11,285.11,22,-,-,-,Upgrade
3,Cash & Short-Term Investments,847.33,985.54,751.81,1025,1059,1165,1194,1486,1182,1104,326.41,384.05,393.51,572.08,695.15,783.42,235.48,294.73,231.79,211.45,Upgrade
4,Cash Growth,-20.02%,-15.38%,-37.04%,-31.04%,-10.38%,5.47%,265.86%,287.05%,200.40%,93.03%,-53.04%,-50.98%,67.11%,94.11%,199.91%,270.50%,11.36%,163.64%,107.34%,-,Upgrade
5,Accounts Receivable,2029,1911,1791,1797,1802,1706,1349,1487,1386,1344,1316,1211,1139,995.92,793.36,823.21,764.51,672.9,633.18,661.91,Upgrade
6,Other Receivables,20.09,14.52,12.1,15.55,21.87,22.15,117.83,21.17,21.14,28.64,37.53,28.67,16.88,15.55,9.96,6.27,10.05,0.94,1.33,0.55,Upgrade
7,Receivables,2049,1926,1803,1812,1824,1728,1466,1509,1407,1373,1354,1240,1156,1011,803.32,829.49,774.56,673.84,634.5,662.46,Upgrade
8,Inventory,482.45,520.67,398.16,322.51,394.38,348.87,366.12,351.85,317.63,310.87,325.28,301.85,335.7,255.27,211.32,165.22,133.36,107.49,131.8,109.4,Upgrade
