,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,144.28,130.99,127.79,133.15,138.46,129.89,122.78,119.78,106.55,512.95,Upgrade
1,Revenue Growth (YoY),12.90%,-1.62%,-7.70%,2.51%,12.76%,8.44%,15.24%,-76.65%,-73.51%,4.80%,Upgrade
2,Cost of Revenue,97.17,101.06,83.61,133.85,86.85,98.3,91.57,95.81,84.92,275.27,Upgrade
3,Gross Profit,47.11,29.93,44.18,-0.7,51.61,31.59,31.22,23.97,21.63,237.68,Upgrade
4,"Selling, General & Admin",63.22,73.73,68.59,64.89,54.21,76.02,59.9,65.61,62.21,105.05,Upgrade
5,Operating Expenses,62.92,73.16,68.54,64.68,54.21,77.74,59.9,69.26,62.21,105.05,Upgrade
6,Operating Income,-15.81,-43.23,-24.36,-65.38,-2.6,-46.15,-28.68,-45.29,-40.58,132.63,Upgrade
7,Interest Expense,-214.63,-219.87,-201.09,-196.74,-186.52,-113.53,-70.63,-62.46,-55.94,-26.11,Upgrade
8,Interest & Investment Income,1.04,2.07,1.09,0.01,0.01,0.01,0.01,0.11,0.86,0.38,Upgrade
9,Currency Exchange Gain (Loss),0.21,-0.02,0.04,0.01,-,-0.02,0.12,3.61,-1.66,-,Upgrade
10,Other Non Operating Income (Expenses),-18.41,-18.41,-20.61,-23.21,-26.11,-30.67,-26.12,-626.22,-13.17,5.96,Upgrade
11,EBT Excluding Unusual Items,-247.6,-279.45,-244.93,-285.31,-215.23,-190.37,-125.3,-730.25,-110.5,112.87,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-1.51,Upgrade
13,Asset Writedown,-,0.06,-,-0.74,0.74,-1.86,-0.93,-0.88,-1.57,-0.24,Upgrade
14,Legal Settlements,-,-,-,14.2,-,-,-,-,-,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,510.46,-510.46,-,Upgrade
16,Pretax Income,-247.6,-279.39,-244.93,-271.85,-214.49,-192.22,-126.23,-220.68,-622.53,111.11,Upgrade
17,Income Tax Expense,-,-,-,-,-,-,-,-,2.09,15.16,Upgrade
18,Net Income,-247.6,-279.39,-244.93,-271.85,-214.49,-192.22,-126.23,-220.68,-624.62,95.96,Upgrade
19,Net Income to Common,-247.6,-279.39,-244.93,-271.85,-214.49,-192.22,-126.23,-220.68,-624.62,95.96,Upgrade
20,Net Income Growth,-,-,-,-,-,-,-,-,-,-12.36%,Upgrade
21,Shares Outstanding (Basic),579,579,579,579,579,579,579,579,579,579,Upgrade
22,Shares Outstanding (Diluted),579,579,579,579,579,579,579,579,579,579,Upgrade
23,EPS (Basic),-0.43,-0.48,-0.42,-0.47,-0.37,-0.33,-0.22,-0.38,-1.08,0.17,Upgrade
24,EPS (Diluted),-0.43,-0.48,-0.42,-0.47,-0.37,-0.33,-0.22,-0.38,-1.08,0.17,Upgrade
25,EPS Growth,-,-,-,-,-,-,-,-,-,-12.36%,Upgrade
26,Free Cash Flow,-51.83,51.78,-173.99,-202.24,-41.46,-62.82,-53.14,-44.42,-153.87,45.17,Upgrade
27,Free Cash Flow Per Share,-0.09,0.09,-0.30,-0.35,-0.07,-0.11,-0.09,-0.08,-0.27,0.08,Upgrade
28,Operating Margin,-10.96%,-33.00%,-19.06%,-49.10%,-1.88%,-35.53%,-23.36%,-37.81%,-38.09%,25.86%,Upgrade
29,Profit Margin,-171.62%,-213.29%,-191.66%,-204.18%,-154.92%,-147.99%,-102.80%,-184.23%,-586.23%,18.71%,Upgrade
30,Free Cash Flow Margin,-35.92%,39.53%,-136.15%,-151.90%,-29.95%,-48.37%,-43.28%,-37.09%,-144.42%,8.81%,Upgrade
31,EBITDA,-1.32,-29.79,-10.66,-50.6,10,-32.61,-15.96,-32.71,-26.92,158.32,Upgrade
32,D&A For EBITDA,14.5,13.44,13.7,14.78,12.61,13.55,12.72,12.59,13.66,25.69,Upgrade
33,EBIT,-15.81,-43.23,-24.36,-65.38,-2.6,-46.15,-28.68,-45.29,-40.58,132.63,Upgrade
