,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,170.19,190.05,146.03,220.23,197.45,204.76,178.54,223.97,238.28,190.7,209.17,213.64,241.46,250.88,190.51,337.94,267.24,244.04,151.86,281.98,Upgrade
1,Other Revenue,-12.91,12.91,-,17.36,-9.24,9.24,-,17.44,-7.45,7.45,-,20.64,-10.49,10.49,-,24.16,-9.27,9.27,-,21.59,Upgrade
2,Revenue,157.28,202.96,146.03,237.59,188.21,214,178.54,241.42,230.84,198.14,209.17,234.28,230.97,261.37,190.51,362.1,257.97,253.31,151.86,303.57,Upgrade
3,Revenue Growth (YoY),-16.43%,-5.16%,-18.21%,-1.59%,-18.47%,8.00%,-14.64%,3.05%,-0.06%,-24.19%,9.79%,-35.30%,-10.47%,3.18%,25.45%,19.28%,-7.05%,-5.25%,-69.00%,-47.95%,Upgrade
4,Cost of Revenue,125.62,158.63,106.11,182.27,139.11,163.25,140.01,199.87,182.23,154.55,169.05,241.8,184.34,203.27,154.17,330.04,200.84,209.19,121.88,256.52,Upgrade
5,Gross Profit,31.66,44.33,39.91,55.32,49.1,50.76,38.53,41.54,48.61,43.6,40.11,-7.52,46.63,58.1,36.34,32.06,57.13,44.12,29.98,47.05,Upgrade
6,"Selling, General & Admin",26.64,37.68,33.07,32.32,32.77,37.26,35.97,37.32,32.41,32.9,35.88,50.52,29.29,39.07,39.7,50.01,37.82,42.52,43.8,60.01,Upgrade
7,Research & Development,8.12,8.52,9.32,8.88,9.72,9.64,9.78,9.4,9.64,10.76,12.88,12.62,13.1,16.04,13.7,11.97,10.35,11.07,12.93,20.4,Upgrade
8,Other Operating Expenses,-1.37,1.43,0.42,-0.11,1.52,0.29,0.04,0.58,1.51,0.59,0.69,0.92,0.97,1.43,0.15,0.75,4.71,-1.91,-2.24,2.78,Upgrade
9,Operating Expenses,33.13,47.97,41.57,52.68,43.56,46.84,45.83,51.68,43.06,47.2,49.43,105.8,43.34,60.65,51.88,94.21,53.03,56.82,54.49,137.45,Upgrade
10,Operating Income,-1.47,-3.64,-1.65,2.64,5.54,3.92,-7.3,-10.14,5.55,-3.6,-9.32,-113.33,3.29,-2.55,-15.54,-62.15,4.09,-12.7,-24.51,-90.4,Upgrade
11,Interest Expense,-2.51,-4.82,-,-3.48,-2.25,-4.05,-,-2.94,-2.52,-3.03,-2.26,-2.45,-2.95,-1.71,-1.09,-5.26,-8.04,-8.56,-6.72,-7.75,Upgrade
12,Interest & Investment Income,0.09,0.71,0.87,1.22,0.06,0.55,-,0.63,0.19,0.48,0.3,2.22,1.04,0.15,0.26,91.54,1.01,2.15,0.24,0.72,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14,0,-0.14,-,0.44,Upgrade
14,Currency Exchange Gain (Loss),-,-,-,0.01,-0.03,0.03,-,-0.01,-0.02,0.02,-,-0,-0.1,0.1,-,-0.02,0.19,-0.19,-,-0.01,Upgrade
