,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,3715,3984,4591,4785,4129,4403,5341,5082,5626,5472,5894,4716,5002,3800,4326,3974,4051,3034,2828,2880,2475,Upgrade
1,Market Cap Growth,-9.52%,-9.52%,-14.04%,-5.86%,-26.61%,-19.54%,-9.39%,7.78%,12.48%,44.01%,36.26%,18.65%,23.46%,25.25%,52.95%,38.00%,63.69%,25.80%,-0.41%,4.17%,0.05%,Upgrade
2,Enterprise Value,3713,4168,4672,4635,3979,3898,4504,4025,4568,5124,5827,5524,5811,3960,4355,4646,4723,3517,3593,3930,3525,Upgrade
3,Last Close Price,13.82,14.82,17.08,17.37,14.99,15.99,19.39,18.09,20.03,19.48,20.98,16.61,17.62,13.38,15.24,13.80,14.06,10.53,9.82,9.83,8.45,Upgrade
4,PE Ratio,17.03,18.26,19.91,20.98,18.36,19.72,23.89,23.16,26.75,27.05,29.83,26.20,29.37,23.48,28.55,28.74,30.59,23.31,22.59,24.05,20.82,Upgrade
5,PS Ratio,0.35,0.38,0.43,0.46,0.39,0.42,0.45,0.42,0.48,0.50,0.59,0.52,0.57,0.43,0.54,0.56,0.61,0.50,0.54,0.64,0.57,Upgrade
6,PB Ratio,2.49,2.41,2.80,2.89,2.59,2.82,3.49,3.29,3.79,3.80,4.25,3.51,3.90,2.99,3.49,3.25,3.54,2.71,2.56,2.66,2.37,Upgrade
7,P/TBV Ratio,2.68,2.68,3.12,3.21,2.88,3.14,3.89,3.68,4.28,4.30,4.91,4.03,4.46,3.46,4.03,4.06,4.47,3.38,3.21,3.34,2.97,Upgrade
8,P/FCF Ratio,31.85,34.16,-7.29,-,-4.35,-,-,-,3.67,2.95,8.32,-,15.56,-,-,-,12.02,-,-,-,11.45,Upgrade
9,P/OCF Ratio,32.94,32.94,-7.34,-,-4.37,-,-,-,3.66,2.94,8.34,-,15.37,-,-,-,11.51,-,-,-,11.31,Upgrade
10,EV/Sales Ratio,0.35,0.39,0.44,0.44,0.38,0.38,0.38,0.34,0.39,0.46,0.58,0.61,0.66,0.44,0.55,0.65,0.71,0.57,0.68,0.87,0.81,Upgrade
11,EV/EBITDA Ratio,11.67,13.30,14.33,15.26,13.34,13.24,12.26,10.00,11.85,12.76,18.89,21.83,23.74,16.42,17.30,17.94,18.90,14.64,16.47,20.21,18.40,Upgrade
12,EV/EBIT Ratio,12.48,13.77,14.84,15.86,13.90,13.83,12.67,10.30,12.20,13.10,19.55,22.72,24.73,17.11,18.06,18.68,19.79,15.41,17.60,21.93,20.23,Upgrade
13,EV/FCF Ratio,31.84,35.73,-7.42,-,-4.19,-,-,-,2.98,2.76,8.23,-,18.08,-,-,-,14.01,-,-,-,16.30,Upgrade
14,Debt / Equity Ratio,0.42,0.42,0.71,0.63,0.47,0.72,0.36,0.28,0.61,0.63,0.84,0.58,0.75,1.02,0.80,0.70,0.98,1.26,1.29,0.95,0.72,Upgrade
15,Debt / EBITDA Ratio,2.20,3.43,1.95,2.62,6.29,4.40,1.07,1.13,8.99,1.66,1.79,2.54,5.99,7.44,2.36,3.11,10.39,6.55,3.26,4.28,10.81,Upgrade
16,Debt / FCF Ratio,5.99,5.99,-1.85,-,-0.79,-,-,-,0.59,0.49,1.64,-,2.98,-,-,-,3.34,-,-,-,3.48,Upgrade
17,Asset Turnover,1.22,2.33,1.45,1.33,1.35,2.72,1.55,1.25,2.13,2.58,1.55,1.10,2.01,2.36,1.59,1.50,1.69,2.25,1.68,1.22,Upgrade,
18,Inventory Turnover,6.91,4.33,7.19,4.32,5.69,6.57,8.77,4.60,4.38,6.31,5.95,3.40,2.95,5.54,5.93,4.23,4.77,5.00,5.62,3.73,2.66,Upgrade
19,Quick Ratio,0.76,0.76,0.80,0.64,0.78,0.83,0.88,0.56,0.73,0.65,0.52,0.34,0.50,0.42,0.55,0.40,0.76,0.65,0.62,0.35,0.56,Upgrade
20,Current Ratio,1.32,1.32,1.26,1.25,1.31,1.26,1.34,1.33,1.29,1.26,1.22,1.26,1.31,1.29,1.27,1.25,1.34,1.36,1.32,1.35,1.52,Upgrade
21,Return on Equity (ROE),4.01%,26.60%,15.51%,11.08%,8.79%,28.82%,15.63%,9.84%,14.97%,31.45%,15.72%,6.95%,9.88%,28.96%,14.62%,10.09%,5.90%,26.50%,14.17%,6.51%,Upgrade,
22,Return on Assets (ROA),1.85%,4.99%,3.67%,0.63%,2.45%,5.13%,3.76%,0.44%,4.96%,6.13%,3.57%,1.44%,1.99%,4.78%,3.64%,1.58%,3.26%,6.88%,4.36%,1.15%,Upgrade,
23,Return on Capital (ROIC),4.67%,12.86%,9.62%,1.58%,6.35%,14.70%,10.44%,1.20%,13.69%,16.48%,8.56%,2.93%,4.27%,11.49%,7.65%,2.56%,5.01%,11.54%,7.24%,1.71%,Upgrade,
24,Return on Capital Employed (ROCE),17.80%,18.10%,18.98%,17.39%,17.66%,17.70%,21.33%,23.27%,23.19%,25.04%,21.03%,17.72%,17.90%,17.78%,18.90%,19.80%,20.51%,20.05%,18.19%,16.27%,16.38%,Upgrade
25,Earnings Yield,5.87%,5.48%,5.02%,4.77%,5.45%,5.07%,4.19%,4.32%,3.74%,3.70%,3.35%,3.82%,3.41%,4.26%,3.50%,3.48%,3.27%,4.29%,4.43%,4.16%,4.80%,Upgrade
26,FCF Yield,3.14%,2.93%,-13.72%,-18.33%,-22.97%,-10.78%,12.77%,22.21%,27.24%,33.93%,12.02%,4.13%,6.43%,-4.12%,3.59%,7.16%,8.32%,7.47%,11.18%,4.25%,8.74%,Upgrade
27,Dividend Yield,3.26%,-,-,-,3.00%,-,-,-,1.96%,-,-,-,1.42%,-,-,-,1.52%,-,-,-,2.11%,Upgrade
28,Payout Ratio,67.53%,34.58%,125.48%,13.47%,15.58%,19.34%,107.60%,9.10%,16.51%,23.36%,78.61%,13.95%,38.75%,40.17%,84.57%,19.00%,35.88%,109.91%,88.57%,38.84%,53.49%,Upgrade
