,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,596.81,661.83,889.25,1028,895.68,930.8,742.79,707.57,892.06,634.5,673.25,648.73,506.3,267.61,291.92,324.17,138.83,161.61,411.45,260.9,Upgrade
1,Trading Asset Securities,1.15,1.6,1.03,2.18,2.66,-,45.59,175.08,14.57,5.51,10.19,23.46,9.45,17.26,8.04,7.03,4.37,0.97,1.33,13.65,Upgrade
2,Cash & Short-Term Investments,597.96,663.43,890.28,1030,898.34,930.8,788.38,882.64,906.63,640.01,683.45,672.19,515.75,284.87,299.97,331.2,143.2,162.58,412.77,274.55,Upgrade
3,Cash Growth,-33.44%,-28.72%,12.93%,16.69%,-0.91%,45.43%,15.35%,31.31%,75.79%,124.67%,127.84%,102.96%,260.17%,75.21%,-27.33%,20.63%,-28.68%,-66.49%,26.93%,-59.58%,Upgrade
4,Accounts Receivable,768.63,842.02,1019,892.01,1126,917.65,765.49,575.49,510.11,338.09,405.29,510.27,727.24,727.4,591.42,433.25,500.34,350.75,439.2,589.66,Upgrade
5,Other Receivables,237.52,134.84,116.91,107.59,85.58,282.34,74.09,80.26,62.51,96.56,75.9,83.37,65.02,41.11,60.26,66.95,31.17,43.5,32,68.34,Upgrade
6,Receivables,1006,976.85,1136,999.6,1211,1200,839.58,655.75,572.62,434.65,481.19,593.64,792.26,768.51,651.67,500.2,531.51,394.25,471.21,658.01,Upgrade
7,Inventory,1381,1314,1347,1209,1241,1042,1080,1150,1154,1125,1160,965.88,729.51,609.58,595.09,574.01,498.75,582.18,587.77,527.31,Upgrade
8,Prepaid Expenses,-,1.32,-,1.03,-,-,-,1.87,-,0.88,-,-,-,0.1,-,-,-,4.23,-,-,Upgrade
9,Other Current Assets,228.47,190,222.15,261.66,268.45,247.48,435.84,399.47,468.53,468.7,496.44,411.34,358.71,318.05,248.76,232.52,227.64,152.56,220.43,153.99,Upgrade
10,Total Current Assets,3213,3146,3595,3501,3619,3420,3143,3090,3102,2669,2821,2643,2396,1981,1795,1638,1401,1296,1692,1614,Upgrade
11,"Property, Plant & Equipment",2461,2466,2298,2239,2208,2148,1918,1935,1950,1972,1902,1868,1814,1747,1631,1608,1549,1519,1460,1442,Upgrade
12,Long-Term Investments,57.22,55.84,56.34,56.26,65.41,60.7,59.3,29.3,30.09,30.02,25.34,24.66,23.29,21.49,14.28,14.28,37.5,37.5,-,-,Upgrade
13,Goodwill,139.55,139.55,139.55,139.55,145.87,145.87,88.79,88.79,96.64,96.64,96.64,96.64,96.64,96.64,96.64,96.64,96.64,96.64,96.64,96.64,Upgrade
14,Other Intangible Assets,169,167.81,169.72,170.84,142.69,132.33,131.97,133.5,126.22,126.81,129.46,129.91,130.32,131.84,134.73,132.85,127.81,128.91,130.29,130.56,Upgrade
