,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,80752,74868,74777,66727,75418,74645,74945,63893,72771,66649,64771,53043,60467,61007,47502,39163,48231,46040,36162,33523,Upgrade
1,Other Revenue,-772.19,772.19,-,1668,-744.17,744.17,-,2245,-1037,1037,-,3084,-1354,1354,-,1905,-940.12,940.12,-,947.56,Upgrade
2,Revenue,79980,75640,74777,68395,74674,75389,74945,66138,71734,67687,64771,56127,59112,62361,47502,41068,47291,46980,36162,34471,Upgrade
3,Revenue Growth (YoY),7.11%,0.33%,-0.22%,3.41%,4.10%,11.38%,15.71%,17.84%,21.35%,8.54%,36.35%,36.67%,25.00%,32.74%,31.36%,19.14%,37.36%,23.13%,24.52%,15.59%,Upgrade
4,Cost of Revenue,63798,59239,62360,56216,62588,65006,63307,55425,62503,56284,53553,46420,49952,53650,40396,35682,41387,41835,32237,30526,Upgrade
5,Gross Profit,16182,16401,12417,12179,12086,10383,11638,10713,9231,11403,11217,9706,9160,8711,7106,5386,5904,5145,3925,3945,Upgrade
6,"Selling, General & Admin",1900,1802,1967,2340,2065,1935,1950,1984,1706,1583,1590,1527,1398,1290,1383,996.59,1033,1044,1075,363.69,Upgrade
7,Research & Development,444.43,382.06,326.1,436.81,396.93,405.65,327.51,432.17,356.39,266.19,176.8,270.23,183.35,186.87,130.21,208.44,122.8,138.35,112.92,195.2,Upgrade
8,Other Operating Expenses,1484,1481,1229,1379,1143,987.44,966.74,1540,651.51,1229,846.75,1261,764.66,732.03,701.8,917.34,547.49,514.35,520.02,767.31,Upgrade
9,Operating Expenses,3831,3668,3523,4337,3502,3339,3242,4084,2737,3133,2612,3745,1752,2236,2222,2222,1699,1739,1708,1707,Upgrade
10,Operating Income,12351,12733,8894,7842,8583,7044,8397,6629,6494,8269,8605,5961,7408,6476,4884,3164,4205,3407,2217,2238,Upgrade
11,Interest Expense,-1232,-1165,-1212,-1060,-1320,-1145,-1139,-913.56,-1065,-686.79,-526.39,-369.11,-564.64,-405.72,-604.95,-373.82,-414.51,-650.55,-568.47,-326.15,Upgrade
12,Interest & Investment Income,1471,1909,1354,1484,1549,1441,955.24,219.61,1346,1728,928.56,585.22,906.95,723.69,230.39,191.91,117.85,-,358.15,55.7,Upgrade
13,Currency Exchange Gain (Loss),10.96,-10.96,-,-128.77,-90.66,90.66,-,333.69,-301.39,301.39,-,-17.18,-27.19,27.19,-,-235.11,-22.97,22.97,-,129.98,Upgrade
14,Other Non Operating Income (Expenses),-327.76,-48.46,-153.66,-432.01,-133.45,-107.92,-183.48,-1594,491.62,-181.02,-85.08,576.21,-616,422.64,-92.96,435.82,-527.35,-166.73,-4.72,-66.83,Upgrade
15,EBT Excluding Unusual Items,12274,13417,8882,7705,8588,7323,8029,4675,6964,9431,8922,6737,7107,7243,4416,3183,3358,2612,2002,2031,Upgrade
16,Impairment of Goodwill,-,-,-,-57.74,-,-,-,-71.1,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,1588,-641.08,61.74,-191.99,-158.53,92.46,83.63,232.85,-476.63,36.53,-48.24,21.43,-103.45,-174.42,24.57,58.5,-11.4,-277.38,45.34,9.32,Upgrade
18,Gain (Loss) on Sale of Assets,-42.92,-3.81,-6.59,45.37,8.58,11.65,-1.74,-33.61,-1.66,5.62,24.43,-14.08,7.17,1.22,-2.12,8.03,1.22,3.76,-0.6,-17.07,Upgrade
19,Asset Writedown,-66.95,-69.8,18.91,-263.01,-23.79,-11.52,-1.41,-197.5,37.01,-30.4,12.66,-560.59,-39.98,48.41,-88.14,-140.47,-45.93,-54.03,-237.33,-23.28,Upgrade
20,Other Unusual Items,-14.23,56.93,-127.24,110.4,-19.92,19.92,-,510.86,-216.13,216.13,-,169.82,-0.16,0.16,-,341.17,-,-,-,113.08,Upgrade
21,Pretax Income,13737,12759,8828,7348,8395,7435,8110,5116,6307,9659,8911,6353,6971,7119,4351,3450,3301,2285,1810,2113,Upgrade
22,Income Tax Expense,2535,1932,1179,880.14,1156,1479,1233,1037,1049,1644,1496,1286,1349,1625,934.11,788.95,595.52,520.07,483.45,627.21,Upgrade
23,Earnings From Continuing Operations,11203,10827,7649,6468,7239,5956,6877,4079,5257,8015,7415,5067,5622,5494,3417,2661,2706,1765,1326,1486,Upgrade
24,Minority Interest in Earnings,-1930,-2003,-1388,-1513,-1376,-1096,-1435,-704.38,-1220,-1509,-1291,-696.26,-969.04,-1356,-905.66,-724.88,-554.99,-383.2,-286.41,-207.42,Upgrade
25,Net Income,9273,8824,6261,4954,5863,4860,5442,3375,4037,6506,6124,4370,4653,4138,2511,1936,2151,1381,1040,1278,Upgrade
26,Preferred Dividends & Other Adjustments,-,-,-,0.51,-,-,-,19.31,-,-,-,244.07,-,-,-,258.5,-,-,-,-,Upgrade
27,Net Income to Common,9273,8824,6261,4954,5863,4860,5442,3356,4037,6506,6124,4126,4653,4138,2511,1678,2151,1381,1040,1278,Upgrade
28,Net Income Growth,58.17%,81.54%,15.05%,46.80%,45.22%,-25.30%,-11.14%,-22.78%,-13.24%,57.23%,143.88%,125.72%,116.34%,199.56%,141.44%,51.49%,86.65%,41.10%,18.93%,72.39%,Upgrade
29,Shares Outstanding (Basic),26610,26253,26306,26186,26157,26407,26289,26184,26117,26343,26282,26183,26306,25392,25363,25303,25229,25610,25366,24317,Upgrade
30,Shares Outstanding (Diluted),27036,26344,26306,26318,26157,26407,26289,26302,26117,26343,26282,26214,26306,25392,26431,25589,25229,25610,25366,24317,Upgrade
31,Shares Change (YoY),3.36%,-0.24%,0.06%,0.06%,0.15%,0.25%,0.03%,0.34%,-0.72%,3.74%,-0.56%,2.45%,4.27%,-0.85%,4.20%,5.23%,11.65%,11.11%,10.23%,4.63%,Upgrade
