,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,444.87,626.35,730.57,940.36,692.77,538.93,892.97,1030,679.78,801.55,856.6,967.93,659.15,608.13,547.95,633.89,424.46,597.78,699.24,700.7,Upgrade
1,Short-Term Investments,-,334.14,-,380.7,-,306.46,-,10.01,-,20.12,-,30.19,-,60.17,-,281.54,-,40.2,-,40.27,Upgrade
2,Trading Asset Securities,646.69,186.27,150.02,149.78,180.41,290.03,320.55,359.62,400.43,242.22,290.78,291.84,273.02,322.18,381.56,300.81,500.03,341.6,301.76,361.75,Upgrade
3,Cash & Short-Term Investments,1092,1147,880.59,1471,873.18,1135,1214,1400,1080,1064,1147,1290,932.17,990.48,929.51,1216,924.49,979.58,1001,1103,Upgrade
4,Cash Growth,25.01%,1.00%,-27.43%,5.07%,-19.17%,6.72%,5.76%,8.52%,15.88%,7.41%,23.44%,6.06%,0.83%,1.11%,-7.14%,10.30%,-0.05%,8.60%,2.33%,6.29%,Upgrade
5,Accounts Receivable,136.03,93.77,89.83,56,130.64,104.75,73.36,50.23,101.57,75.59,55.43,27.56,75.16,62.43,33,21.82,74.44,63.79,31.63,25.03,Upgrade
6,Other Receivables,3.97,4.1,8.25,5.26,4.88,5.18,6.83,4.92,5.92,5.81,7.93,4.93,6.2,5.88,4.09,3.75,6.16,6.91,4.86,4.46,Upgrade
7,Receivables,140,97.87,98.08,61.26,135.52,109.93,80.19,55.15,107.49,81.4,63.36,32.49,81.37,68.31,37.09,25.57,80.59,70.7,36.49,29.49,Upgrade
8,Inventory,165.63,157.1,144.16,132.39,160.31,151.92,153.52,130.38,138.84,154.04,143.04,117.17,122.16,114.18,106.77,88.31,80.87,78.68,78.42,66.6,Upgrade
9,Other Current Assets,74.52,3.44,460.01,5.53,287.36,3.09,43.72,2.95,23.87,3.35,23.93,2.81,84.39,2.43,213.55,2.6,96.19,3.04,42.68,2.82,Upgrade
