,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Cash & Equivalents,449.67,616.09,630.05,650.78,790.15,788.81,859.16,879.84,1008,1119,680.82,846.96,964.1,1398,1767,1013,442.12,-,258.6,-,Upgrade
1,Short-Term Investments,330,-,-,-,16.3,31.6,15.5,50.55,-,-,575.27,465.27,445,170,-,-,744.68,-,205,-,Upgrade
2,Cash & Short-Term Investments,779.67,616.09,630.05,650.78,806.45,820.41,874.66,930.39,1008,1119,1256,1312,1409,1568,1767,1013,1187,-,463.6,275.93,Upgrade
3,Cash Growth,-3.32%,-24.90%,-27.97%,-30.05%,-20.03%,-26.72%,-30.37%,-29.10%,-28.43%,-28.63%,-28.90%,29.49%,18.73%,-,281.05%,267.27%,330.10%,-,17.90%,-29.82%,Upgrade
4,Accounts Receivable,89.41,69.25,77.74,75.79,65.33,65.28,68.06,60.73,48.57,37.99,38.02,44.24,54.81,21.02,18.03,8.82,5.17,-,7.02,-,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,-,1.08,0.22,-,-,-,-,-,-,-,-,-,Upgrade
6,Receivables,89.41,69.25,77.74,75.79,65.33,65.28,68.06,60.73,48.57,39.07,38.24,44.24,54.81,21.02,18.03,8.82,5.17,-,7.02,-,Upgrade
7,Inventory,39.88,39.55,41.85,37.85,44.83,44.23,36.35,38.41,31.62,29.13,23.34,20.29,18.95,12.49,11.11,12.63,13.14,-,6.57,-,Upgrade
8,Restricted Cash,100,100,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,41.53,35.67,20.29,24.22,23,29.82,38.43,42.77,35.67,22.16,17.97,16.49,18.02,17.08,12.89,14.32,10.94,-,7.68,-,Upgrade
10,Total Current Assets,1050,860.55,869.92,888.64,939.61,959.73,1018,1072,1124,1210,1336,1393,1501,1619,1809,1049,1216,-,484.88,-,Upgrade
11,"Property, Plant & Equipment",69.46,63.6,63.72,67.57,68.58,71.68,74.95,78.46,77.38,70.8,65.02,62.21,57.29,52.6,48.66,45.67,46.86,-,34.95,-,Upgrade
12,Long-Term Investments,3.12,3.15,4.07,14.11,9.22,4.47,5.13,6.87,6.43,3.32,2.83,8.44,15.61,20.8,1.07,1.47,1.28,-,1.99,-,Upgrade
13,Other Intangible Assets,58.93,54.68,47.05,15.43,16.46,4.63,4.76,8.4,8.4,8.36,8.96,9.52,9.66,9.43,9.58,9.37,9.44,-,8.63,-,Upgrade
14,Other Long-Term Assets,3.77,3.37,2.6,2.68,2.43,3.19,4.04,4.05,3.6,6.21,6.33,27.49,26.52,26.16,27.3,25.6,24.02,-,17.76,-,Upgrade
15,Total Assets,1186,985.35,987.37,988.44,1036,1044,1106,1170,1220,1299,1419,1501,1610,1728,1895,1131,1298,-,548.21,-,Upgrade
16,Accounts Payable,100.91,120.65,127.34,88.12,112.99,55.02,67.03,66.36,65.97,90.11,108.44,98.16,126.16,51.41,125.62,41.42,62.64,-,32.39,-,Upgrade
17,Accrued Expenses,46.77,36.86,35.98,35.99,58.16,43.75,35.41,30.16,44.21,39.98,36.68,36.11,45.01,33.34,44.5,34.13,23.89,-,9.84,-,Upgrade
18,Short-Term Debt,131.71,112.99,70.3,48.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.24,-,Upgrade
19,Current Portion of Leases,8.05,6.59,7.58,7.54,7.1,6.89,7.3,7.32,7.05,6.98,6.82,6.8,5.93,6.31,6.37,5.6,5.21,-,4.18,-,Upgrade
20,Current Income Taxes Payable,5.15,3.76,4.63,6.91,16.99,13.79,15.77,13,13.28,10.41,9.9,9.93,8.82,10.99,-,-,0.95,-,-,-,Upgrade
21,Other Current Liabilities,6.8,5.47,5.89,5.28,7.83,5.45,7.84,7.72,9.32,8.07,7.04,3.91,6.99,9.97,17.43,11.51,5.36,-,5.91,-,Upgrade
22,Total Current Liabilities,299.39,286.32,251.72,192.11,203.07,124.9,133.35,124.56,139.84,155.55,168.88,154.91,192.9,112.01,193.92,92.66,98.04,-,56.56,-,Upgrade
23,Long-Term Leases,13.71,6.11,5.8,7.54,8.05,9.81,11.76,12.98,13.34,13.89,12.96,11.1,9.61,10.65,11.97,12.31,13.39,-,10.46,-,Upgrade
24,Long-Term Unearned Revenue,31.43,24.92,25.34,26.3,28.74,27.69,28.63,30.97,21.36,23.21,24.78,26.9,27.49,17.49,17.63,16.66,16.86,-,15.74,-,Upgrade
25,Other Long-Term Liabilities,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Total Liabilities,344.86,317.68,283.19,226.27,240.18,162.72,174.06,168.83,174.55,192.65,206.61,192.91,230,140.15,223.52,121.62,128.29,-,82.75,-,Upgrade
27,Common Stock,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-,0,-,Upgrade
28,Additional Paid-In Capital,3264,3032,3012,2993,2975,2954,2932,2911,2893,2877,2857,2839,2826,2813,2799,1968,1897,-,1032,-,Upgrade
29,Retained Earnings,-2453,-2371,-2330,-2249,-2196,-2101,-2031,-1911,-1861,-1800,-1638,-1500,-1418,-1206,-1110,-946.51,-713.6,-,-573.32,-,Upgrade
30,Treasury Stock,-20.84,-20.84,-20.84,-20.84,-20.84,-20.79,-20.53,-16.99,-11.86,-11.46,-11.13,-4.35,-4.28,-3.53,-0.92,-,-,-,-,-,Upgrade
31,Comprehensive Income & Other,50.52,28.27,42.77,39.17,37.63,47.95,52.18,17.27,25.69,39.55,4.49,-25.84,-23.65,-15.12,-16.87,-11.62,-14.52,-,6.99,-,Upgrade
32,Total Common Equity,840.9,667.67,704.18,762.17,796.12,880.98,932.31,1001,1046,1106,1212,1308,1380,1588,1672,1010,1169,-,465.47,294.66,Upgrade
33,Shareholders' Equity,840.9,667.67,704.18,762.17,796.12,880.98,932.31,1001,1046,1106,1212,1308,1380,1588,1672,1010,1169,-,465.47,294.66,Upgrade
34,Total Liabilities & Equity,1186,985.35,987.37,988.44,1036,1044,1106,1170,1220,1299,1419,1501,1610,1728,1895,1131,1298,-,548.21,-,Upgrade
35,Total Debt,153.47,125.69,83.68,63.35,15.15,16.69,19.05,20.3,20.39,20.87,19.78,17.89,15.54,16.96,18.34,17.91,18.6,-,18.87,21.78,Upgrade
36,Net Cash (Debt),626.2,490.39,546.37,587.43,791.3,803.71,855.6,910.1,988.08,1099,1236,1294,1394,1552,1748,995.51,1168,-,444.73,254.15,Upgrade
37,Net Cash Growth,-20.86%,-38.98%,-36.14%,-35.45%,-19.92%,-26.84%,-30.79%,-29.69%,-29.10%,-29.19%,-29.28%,30.02%,19.29%,-,293.10%,291.70%,359.64%,-,17.09%,-33.09%,Upgrade
38,Net Cash Per Share,6.10,5.00,5.60,6.04,8.15,8.30,8.87,9.47,10.29,11.45,12.91,13.55,14.60,16.33,18.79,11.26,13.35,-,5.95,3.48,Upgrade
39,Filing Date Shares Outstanding,107.58,99.12,98.14,98.72,98.72,96.9,96.86,96.37,96.02,95.97,95.85,95.66,96.41,96.41,95.41,94.91,88.59,75.44,74.88,72.96,Upgrade
40,Total Common Shares Outstanding,107.77,98.44,98.14,97.33,97.22,96.9,96.86,96.37,96.02,95.97,95.85,95.66,95.5,95.25,94.75,88.52,87.81,75.44,74.88,72.96,Upgrade
