,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2025,1783,1492,1341,1309,1096,835.95,1185,1179,1244,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,30.02,30.01,Upgrade
2,Trading Asset Securities,185.75,20.19,297.49,124.31,403.14,132.87,129.87,179.59,134.16,115.34,Upgrade
3,Cash & Short-Term Investments,2211,1803,1789,1466,1713,1229,965.82,1364,1343,1389,Upgrade
4,Cash Growth,23.55%,23.03%,4.48%,19.29%,77.31%,-9.94%,-28.11%,-1.80%,-14.71%,-43.01%,Upgrade
5,Accounts Receivable,7806,8067,6699,8519,6897,6327,4359,6169,9542,6315,Upgrade
6,Other Receivables,2945,1765,2297,2589,3757,1150,1982,1654,1713,1945,Upgrade
7,Receivables,12604,11311,10083,12489,11110,8555,7148,9710,12326,9642,Upgrade
8,Inventory,5214,4780,5201,4508,4011,3804,5779,4531,5559,5834,Upgrade
9,Prepaid Expenses,28.58,7.21,26.75,7.22,-,8.17,23.77,10.46,20.03,10.94,Upgrade
10,Other Current Assets,17218,19581,17597,16762,19518,19585,11410,13969,15149,12327,Upgrade
11,Total Current Assets,37275,37482,34697,35232,36351,33181,25327,29585,34397,29202,Upgrade
12,"Property, Plant & Equipment",322.56,348.14,331.07,291.52,276.74,278.9,29974,435.77,30834,29500,Upgrade
13,Long-Term Investments,353.57,304.14,243.97,213.69,214.57,212.64,529.58,537.69,526.96,493.92,Upgrade
14,Goodwill,251.5,251.5,251.5,251.5,518.58,518.58,852.59,852.17,1036,990.64,Upgrade
15,Other Intangible Assets,419.22,428.29,438.22,444.99,439.89,467.63,539.83,550.4,696.05,715.06,Upgrade
16,Long-Term Accounts Receivable,30.42,30.42,30.42,30.42,30.42,30.06,346.61,342.15,342.15,339.39,Upgrade
17,Long-Term Deferred Tax Assets,460.17,468.05,442.81,419.37,384.4,405.41,336.23,322.82,255.42,247.61,Upgrade
18,Other Long-Term Assets,24787,24466,23674,23476,24962,24181,-,29502,-,-,Upgrade
19,Total Assets,63899,63779,60110,60359,63178,59275,57906,62128,68087,61489,Upgrade
20,Accounts Payable,10554,13961,12149,11694,10320,9579,8204,9828,12232,10554,Upgrade
21,Accrued Expenses,-,-,-,-,-,-,1.75,0.25,0.42,0.32,Upgrade
22,Short-Term Debt,3412,5390,5410,8810,6979,7807,1716,4400,6226,2559,Upgrade
23,Current Portion of Long-Term Debt,8251,6035,6110,4576,6626,5692,9188,11009,16011,11477,Upgrade
24,Current Portion of Leases,11.19,17.08,6.18,10.83,9.5,14.31,13.51,15.11,11.2,13.53,Upgrade
25,Current Income Taxes Payable,573.26,547.03,500.07,498.84,499.42,501.57,569.93,547.91,572.08,502.17,Upgrade
26,Current Unearned Revenue,13934,10395,8399,6454,5371,3476,5099,4025,2597,3055,Upgrade
27,Other Current Liabilities,5610,3966,4656,4631,7816,6558,3681,3428,3153,3447,Upgrade
28,Total Current Liabilities,42346,40312,37230,36674,37620,33627,28474,33253,40803,31608,Upgrade
29,Long-Term Debt,2846,4863,4418,5310,3909,4389,5822,5271,1575,4474,Upgrade
30,Long-Term Leases,13.76,16.9,17.36,3.13,5.3,6.22,10.34,19.87,11.29,12.19,Upgrade
31,Long-Term Unearned Revenue,2.16,3.3,5.05,6.11,6.86,8.31,9.66,9.07,9.63,8.61,Upgrade
32,Long-Term Deferred Tax Liabilities,4447,4376,4243,4218,4531,4465,5232,5241,5528,5392,Upgrade
33,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,192.76,373.23,Upgrade
34,Total Liabilities,49654,49572,45913,46211,46073,42496,39548,43793,48120,41867,Upgrade
35,Common Stock,34.45,34.45,34.45,34.45,34.41,32.73,32.73,32.73,32.73,32.73,Upgrade
36,Additional Paid-In Capital,4767,4767,4767,4767,4760,4512,4512,4512,4512,4639,Upgrade
37,Retained Earnings,8911,8865,8837,8814,11854,11854,13218,13187,14739,14448,Upgrade
38,Comprehensive Income & Other,134.96,137.64,144.17,136.35,96.62,55.77,134.23,138.04,147.32,-40.86,Upgrade
39,Total Common Equity,13847,13804,13782,13752,16745,16455,17897,17870,19432,19079,Upgrade
