,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,2526,2323,3827,2098,1785,1653,2213,1292,1662,1583,1373,1191,1235,1177,1133,933.8,738.61,818.09,1306,Upgrade
1,Short-Term Investments,-,-,1020,-,1060,-,1110,-,1180,-,680,-,390,-,-,-,-,-,460,-,Upgrade
2,Trading Asset Securities,-,-,-,-,50.23,50.27,75.74,80.52,-,-,-,150.85,163.74,302.19,1162,812.87,728.47,525.13,161.4,361.2,Upgrade
3,Cash & Short-Term Investments,2526,2526,3343,3827,3208,1836,2838,2294,2472,1662,2263,1524,1745,1537,2340,1946,1662,1264,1439,1667,Upgrade
4,Cash Growth,-21.26%,37.61%,17.76%,66.87%,29.75%,10.43%,25.41%,50.50%,41.70%,8.14%,-3.26%,-21.69%,4.97%,21.64%,62.53%,16.73%,63.87%,31.48%,-3.29%,90.81%,Upgrade
5,Accounts Receivable,-,3018,2658,2475,2694,2122,1872,1865,2301,1924,1802,2030,2017,1840,1845,1922,1841,1644,1786,1525,Upgrade
6,Other Receivables,-,22.77,106.43,37.06,86.06,23.46,101.86,121.7,103.12,23.44,60.96,27.33,35.75,122.76,2.78,19.44,8.36,218.76,18.73,273.02,Upgrade
7,Receivables,-,3041,2771,2512,2786,2145,1978,1986,2417,1948,1889,2057,2114,1963,1848,1941,1870,1863,1981,1798,Upgrade
8,Inventory,-,2691,2482,2076,1749,1803,1626,1602,1786,2314,2168,2005,1841,1817,1642,1376,1425,1536,1646,1526,Upgrade
