,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,7377,7156,6409,5132,5209,5728,4086,3754,2711,2112,3045,1694,1986,1947,1630,1692,1908,1770,1776,1593,1498,Upgrade
1,Market Cap Growth,24.92%,24.92%,56.84%,36.70%,92.16%,171.19%,34.21%,121.68%,36.45%,8.47%,86.84%,0.12%,4.11%,10.04%,-8.22%,6.20%,27.34%,7.91%,13.89%,0.09%,-11.26%,Upgrade
2,Enterprise Value,5939,5722,4965,3769,3852,4998,3470,3337,2404,1982,3008,1696,2354,2314,2031,1717,1874,1415,1363,986,915,Upgrade
3,Last Close Price,35.76,34.69,31.07,24.88,24.68,27.15,19.36,17.79,12.75,9.94,14.33,7.97,9.24,9.06,7.58,7.87,8.80,8.16,8.19,7.35,6.88,Upgrade
4,PE Ratio,77.57,-,57.47,48.64,85.84,101.47,120.08,121.92,200.52,-,116.36,38.02,35.83,32.31,25.30,35.41,42.15,35.59,31.94,29.82,37.18,Upgrade
5,PS Ratio,54.04,52.42,44.42,34.98,37.62,44.07,32.47,33.54,24.55,19.47,30.78,17.00,18.97,17.25,14.72,15.30,18.45,19.11,19.48,17.55,14.39,Upgrade
6,PB Ratio,5.33,5.18,4.62,3.75,3.99,4.43,3.18,3.06,2.38,1.87,2.69,1.51,1.75,1.72,1.83,2.04,2.44,2.28,2.33,2.12,2.06,Upgrade
7,P/TBV Ratio,5.18,5.18,4.62,3.75,3.99,-,3.19,3.07,2.39,1.88,2.72,1.52,1.77,1.74,1.86,2.08,2.44,2.28,2.33,2.11,2.06,Upgrade
8,P/FCF Ratio,248.63,-,-,34.85,10.20,19.74,9.70,8.11,-,5.92,8.38,5.00,12.60,-4.22,-1.43,-,-,-,-5.86,-,-,Upgrade
9,P/OCF Ratio,98.80,98.80,-,34.36,10.20,19.73,9.70,8.11,-,5.91,8.29,4.94,12.28,-4.25,-1.43,-,-,-,-5.92,-,-,Upgrade
10,EV/Sales Ratio,43.50,41.91,34.41,25.69,27.82,38.45,27.57,29.81,21.77,18.27,30.41,17.02,22.47,20.50,18.34,15.52,18.13,15.28,14.96,10.86,8.79,Upgrade
11,EV/EBITDA Ratio,272.75,-,219.39,200.31,286.63,-,317.25,267.42,119.35,-,203.61,99.00,223.92,-,40.78,31.35,35.15,28.86,32.07,21.72,15.36,Upgrade
12,EV/EBIT Ratio,339.46,-,282.27,273.47,460.00,-,588.43,449.56,159.12,-,309.80,140.94,461.91,-,45.83,37.50,42.04,38.47,50.94,39.87,27.98,Upgrade
13,EV/FCF Ratio,200.16,-,-,25.60,7.54,17.22,8.24,7.21,-,5.55,8.28,5.01,14.93,-5.01,-1.78,-,-,-,-4.50,-,-,Upgrade
14,Debt / Equity Ratio,0.02,0.02,0.02,0.02,0.00,0.00,0.07,0.07,0.08,0.08,0.12,0.30,0.36,0.36,0.51,0.55,0.07,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,1.01,-,0.77,0.66,0.09,-,4.75,4.76,3.71,-,5.57,6.87,36.40,-,13.19,23.60,0.78,-,-,-,-,Upgrade
16,Debt / FCF Ratio,0.74,-,-,0.21,0.01,0.01,0.21,0.19,-,0.25,0.38,1.00,2.59,-0.88,-0.40,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.08,0.09,0.09,0.09,0.07,0.05,0.04,0.04,0.07,0.04,0.05,0.04,0.06,0.06,0.07,0.10,0.12,0.09,0.09,0.10,Upgrade,
18,Inventory Turnover,45.11,177.67,100.93,75.12,37.06,0.12,0.04,0.03,0.02,0.08,0.03,0.02,0.02,0.06,0.02,0.03,0.03,-,-,-,-,Upgrade
19,Quick Ratio,6.01,6.01,7.12,6.25,7.12,6.80,0.49,0.47,0.40,0.38,0.36,0.47,0.72,0.77,0.33,0.25,0.06,0.51,5.19,2.68,13.24,Upgrade
20,Current Ratio,6.02,6.02,7.12,6.25,7.13,6.82,1.66,1.69,1.74,1.88,2.32,2.26,3.29,3.68,4.38,4.35,2.01,8.81,5.20,2.68,13.25,Upgrade
21,Return on Equity (ROE),-0.96%,4.74%,21.15%,3.50%,3.94%,3.06%,8.55%,2.32%,-4.59%,2.17%,3.12%,0.65%,2.17%,11.80%,9.25%,3.86%,6.19%,5.25%,8.43%,6.78%,Upgrade,
22,Return on Assets (ROA),-0.88%,1.11%,1.26%,1.24%,-0.55%,0.29%,0.23%,0.49%,-0.53%,0.58%,1.18%,0.18%,-0.92%,1.09%,0.51%,3.17%,5.25%,2.14%,0.54%,2.38%,Upgrade,
23,Return on Capital (ROIC),-1.02%,1.29%,1.46%,1.43%,-0.94%,0.64%,0.49%,0.96%,-0.94%,0.91%,1.69%,0.25%,-1.20%,1.39%,0.76%,4.72%,6.06%,2.89%,0.69%,2.56%,Upgrade,
24,Return on Capital Employed (ROCE),1.20%,-,1.25%,0.99%,0.64%,-,0.46%,0.60%,1.32%,-,0.76%,0.95%,0.33%,-,3.30%,3.57%,5.35%,4.74%,3.51%,3.29%,4.50%,Upgrade
25,Earnings Yield,1.29%,1.33%,1.74%,2.06%,1.16%,0.99%,0.83%,0.82%,0.50%,0.44%,0.86%,2.63%,2.79%,3.09%,3.95%,2.82%,2.37%,2.81%,3.13%,3.35%,2.69%,Upgrade
26,FCF Yield,0.40%,0.41%,1.26%,2.87%,9.80%,5.07%,10.31%,12.32%,3.59%,16.90%,11.93%,19.99%,7.94%,-23.72%,-69.87%,-66.96%,-63.42%,-36.30%,-17.06%,-23.29%,17.73%,Upgrade
27,Dividend Yield,1.68%,-,-,-,-,-,-,-,-,1.01%,-,-,-,0.97%,-,-,-,0.89%,-,-,-,Upgrade
28,Payout Ratio,130.14%,-,-,175.01%,-,2.42%,10.64%,84.05%,17.10%,-,38.76%,266.98%,188.56%,74.57%,42.97%,77.06%,-,-,-,43.32%,-,Upgrade
29,Buyback Yield / Dilution,-0.13%,-0.63%,-0.08%,1.39%,-1.21%,-0.29%,1.01%,-2.31%,1.38%,0.69%,-0.57%,-0.11%,0.84%,0.56%,0.00%,0.93%,-1.66%,-2.95%,-0.46%,-5.89%,1.19%,Upgrade
