,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Market Capitalization,64650,26947,24531,20858,26268,25460,30170,37277,28472,27929,37627,37283,56622,51943,57497,27024,30089,29725,37311,21669,-,Upgrade
1,Market Cap Growth,5.84%,5.84%,-18.69%,-44.05%,-7.74%,-8.84%,-19.82%,-0.02%,-49.72%,-46.23%,-34.56%,37.96%,88.18%,74.74%,54.10%,24.71%,-,-,-,-,-,Upgrade
2,Enterprise Value,62776,25181,23139,19875,25285,24530,29374,36282,27477,26260,35886,35429,54662,50135,55580,25633,28698,28112,35901,20481,-,Upgrade
3,Last Close Price,155.67,64.87,58.86,50.06,63.07,61.13,72.21,89.24,68.21,66.91,89.39,88.60,134.57,123.85,137.09,63.65,70.87,70.63,88.65,51.22,-,Upgrade
4,PE Ratio,163.68,65.84,83.76,94.42,194.74,257.81,604.12,-,95.73,59.41,61.76,64.92,94.09,96.36,116.91,67.60,94.04,111.56,161.02,94.41,-,Upgrade
5,Forward PE,138.50,74.20,70.02,58.97,71.87,54.38,67.45,52.38,37.47,28.69,40.94,41.76,62.45,63.93,98.60,67.86,83.16,85.58,107.42,59.22,-,Upgrade
6,PS Ratio,23.59,9.49,9.69,8.88,12.31,13.30,18.39,20.53,14.03,12.51,14.57,13.83,20.83,19.27,22.39,12.52,16.15,17.55,24.75,14.85,-,Upgrade
7,PB Ratio,19.64,7.99,7.70,6.66,8.58,8.62,10.44,12.77,9.75,9.84,13.38,12.59,19.86,20.40,24.22,11.26,13.31,14.17,18.64,10.39,-,Upgrade
8,P/TBV Ratio,8.18,8.18,7.93,6.90,8.96,9.11,10.85,13.36,10.10,10.24,13.94,13.03,20.73,21.39,25.46,11.93,14.25,15.32,19.95,11.13,-,Upgrade
9,P/FCF Ratio,66.07,27.54,26.29,30.92,50.59,519.85,-68.71,-,-,-,-,-,-,126.69,156.60,-,81.62,89.18,130.05,-,-,Upgrade
10,P/OCF Ratio,23.74,23.74,21.93,25.00,38.56,113.87,-103.02,-80.64,-,-,-,-,-,95.96,109.30,-,53.68,58.40,85.11,46.70,-,Upgrade
11,EV/Sales Ratio,22.11,8.87,9.14,8.46,11.85,12.82,17.91,19.98,13.54,11.77,13.90,13.14,20.11,18.60,21.65,11.88,15.40,16.60,23.81,14.04,-,Upgrade
12,EV/EBITDA Ratio,123.89,53.02,66.06,73.02,145.98,269.59,2126.35,-,-,70.83,69.33,64.04,96.65,87.19,101.82,60.02,78.88,88.71,135.48,82.96,-,Upgrade
13,EV/EBIT Ratio,181.46,72.79,102.59,136.95,501.74,-889.99,-280.05,-,-,-,88.58,80.30,119.36,106.28,124.04,77.14,104.52,120.59,206.32,125.66,-,Upgrade
14,EV/FCF Ratio,64.15,25.73,24.80,29.47,48.69,500.86,-66.90,-,-,-,-,-,-,122.28,151.38,-,77.85,84.34,125.13,-,-,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.00,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,0.01,0.01,0.03,0.01,0.05,0.01,0.08,-,-,0.61,0.05,0.04,0.07,0.02,0.01,0.02,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,0.01,0.01,0.02,0.00,0.03,0.04,-0.04,-,-,-,-,-,-,0.03,0.03,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.95,0.77,0.62,0.78,0.69,0.61,0.39,0.55,0.37,0.79,0.64,0.82,0.91,1.14,0.82,1.00,0.94,0.70,0.49,0.95,Upgrade,
