,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Market Capitalization,117,110,96,117,135,106,158,192,223,204,111,95,87,108,105,89,294,192,204,-,-,Upgrade
1,Market Cap Growth,3.90%,3.90%,-39.13%,-38.89%,-39.40%,-48.03%,41.99%,102.67%,156.83%,88.89%,5.71%,6.78%,-70.41%,-43.75%,-48.53%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,125,99,85,82,100,121,172,208,241,177,84,61,54,118,115,82,288,216,228,-,-,Upgrade
3,Last Close Price,0.26,0.24,0.21,0.26,0.29,0.23,0.40,0.48,0.56,0.68,0.37,0.32,0.29,0.36,0.35,0.29,0.98,0.64,0.68,-,-,Upgrade
4,PE Ratio,3.87,3.63,2.72,2.97,3.58,2.21,3.79,4.90,4.76,4.59,2.23,1.97,7.06,5.14,6.48,-,18.81,-,8.90,-,-,Upgrade
5,PS Ratio,0.50,0.47,0.41,0.49,0.58,0.45,0.65,0.81,0.95,0.83,0.43,0.38,0.46,0.57,0.53,0.47,1.79,1.07,1.04,-,-,Upgrade
6,PB Ratio,0.33,0.31,0.27,0.33,0.43,0.33,0.51,0.63,-,0.84,0.45,0.38,-,0.51,0.55,0.46,-,1.14,1.68,-,-,Upgrade
7,P/TBV Ratio,0.31,0.31,0.27,0.33,0.43,0.33,0.51,0.63,-,0.84,0.45,0.38,-,0.51,0.55,0.46,-,1.14,1.68,-,-,Upgrade
8,P/FCF Ratio,-,120.47,208.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,236.77,120.47,208.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.53,0.42,0.36,0.34,0.43,0.51,0.71,0.88,1.03,0.72,0.33,0.25,0.29,0.62,0.58,0.44,1.75,1.20,1.16,-,-,Upgrade
11,EV/EBITDA Ratio,2.56,2.17,1.66,1.43,1.70,1.79,2.73,3.51,3.80,2.83,1.25,0.94,1.97,3.17,3.60,-,9.06,6.58,5.82,-,-,Upgrade
12,EV/EBIT Ratio,3.29,2.60,1.94,1.70,2.00,2.05,3.28,4.21,4.42,3.34,1.41,1.07,2.73,4.00,5.03,-,12.57,8.83,7.38,-,-,Upgrade
13,EV/FCF Ratio,-19.98,108.15,183.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.25,0.25,0.25,0.25,0.23,0.23,0.30,0.30,-,0.37,0.27,0.27,-,0.22,0.27,0.27,-,0.27,0.40,0.40,-,Upgrade
15,Debt / EBITDA Ratio,1.81,2.66,2.66,0.91,3.41,1.38,1.60,0.82,-,3.63,1.34,0.45,-,1.47,1.32,-,-,4.15,2.39,2.63,-,Upgrade
16,Debt / FCF Ratio,-,96.74,193.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.37,0.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,0.91,0.73,0.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,1.95,1.95,1.95,1.83,-,1.73,-,1.55,-,1.33,-,1.34,-,1.58,-,1.60,-,1.70,-,0.90,-,Upgrade
20,Current Ratio,3.53,3.53,3.53,3.23,-,3.61,-,2.87,-,2.58,-,2.37,-,2.61,-,2.79,-,2.93,-,1.90,-,Upgrade
21,Return on Equity (ROE),5.74%,5.82%,23.69%,0.97%,12.73%,11.73%,-,-,1.77%,12.13%,-,-,7.65%,11.86%,-,-,-1.74%,5.19%,-,-,Upgrade,
