,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,278.21,250.57,223.07,189.39,117.49,183.05,168.97,106.48,170.47,243.54,346.12,124.93,69.58,82,94.79,144.34,83.43,76.65,427.04,447.55,Upgrade
1,Short-Term Investments,-,100,-,100,-,-,-,50,-,50,-,70,-,396,-,350,-,465.9,-,160,Upgrade
2,Trading Asset Securities,142.6,203.63,155.8,275.66,372.9,292.76,271.42,304.97,203.74,107.63,2.01,225.67,-,-,-,12.05,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,420.81,554.2,378.87,565.06,490.4,475.81,440.39,461.45,374.21,401.17,348.14,420.6,69.58,478,94.79,506.39,83.43,542.55,427.04,607.55,Upgrade
4,Cash Growth,-14.19%,16.48%,-13.97%,22.45%,31.05%,18.61%,26.50%,9.71%,437.84%,-16.07%,267.28%,-16.94%,-16.61%,-11.90%,-77.80%,-16.65%,2.60%,635.08%,390.12%,597.30%,Upgrade
5,Accounts Receivable,399.67,329.68,345.08,295.99,339,299.93,305.44,304.39,283.12,302.27,351.93,310.26,295.29,264.32,266.06,232.49,207.25,176.98,92.94,169.6,Upgrade
6,Other Receivables,0.46,1.32,0.62,0.46,0.7,0.12,0.79,0.08,1.23,0.1,0.62,0.1,0.86,1.91,0.36,1.68,0.34,0.28,65.88,0.08,Upgrade
7,Receivables,400.13,331.01,345.7,296.45,339.7,300.05,306.23,304.47,284.35,302.37,352.55,310.36,296.15,266.23,266.43,234.18,207.59,177.27,158.82,169.68,Upgrade
8,Inventory,115.51,100.26,98.28,85.89,83.24,77.96,70.54,77.08,80.61,78.36,69.14,76.25,64.85,55.59,60.82,54.42,48.74,49.23,48.93,45.56,Upgrade
9,Other Current Assets,106.88,3.65,154.42,2.34,42.89,5.81,26.36,5.03,54.56,10.69,63.66,14.58,368.91,8.1,413.29,2.08,459.02,0.54,162.64,3.47,Upgrade
10,Total Current Assets,1043,989.12,977.27,949.73,956.23,859.63,843.52,848.03,793.72,792.59,833.48,821.79,799.49,807.92,835.33,797.06,798.78,769.59,797.43,826.26,Upgrade
11,"Property, Plant & Equipment",621.79,601.39,573.87,577.04,576.35,584.27,589.36,598.95,497.43,513.35,403.55,399.04,366.58,293.07,254.35,228.76,227.79,207.89,192.21,185.04,Upgrade
12,Long-Term Investments,26.11,26.09,24.86,24.81,-,25.06,25,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
