,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,10835,9529,8934,8020,9835,7983,8684,8484,6069,6018,6676,7205,9532,5244,5330,4375,4026,4386,5913,3907,3907,Upgrade
1,Market Cap Growth,19.36%,19.36%,2.89%,-5.47%,62.07%,32.65%,30.08%,17.76%,-36.33%,14.75%,25.24%,64.67%,136.75%,19.56%,-9.86%,11.97%,3.04%,-,-,-,-,Upgrade
2,Enterprise Value,10537,9121,8673,7573,9424,7542,8274,8054,5701,5624,6328,6785,9462,4766,5236,4292,3943,3844,5486,3854,3854,Upgrade
3,Last Close Price,58.33,51.30,48.10,42.75,52.42,42.55,46.28,44.92,32.13,31.86,35.34,37.81,50.02,27.52,27.97,22.77,20.96,22.83,30.78,20.18,20.18,Upgrade
4,PE Ratio,45.86,40.71,40.90,40.72,56.53,43.91,51.37,48.69,32.24,34.35,35.90,40.28,55.14,31.04,36.19,33.72,36.30,47.59,71.88,49.91,52.31,Upgrade
5,Forward PE,33.52,32.86,36.17,33.34,39.33,28.39,32.58,33.36,21.92,22.61,25.68,28.17,42.14,25.21,27.56,31.91,31.19,31.40,45.47,37.25,-,Upgrade
6,PS Ratio,12.00,10.65,10.62,10.43,13.82,11.65,13.88,13.48,9.17,9.16,9.73,10.87,15.26,9.03,10.20,9.24,9.96,11.95,17.36,12.17,12.39,Upgrade
7,PB Ratio,7.52,6.61,6.50,5.73,7.30,6.15,6.97,6.74,4.93,5.13,5.89,6.34,8.72,5.00,5.33,4.37,4.18,4.75,6.60,4.28,4.36,Upgrade
8,P/TBV Ratio,6.85,6.85,6.76,5.95,7.58,6.40,7.26,7.03,5.15,5.37,6.17,6.65,9.16,5.21,5.63,4.58,4.22,4.80,6.68,4.32,4.41,Upgrade
