,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,32.53,38.3,77.05,102.42,78.94,80.06,177.51,82.17,38.82,125.62,467.58,723.36,3.74,3.95,4.17,5.63,7.28,8.26,7.47,10.88,Upgrade
1,Cash & Short-Term Investments,32.53,38.3,77.05,102.42,78.94,80.06,177.51,82.17,38.82,125.62,467.58,723.36,3.74,3.95,4.17,5.63,7.28,8.26,7.47,10.88,Upgrade
2,Cash Growth,-58.79%,-52.16%,-56.59%,24.64%,103.34%,-36.27%,-62.04%,-88.64%,938.17%,3083.77%,11107.06%,12753.30%,-48.64%,-52.24%,-44.14%,-48.29%,-5.62%,30.80%,8.97%,71.33%,Upgrade
3,Accounts Receivable,597.5,594.73,585.17,668.31,661.55,526.17,567.58,612.61,515.74,382.41,164.07,94.88,996.37,1007,1003,1010,1056,1191,1212,1194,Upgrade
4,Other Receivables,134.84,135.61,140.22,118.82,140.96,133.4,113.48,151.56,191.86,167.48,130.59,86.86,161,160.03,167.4,163.43,145.84,95.63,62.35,70.15,Upgrade
5,Receivables,732.34,730.34,725.39,787.13,802.51,659.57,681.06,764.17,707.6,549.89,294.67,181.74,1157,1167,1170,1173,1202,1287,1274,1264,Upgrade
6,Inventory,29.98,30.54,27.46,2.9,0.57,3.51,2.46,1.96,1.44,2.3,1.72,-,1.13,1.14,1.18,1.35,1.47,1.45,0.27,3.43,Upgrade
7,Other Current Assets,132.46,122.07,119.48,145.92,134.1,170.32,98.85,86.66,77.67,71.85,44.48,33.66,154.59,153.81,152.78,149.21,153.61,172.42,170.67,174.8,Upgrade
8,Total Current Assets,927.31,921.25,949.39,1038,1016,913.46,959.88,934.97,825.53,749.66,808.44,938.75,1317,1326,1328,1329,1364,1469,1453,1453,Upgrade
9,"Property, Plant & Equipment",26.67,29.68,37.38,32.99,28.66,30.26,33.28,36.76,43.38,39.16,27.71,29.17,24.04,20.83,21.94,16.41,16.15,15.35,15.52,16.26,Upgrade
10,Long-Term Investments,151.12,167.48,168.62,169.98,182.07,183.28,183.97,181.29,182.38,179.71,23.78,18.78,30.12,30.12,30.12,30.12,15,15,15,15,Upgrade
11,Goodwill,-,-,-,-,-,-,-,-,0.66,0.65,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,2.48,2.74,2.98,3.28,3.47,3.74,4.03,4.32,3.83,4.01,4.23,4.45,32.43,32.64,32.85,33.07,48.38,48.59,48.81,49.02,Upgrade
13,Long-Term Deferred Tax Assets,6.47,6.76,8.17,7.42,0.71,0.71,0.75,0.81,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
