,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Cash & Equivalents,815.42,769.45,846.2,503.52,590.64,496.07,655.7,551.42,615.62,618.92,114.93,258.28,347.64,375.47,318.14,606.31,579.46,687.02,872.41,818.21,Upgrade
1,Trading Asset Securities,115.17,191.76,90.7,420.48,372.95,471.14,319.14,531.79,465.08,475.92,20.52,0.51,0.51,5.53,1.28,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,930.59,961.21,936.89,923.99,963.6,967.21,974.84,1083,1081,1095,135.45,258.79,348.15,381,319.42,606.31,579.46,687.02,872.41,818.21,Upgrade
3,Cash Growth,-3.43%,-0.62%,-3.89%,-14.70%,-10.84%,-11.66%,619.71%,318.56%,210.41%,187.36%,-57.60%,-57.32%,-39.92%,-44.54%,-63.39%,-25.90%,459.39%,355.92%,542.34%,565.26%,Upgrade
4,Accounts Receivable,1414,1263,1150,1161,1012,975.33,1052,829.73,736.93,788.39,954.77,858.62,880.56,1082,1199,802,652.56,637.46,378.73,279.96,Upgrade
5,Other Receivables,50.24,58.84,9.33,44.73,5.42,28.2,5.1,24.34,3.75,25.04,14.99,69.91,63.44,47.76,42.88,25.58,5.12,2.04,14.33,1.13,Upgrade
6,Receivables,1465,1322,1160,1206,1018,1004,1057,854.08,740.68,813.43,969.76,928.53,944,1130,1242,827.58,657.68,639.5,393.05,281.09,Upgrade
7,Inventory,1161,1046,947.59,945.79,974.56,928.74,857.61,865.06,865.94,917.99,878.32,829.14,831.79,785.52,734.83,622.01,575.71,488.43,496.87,461.99,Upgrade
8,Prepaid Expenses,-,0,-,-,-,0.01,-,-,-,1.45,-,0.3,-,-,-,-,-,-,-,-,Upgrade
