,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,115.41,111.4,108.94,95.61,59.96,18.3,19.86,15.67,23.72,38.24,Upgrade
1,Revenue Growth (YoY),5.94%,16.52%,81.68%,422.42%,201.96%,16.78%,-16.28%,-59.02%,-42.94%,-,Upgrade
2,Cost of Revenue,97.56,99.16,92.75,83.05,52.49,16.38,18.83,15.06,22.57,35.94,Upgrade
3,Gross Profit,17.86,12.24,16.19,12.56,7.47,1.92,1.03,0.61,1.15,2.3,Upgrade
4,"Selling, General & Admin",9.61,6.53,9.31,7.98,8.27,9.72,7.97,9.61,8.72,12.62,Upgrade
5,Operating Expenses,9.61,6.53,9.31,7.98,8.27,9.72,7.97,9.61,8.72,12.62,Upgrade
6,Operating Income,8.25,5.71,6.89,4.58,-0.81,-7.8,-6.94,-9,-7.57,-10.33,Upgrade
7,Interest Expense,-0.85,-1.28,-1.47,-1.43,-1.43,-1.43,-1.44,-1.49,-1.59,-1.79,Upgrade
8,Interest & Investment Income,1.26,2.41,1.76,4.32,-,4.35,-,4.08,-,3.94,Upgrade
9,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,0,Upgrade
10,Other Non Operating Income (Expenses),3.32,-5.72,-2.18,-5.21,0.13,-2.11,24.16,-11.03,-3.07,-31.14,Upgrade
11,EBT Excluding Unusual Items,11.98,1.12,5,2.26,-2.11,-6.98,15.78,-17.44,-12.24,-39.31,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-0.27,-0.23,-,-,-,Upgrade
13,Other Unusual Items,-,-,-,-,-,-,-,0.33,-,-,Upgrade
14,Pretax Income,11.98,1.12,5,2.26,-2.11,-7.25,15.55,-17.11,-12.24,-39.31,Upgrade
15,Income Tax Expense,4.9,1.75,2.92,1.06,-,-,-,-,-,3.75,Upgrade
16,Earnings From Continuing Operations,7.09,-0.62,2.07,1.21,-2.11,-7.25,15.55,-17.11,-12.24,-43.06,Upgrade
17,Net Income to Company,7.09,-0.62,2.07,1.21,-2.11,-7.25,15.55,-17.11,-12.24,-43.06,Upgrade
18,Minority Interest in Earnings,-0.7,-,-,-,-,-,-,-,-,-,Upgrade
19,Net Income,6.39,-0.62,2.07,1.21,-2.11,-7.25,15.55,-17.11,-12.24,-43.06,Upgrade
20,Net Income to Common,6.39,-0.62,2.07,1.21,-2.11,-7.25,15.55,-17.11,-12.24,-43.06,Upgrade
21,Net Income Growth,208.20%,-,-,-,-,-,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),972,849,840,840,840,840,840,840,840,840,Upgrade
23,Shares Outstanding (Diluted),972,849,840,840,840,840,840,840,840,840,Upgrade
24,Shares Change (YoY),15.77%,1.04%,-,-,-,-,-,-,-,-,Upgrade
25,EPS (Basic),0.01,-0.00,0.00,0.00,-0.00,-0.01,0.02,-0.02,-0.01,-0.05,Upgrade
26,EPS (Diluted),0.01,-0.00,0.00,0.00,-0.00,-0.01,0.02,-0.02,-0.01,-0.05,Upgrade
27,EPS Growth,166.27%,-,-,-,-,-,-,-,-,-,Upgrade
28,Free Cash Flow,4.47,26.66,-3.81,-2.48,-29.68,-1.06,-8.88,-16.75,16.27,-20.84,Upgrade
29,Free Cash Flow Per Share,0.00,0.03,-0.00,-0.00,-0.04,-0.00,-0.01,-0.02,0.02,-0.02,Upgrade
30,Operating Margin,7.15%,5.13%,6.32%,4.79%,-1.35%,-42.60%,-34.93%,-57.44%,-31.93%,-27.01%,Upgrade
31,Profit Margin,5.54%,-0.56%,1.90%,1.26%,-3.51%,-39.62%,78.31%,-109.18%,-51.60%,-112.61%,Upgrade
32,Free Cash Flow Margin,3.87%,23.93%,-3.50%,-2.59%,-49.51%,-5.78%,-44.73%,-106.87%,68.60%,-54.50%,Upgrade
33,EBITDA,8.31,5.77,6.94,4.72,-0.72,-7.54,-6.67,-8.7,-7.18,-9.19,Upgrade
34,D&A For EBITDA,0.06,0.05,0.06,0.14,0.08,0.26,0.27,0.3,0.39,1.14,Upgrade
35,EBIT,8.25,5.71,6.89,4.58,-0.81,-7.8,-6.94,-9,-7.57,-10.33,Upgrade
