,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,446,891,251,428,504,680,764,399,437,496,672,Upgrade
1,Market Cap Growth,107.98%,107.98%,-50.25%,-37.04%,-34.07%,70.53%,75.00%,-19.49%,-35.00%,-49.14%,-20.00%,Upgrade
2,Enterprise Value,-870,-433,-995,-877,-795,-764,-644,-993,-843,-794,-665,Upgrade
3,Last Close Price,0.45,0.90,0.27,0.51,0.60,0.81,0.91,0.47,0.52,0.59,0.80,Upgrade
4,PE Ratio,66.13,143.79,-,120.84,-495.91,-,-,-212.67,-,-,-,Upgrade
5,PS Ratio,1.68,3.66,1.03,1.94,2.87,7.42,16.32,9.34,9.34,7.29,7.53,Upgrade
6,PB Ratio,0.36,0.72,0.20,0.35,0.40,0.52,0.55,0.29,0.33,0.40,0.53,Upgrade
7,P/TBV Ratio,0.72,0.72,0.20,0.35,0.40,0.52,0.55,0.29,0.33,0.40,0.53,Upgrade
8,P/FCF Ratio,13.32,26.64,9.96,-,-,-,-,-,-,-98.80,-,Upgrade
9,P/OCF Ratio,26.50,26.50,9.91,-,-,-,-,-,-,-98.80,-,Upgrade
10,EV/FCF Ratio,-26.03,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.02,0.02,0.03,0.05,0.04,0.08,0.04,0.04,0.04,0.05,0.04,Upgrade
12,Debt / FCF Ratio,0.76,0.76,1.48,-,-,-,-,-,-,-11.69,-,Upgrade
13,Return on Capital Employed (ROCE),1.16%,1.16%,1.09%,0.98%,0.32%,-,-,-,-,-,-,Upgrade
14,Earnings Yield,1.39%,0.70%,0.64%,0.83%,-0.20%,-1.61%,1.33%,-0.47%,-7.98%,-12.24%,-9.76%,Upgrade
15,FCF Yield,7.51%,3.75%,10.04%,-1.59%,-7.21%,-5.29%,-1.60%,-7.73%,-0.13%,-1.01%,0.98%,Upgrade
16,Buyback Yield / Dilution,-8.41%,-15.77%,-1.04%,-,-,-,-,-,-,-,-,Upgrade
17,Total Shareholder Return,-8.41%,-15.77%,-1.04%,-,-,-,-,-,-,-,-,Upgrade
