,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,8308,11583,15644,23738,20649,33677,20649,20040,13392,6120,6120,Upgrade
1,Market Cap Growth,-51.20%,-51.20%,-24.24%,-29.51%,0%,68.05%,54.19%,227.45%,118.82%,-22.73%,-26.70%,Upgrade
2,Enterprise Value,25223,26769,31207,47516,41924,53478,41747,40146,32758,23815,19596,Upgrade
3,Last Close Price,5.81,8.10,10.94,16.60,14.44,23.55,13.44,15.54,10.30,4.71,4.63,Upgrade
4,PE Ratio,-,-,-,1.76,1.37,3.08,3.39,8.95,17.77,33.03,13.59,Upgrade
5,Forward PE,3.96,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,Upgrade
6,PS Ratio,0.31,0.43,0.46,0.55,0.50,0.98,0.75,0.90,0.80,0.69,0.63,Upgrade
7,PB Ratio,0.22,0.27,0.34,0.53,0.51,1.04,0.72,1.06,0.78,0.41,0.40,Upgrade
8,P/TBV Ratio,0.32,0.32,0.41,0.62,0.60,1.25,0.89,1.28,1.00,0.49,0.48,Upgrade
9,P/FCF Ratio,-,-,2.27,6.07,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,1.93,1.93,0.99,1.32,1.43,3.20,3.90,4.16,3.80,-,-,Upgrade
11,EV/Sales Ratio,0.94,1.00,0.92,1.11,1.01,1.55,1.51,1.79,1.94,2.70,2.01,Upgrade
12,EV/EBITDA Ratio,9.31,9.87,2.95,2.26,1.87,3.20,3.93,8.31,13.18,14.31,10.06,Upgrade
13,EV/EBIT Ratio,-,-,3.92,2.55,2.06,3.62,4.75,12.36,27.72,34.53,19.61,Upgrade
14,EV/FCF Ratio,-25.71,-,4.53,12.15,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.56,0.56,0.55,0.52,0.61,0.83,0.78,1.18,1.18,1.30,1.17,Upgrade
16,Debt / FCF Ratio,-,-,3.60,6.01,-,-,-,-,-,-,-,Upgrade
17,Return on Capital Employed (ROCE),-,-,11.55%,28.61%,32.56%,27.19%,18.40%,8.51%,3.37%,2.21%,3.27%,Upgrade
18,Earnings Yield,-16.82%,-12.07%,30.60%,56.70%,72.90%,32.50%,29.46%,11.17%,5.63%,3.03%,7.36%,Upgrade
19,FCF Yield,-11.81%,-8.47%,44.08%,16.48%,-9.44%,-13.38%,-24.38%,-8.59%,-26.12%,-101.91%,-116.56%,Upgrade
20,Buyback Yield / Dilution,-0.00%,-0.00%,-0.00%,0.00%,-7.89%,-19.17%,-10.95%,0.00%,0.45%,-4.50%,-14.83%,Upgrade
21,Total Shareholder Return,-0.00%,-0.00%,-0.00%,0.00%,-7.89%,-19.17%,-10.95%,0.00%,0.45%,-4.50%,-14.83%,Upgrade
