,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,9057,13501,12038,5195,7149,5379,3397,3664,2495,2747,Upgrade
1,Short-Term Investments,2947,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,52.45,52.45,113.55,66.8,1372,76.99,69.81,70.28,-,-,Upgrade
3,Cash & Short-Term Investments,12057,13554,12152,5262,8521,5456,3467,3734,2495,2747,Upgrade
4,Cash Growth,-0.78%,157.57%,42.61%,-3.55%,145.79%,46.10%,38.94%,35.94%,-29.90%,-28.77%,Upgrade
5,Accounts Receivable,11399,12107,14254,14804,13114,12737,7582,8641,6117,6283,Upgrade
6,Other Receivables,1916,1716,1598,1943,1487,1469,847.77,1076,455.2,514.91,Upgrade
7,Receivables,13316,13823,15852,16747,14601,14206,8430,9717,6572,6890,Upgrade
8,Inventory,4612,3658,3560,4611,3279,3718,2041,2215,3553,3038,Upgrade
9,Prepaid Expenses,31.04,9.83,9.48,8.5,-,-,-,0,-,-,Upgrade
10,Restricted Cash,-,-,-,-,-,-,2101,-,1656,1066,Upgrade
11,Other Current Assets,1149,475.94,966.39,740.02,1059,508.19,2236,729.97,2804,2624,Upgrade
12,Total Current Assets,31165,31520,32539,27369,27460,23888,18275,16397,17080,16365,Upgrade
13,"Property, Plant & Equipment",49062,48861,46751,46582,35534,29927,27268,25527,21644,19965,Upgrade
14,Long-Term Investments,604.5,671.04,684.1,646.88,460.59,473.52,347.65,372.17,342.01,645.97,Upgrade
15,Other Intangible Assets,1460,1404,1372,1352,1142,1083,118.7,757.45,90.29,96.62,Upgrade
16,Long-Term Deferred Tax Assets,1083,771.41,610.47,563.36,425.34,401.74,216.64,331.77,246.9,198.78,Upgrade
17,Long-Term Deferred Charges,42.73,39.22,26.3,30.56,2.29,4.59,-,20.57,-,-,Upgrade
18,Other Long-Term Assets,3733,2663,2342,2611,2642,2421,2051,1909,3406,4435,Upgrade
19,Total Assets,87150,85929,84325,79155,67665,58199,48277,45315,42810,41705,Upgrade
20,Accounts Payable,19198,17320,15752,15100,10472,11681,8797,10726,7502,8343,Upgrade
21,Accrued Expenses,615.29,782.98,554.96,897.28,867.71,884.78,-,312.48,-,274.51,Upgrade
22,Short-Term Debt,248.39,2.55,1449,1932,3647,1766,810.95,1202,2699,2086,Upgrade
23,Current Portion of Long-Term Debt,2373,2369,2868,2049,1388,1618,2104,1431,1032,1181,Upgrade
24,Current Portion of Leases,14.51,55.68,15.14,22.93,31.47,23.77,0.93,0.87,3.18,0.83,Upgrade
25,Current Income Taxes Payable,165.08,161.71,354.98,528.11,630.98,438.76,176.85,101.37,14.86,20.37,Upgrade
26,Current Unearned Revenue,2152,2271,2444,2543,3446,1977,1491,922.66,1333,1040,Upgrade
27,Other Current Liabilities,492.63,482,615.31,872.11,833.48,888.95,3158,1059,1841,1454,Upgrade
28,Total Current Liabilities,25259,23445,24053,23945,21317,19278,16538,15755,14425,14401,Upgrade
29,Long-Term Debt,19848,19816,17172,17710,17789,14678,15569,14249,14023,12822,Upgrade
30,Long-Term Leases,328.48,276.49,235.16,238.2,163.43,141.37,50.83,207.44,51.45,50.23,Upgrade
31,Long-Term Unearned Revenue,535.42,495.47,495.98,467.6,431.17,449.95,381.96,401.8,443.53,430.52,Upgrade
32,Long-Term Deferred Tax Liabilities,419.04,448.92,486.19,529.4,151.61,157.65,80.18,160.82,166.43,153.12,Upgrade
33,Other Long-Term Liabilities,197.17,215.86,157.89,227.75,93.15,105.28,-,38.73,-,-,Upgrade
34,Total Liabilities,46587,44698,42601,43117,39945,34810,32620,30813,29110,27856,Upgrade
35,Common Stock,1430,1430,1430,1430,1430,1430,1200,1200,1200,1200,Upgrade
36,Additional Paid-In Capital,8977,-,-,-,-,-,5964,-,5957,5957,Upgrade
37,Retained Earnings,24641,25528,25942,21183,13486,9442,5412,4606,3636,4029,Upgrade
38,Comprehensive Income & Other,528.43,9455,9537,9106,9140,9156,607.44,6235,568.58,237.29,Upgrade
39,Total Common Equity,35577,36413,36910,31719,24056,20028,13184,12041,11362,11423,Upgrade
40,Minority Interest,4986,4819,4814,4318,3664,3361,2474,2460,2338,2425,Upgrade
41,Shareholders' Equity,40563,41232,41724,36037,27720,23389,15658,14501,13700,13849,Upgrade
42,Total Liabilities & Equity,87150,85929,84325,79155,67665,58199,48277,45315,42810,41705,Upgrade
43,Total Debt,22813,22519,21740,21952,23019,18227,18535,17090,17809,16140,Upgrade
44,Net Cash (Debt),-10756,-8965,-9589,-16690,-14498,-12771,-15069,-13356,-15314,-13393,Upgrade
45,Net Cash Per Share,-7.52,-6.27,-6.71,-11.67,-10.14,-9.63,-12.56,-11.18,-12.76,-11.16,Upgrade
46,Filing Date Shares Outstanding,1430,1430,1430,1430,1430,1430,1200,1200,1200,1200,Upgrade
47,Total Common Shares Outstanding,1430,1430,1430,1430,1430,1430,1200,1200,1200,1200,Upgrade
48,Working Capital,5906,8075,8486,3424,6143,4610,1737,641.2,2655,1964,Upgrade
49,Book Value Per Share,24.88,25.46,25.81,22.18,16.82,14.01,10.99,10.03,9.47,9.52,Upgrade
50,Tangible Book Value,34117,35009,35538,30367,22914,18945,13065,11284,11272,11327,Upgrade
51,Tangible Book Value Per Share,23.86,24.48,24.85,21.24,16.02,13.25,10.89,9.40,9.39,9.44,Upgrade
52,Buildings,13557,13492,9323,9321,6841,6508,-,5306,-,3902,Upgrade
53,Machinery,41906,40450,33353,32450,26271,24700,-,16291,-,11978,Upgrade
54,Construction In Progress,3723,4056,12376,12138,9076,4570,-,8614,-,7401,Upgrade
