,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,58.72,260.24,1352,203.86,1123,460.41,558.93,2725,52.57,578.66,Upgrade
1,Revenue Growth (YoY),-95.66%,27.66%,20.43%,-55.72%,100.85%,-83.11%,963.22%,370.97%,-71.49%,-57.54%,Upgrade
2,Cost of Revenue,37.73,192.61,1299,238.46,881.77,340.86,506.23,2094,46.78,520.93,Upgrade
3,Gross Profit,20.99,67.62,53.39,-34.61,240.84,119.54,52.7,630.92,5.79,57.73,Upgrade
4,"Selling, General & Admin",34.33,38.68,40.78,60.39,70.72,96.28,119.14,146.11,105.46,106.84,Upgrade
5,Other Operating Expenses,54.71,51.72,-0.87,1.84,-5.01,-7.06,-4.88,1.04,-6.25,-3.6,Upgrade
6,Operating Expenses,89.03,109.41,39.9,68.3,65.71,89.22,114.26,147.15,99.21,103.25,Upgrade
7,Operating Income,-68.05,-41.78,13.49,-102.91,175.13,30.32,-61.56,483.77,-93.42,-45.51,Upgrade
8,Interest Expense,-18.64,-13,-15.3,-16.67,-14.44,-23.41,-31.65,-45.62,-27.51,-39.32,Upgrade
9,Interest & Investment Income,0.47,6.95,1.33,1.33,5.75,3.47,6.94,12.89,3.02,7.86,Upgrade
10,Earnings From Equity Investments,-,-,-0.11,-0.11,-0.11,-0.31,-0.99,-3.05,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-0.41,Upgrade
12,Other Non Operating Income (Expenses),-,-0.11,-,-0.14,-,-0.33,-,-0.8,-,-0.46,Upgrade
13,EBT Excluding Unusual Items,-86.21,-47.93,-0.59,-118.51,166.33,9.75,-87.26,447.19,-117.91,-77.83,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,0.03,-,-0.09,4.47,0.61,-0.25,3.76,Upgrade
15,Gain (Loss) on Sale of Assets,0.97,0.59,0.28,5.25,4.28,2.8,2.19,178.23,0.43,0.49,Upgrade
16,Asset Writedown,-,-,-,-,-,1.1,-,-3,-,15,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,0.31,-,-,17.75,Upgrade
18,Pretax Income,-85.25,-47.34,-0.31,-113.23,170.61,13.56,-80.28,623.03,-117.74,-40.84,Upgrade
19,Income Tax Expense,-21.39,-8.4,56.38,-78.61,89.29,5.09,5.58,293.93,-11.15,24.08,Upgrade
20,Earnings From Continuing Operations,-63.86,-38.94,-56.68,-34.62,81.32,8.47,-85.86,329.1,-106.59,-64.92,Upgrade
21,Minority Interest in Earnings,-7.85,28.14,14.85,5.63,-44.71,-46.45,-4.19,-215.34,16.1,20.59,Upgrade
22,Net Income,-71.71,-10.79,-41.84,-28.98,36.61,-37.98,-90.06,113.76,-90.48,-44.33,Upgrade
23,Net Income to Common,-71.71,-10.79,-41.84,-28.98,36.61,-37.98,-90.06,113.76,-90.48,-44.33,Upgrade
24,Shares Outstanding (Basic),196,196,196,196,196,196,196,196,196,196,Upgrade
25,Shares Outstanding (Diluted),196,196,196,196,196,196,196,196,196,196,Upgrade
26,EPS (Basic),-0.37,-0.06,-0.21,-0.15,0.19,-0.19,-0.46,0.58,-0.46,-0.23,Upgrade
27,EPS (Diluted),-0.37,-0.06,-0.21,-0.15,0.19,-0.19,-0.46,0.58,-0.46,-0.23,Upgrade
28,Free Cash Flow,-195.29,-50.01,-241.28,-173.59,198.28,981.14,-123.17,632.41,-304.27,597.22,Upgrade
29,Free Cash Flow Per Share,-1.00,-0.25,-1.23,-0.89,1.01,5.00,-0.63,3.22,-1.55,3.04,Upgrade
30,Operating Margin,-115.89%,-16.06%,1.00%,-50.48%,15.60%,6.59%,-11.01%,17.75%,-177.70%,-7.86%,Upgrade
31,Profit Margin,-122.13%,-4.15%,-3.09%,-14.22%,3.26%,-8.25%,-16.11%,4.17%,-172.12%,-7.66%,Upgrade
32,Free Cash Flow Margin,-332.60%,-19.22%,-17.85%,-85.15%,17.66%,213.10%,-22.04%,23.20%,-578.79%,103.21%,Upgrade
33,EBITDA,-64.1,-39.9,16.29,-98.74,177.15,30.97,-57.95,485.84,-91.22,-44.72,Upgrade
34,D&A For EBITDA,3.94,1.88,2.8,4.17,2.02,0.65,3.61,2.08,2.2,0.8,Upgrade
35,EBIT,-68.05,-41.78,13.49,-102.91,175.13,30.32,-61.56,483.77,-93.42,-45.51,Upgrade
