,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,54.86,61.55,138.73,407.97,602.33,916.95,880.49,876.55,859.66,981.58,Upgrade
1,Short-Term Investments,1.14,45.1,2.16,35.47,2,29.82,5.2,9.15,7.12,5.84,Upgrade
2,Trading Asset Securities,-,1.61,-,3.93,-,2.2,-,3,-,18.07,Upgrade
3,Cash & Short-Term Investments,56,108.27,140.89,447.37,604.33,948.97,885.69,888.7,866.78,1005,Upgrade
4,Cash Growth,-60.26%,-75.80%,-76.69%,-52.86%,-31.77%,6.78%,2.18%,-11.62%,-17.90%,18.12%,Upgrade
5,Accounts Receivable,263.61,258.32,281.16,281.48,268.79,706.59,697.83,729.03,676.94,685.24,Upgrade
6,Other Receivables,880.25,302.83,708.67,312.83,504.3,50.51,504.88,128.19,1249,64.59,Upgrade
7,Receivables,1144,561.15,989.83,594.31,773.09,757.1,1203,857.21,1926,756.86,Upgrade
8,Inventory,1844,1889,2050,3238,4170,4838,5115,4356,5178,4776,Upgrade
9,Prepaid Expenses,64.3,64.05,76.3,95.97,85.43,106.82,87.63,69.03,189,138.13,Upgrade
10,Other Current Assets,0.27,354.26,0.14,370.47,57.16,440.8,51.48,468.09,92.67,1350,Upgrade
11,Total Current Assets,3109,2977,3257,4746,5690,7092,7342,6639,8252,8026,Upgrade
12,"Property, Plant & Equipment",167.99,168.53,169.95,171.51,66.2,63.61,74.13,84.56,76.54,80.79,Upgrade
13,Long-Term Investments,110,112.25,112.25,112.36,112.48,112.58,112.94,357.95,360,110,Upgrade
14,Other Intangible Assets,0.31,0.44,0.56,0.67,0.92,0.99,1.13,1.26,1.67,1.48,Upgrade
15,Long-Term Deferred Tax Assets,23.64,23.88,6.17,32.95,57.87,67.1,47.41,42.92,60.81,58.4,Upgrade
16,Other Long-Term Assets,577.16,577.16,577.16,577.16,670.16,670.16,672.14,670.16,658.16,604.16,Upgrade
17,Total Assets,3988,3859,4124,5641,6598,8007,8250,7796,9410,8881,Upgrade
18,Accounts Payable,279.89,296.29,329.79,383.02,517.25,620.84,758.42,892.38,376.38,529.29,Upgrade
19,Accrued Expenses,-,160.24,-,159.61,-,159.6,-,78.56,-,10.18,Upgrade
20,Short-Term Debt,-,2.54,-,2.46,-,20.13,-,26.73,-,131.65,Upgrade
21,Current Portion of Long-Term Debt,640.2,497.07,661.02,767.88,844.07,1175,1733,1436,1362,1606,Upgrade
22,Current Portion of Leases,-,1.62,-,2.78,-,6.57,-,12.55,-,7.21,Upgrade
23,Current Income Taxes Payable,236.14,237.89,215.85,201.27,296.86,312.51,342.55,433.52,310.53,293.45,Upgrade
24,Current Unearned Revenue,110.11,116.89,315.01,1597,1824,2546,1907,1343,3273,2741,Upgrade
25,Other Current Liabilities,404.48,229.66,381.04,330.85,595.55,499.07,806.65,648.54,775.33,637.37,Upgrade
26,Total Current Liabilities,1671,1542,1903,3445,4078,5340,5548,4871,6097,5957,Upgrade
27,Long-Term Debt,372.77,307.07,154.54,64.75,120.86,338.29,389.31,506.69,1285,763,Upgrade
28,Long-Term Leases,-,1.88,-,0.4,-,5.73,-,25.59,-,24.37,Upgrade
29,Long-Term Deferred Tax Liabilities,279.88,279.93,295.59,298.26,378.39,378.4,378.29,376.01,364.11,370.19,Upgrade
30,Total Liabilities,2323,2131,2353,3808,4577,6062,6315,5780,7746,7114,Upgrade
31,Common Stock,359.7,359.7,359.7,359.7,359.7,359.7,359.7,359.7,359.7,359.7,Upgrade
32,Retained Earnings,953.48,1025,1036,1078,1107,1070,1108,1198,1084,1175,Upgrade
33,Comprehensive Income & Other,-95.36,-95.56,-90.79,-90.51,-83.82,-81.4,-80.65,-84.78,-78.66,-82.07,Upgrade
34,Total Common Equity,1218,1289,1305,1347,1383,1348,1387,1473,1366,1453,Upgrade
35,Minority Interest,446.63,438.61,465.81,485.66,638.15,596.03,547.65,543.46,297.97,314.29,Upgrade
36,Shareholders' Equity,1664,1728,1771,1833,2021,1945,1935,2017,1663,1767,Upgrade
37,Total Liabilities & Equity,3988,3859,4124,5641,6598,8007,8250,7796,9410,8881,Upgrade
38,Total Debt,1013,810.19,815.56,838.27,964.94,1545,2123,2008,2647,2532,Upgrade
39,Net Cash (Debt),-956.98,-701.92,-674.67,-390.9,-360.6,-596.49,-1237,-1119,-1780,-1527,Upgrade
40,Net Cash Per Share,-4.88,-3.58,-3.44,-1.99,-1.84,-3.04,-6.31,-5.71,-9.08,-7.79,Upgrade
41,Filing Date Shares Outstanding,196.13,196.13,196.13,196.13,196.13,196.13,196.13,196.13,196.13,196.13,Upgrade
42,Total Common Shares Outstanding,196.13,196.13,196.13,196.13,196.13,196.13,196.13,196.13,196.13,196.13,Upgrade
43,Working Capital,1438,1435,1355,1301,1612,1752,1795,1768,2155,2070,Upgrade
44,Book Value Per Share,6.21,6.57,6.65,6.87,7.05,6.88,7.07,7.51,6.96,7.41,Upgrade
45,Tangible Book Value,1218,1289,1304,1346,1382,1348,1386,1472,1364,1451,Upgrade
46,Tangible Book Value Per Share,6.21,6.57,6.65,6.86,7.05,6.87,7.07,7.50,6.95,7.40,Upgrade
