,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,152.65,233.83,419.42,326.32,316.43,324.15,432.47,352.8,222.45,247.52,344.64,389.69,267.91,244.3,294.45,359.98,260.16,209.72,193.57,207.66,Upgrade
1,Other Revenue,-13.44,13.44,-,70.06,-11.1,11.1,-,18.34,-9.35,9.35,-,14.94,-6.14,6.14,-,14.49,-6.45,6.45,-,13.18,Upgrade
2,Revenue,139.21,247.27,419.42,396.38,305.32,335.26,432.47,371.14,213.1,256.87,344.64,404.63,261.77,250.44,294.45,374.48,253.71,216.17,193.57,220.84,Upgrade
3,Revenue Growth (YoY),-54.41%,-26.25%,-3.02%,6.80%,43.28%,30.52%,25.48%,-8.28%,-18.59%,2.57%,17.05%,8.05%,3.18%,15.85%,52.11%,69.57%,35.78%,-0.72%,-32.94%,-57.25%,Upgrade
4,Cost of Revenue,116.4,145.14,232.68,195.97,151.6,222.94,314.69,307.3,168.64,178.3,225.39,279.77,185.57,183.07,222.7,279.29,189.58,164.99,125.46,158.46,Upgrade
5,Gross Profit,22.81,102.12,186.74,200.41,153.72,112.32,117.78,63.84,44.46,78.57,119.25,124.85,76.2,67.37,71.74,95.19,64.13,51.18,68.11,62.39,Upgrade
6,"Selling, General & Admin",98.46,73.82,101.57,79.94,115.72,62.18,105.73,58.3,107.87,94.25,99.5,103.83,103.66,88.57,89.54,95.21,99.64,87.4,90.79,120.2,Upgrade
7,Research & Development,6.21,4.35,6.55,14.2,3.53,5.16,2.33,5.66,6.85,4.55,7.82,9.92,6.92,8.29,5.33,3.63,1.47,2.63,1.19,3.61,Upgrade
8,Other Operating Expenses,31.82,38.86,67.29,77.27,36.73,41.44,52.03,56.96,16.24,23.83,29.44,58.54,24.76,25.39,27.93,58.6,24.26,23.36,12.9,25.59,Upgrade
9,Operating Expenses,136.59,113.17,170.64,173.81,155.98,108.77,160.09,120.23,130.73,119.49,136.76,172.38,135.16,128.23,122.8,156.09,125.36,115.16,104.88,158.02,Upgrade
10,Operating Income,-113.79,-11.05,16.1,26.6,-2.26,3.55,-42.31,-56.39,-86.26,-40.93,-17.51,-47.53,-58.96,-60.86,-51.05,-60.89,-61.23,-63.98,-36.76,-95.63,Upgrade
11,Interest Expense,-0.48,-0.01,-0.03,-,-0.28,-0.29,-0.29,-0.24,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,0.24,0.45,2.03,2.47,2.19,2.44,2.22,2.8,5.08,4.71,5.01,10.09,9.01,10.27,3.37,8.84,8.54,4.14,10.33,13.22,Upgrade
13,Other Non Operating Income (Expenses),0.08,-0.16,-0.03,-0.11,6.8,1.66,0.1,-3.29,1.82,1.03,0.32,-4.85,3.27,0.67,0.68,-0.99,0.34,0.54,0.04,3.08,Upgrade
14,EBT Excluding Unusual Items,-113.94,-10.76,18.07,28.96,6.46,7.37,-40.28,-57.12,-79.36,-35.18,-12.18,-42.28,-46.68,-49.92,-47.01,-53.04,-52.35,-59.29,-26.4,-79.34,Upgrade
15,Gain (Loss) on Sale of Investments,-,-0.35,-,-,-,0.01,-0.01,0.25,-0.72,0.14,0.33,-1.88,1,0.7,1.36,-1.08,2.08,-0.29,0.56,1.11,Upgrade
16,Gain (Loss) on Sale of Assets,-,-0.04,-,-0.01,0,0.01,-,-0.06,0.12,-0.12,-,-0.67,-,-,-,204.13,0.07,-0.07,-,-0.1,Upgrade
17,Asset Writedown,0.11,-0.23,0.23,-,-,-,-,-0.36,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Unusual Items,5.23,5.12,2.92,0.94,-,-,-,17.89,-,-,-,22.15,-,-,-,30.53,-,-,-,16.97,Upgrade
19,Pretax Income,-108.61,-6.26,21.23,29.89,6.46,7.39,-40.29,-39.39,-79.96,-35.17,-11.85,-22.69,-45.68,-49.22,-45.64,180.55,-50.19,-59.66,-25.84,-61.36,Upgrade
20,Income Tax Expense,2.08,0.18,2.85,16.61,2.62,3.75,0.18,12.32,0.43,6.57,0.39,-0.91,0.55,0.17,2.42,5.99,0.27,-32.03,0.04,71.44,Upgrade
