,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,526.21,406.01,1227,917.26,542.03,352.06,1141,719.08,510.46,342.85,1118,667.29,494.64,386.92,972.45,478.94,390.08,141.35,848.94,481.09,Upgrade
1,Other Revenue,-1.25,1.25,-,2.21,-0.88,0.88,-,1.83,-1.8,1.8,-,2.61,-0.81,0.81,-,1.33,-6.59,6.59,-,2.02,Upgrade
2,Revenue,524.96,407.26,1227,919.47,541.15,352.94,1141,720.91,508.66,344.64,1118,669.9,493.83,387.73,972.45,480.28,383.48,147.94,848.94,483.11,Upgrade
3,Revenue Growth (YoY),-2.99%,15.39%,7.53%,27.54%,6.39%,2.41%,2.08%,7.61%,3.00%,-11.11%,14.95%,39.48%,28.77%,162.09%,14.55%,-0.59%,-25.59%,-54.62%,-8.80%,7.80%,Upgrade
4,Cost of Revenue,311.41,260.52,690.69,572.73,338.46,221.19,597.41,382.7,301.85,209.69,594.52,346.51,325.32,193.31,477.79,274.86,196.62,68.64,387.43,232.12,Upgrade
5,Gross Profit,213.55,146.74,536.31,346.74,202.69,131.75,543.67,338.21,206.81,134.95,523.28,323.39,168.5,194.42,494.65,205.41,186.87,79.3,461.52,250.99,Upgrade
6,"Selling, General & Admin",65.66,91.55,204.09,85.88,37.22,38.25,214.3,94.21,47.23,53.74,201.28,103.28,17.74,98.26,208.89,22.39,58.63,52.32,206.91,106.98,Upgrade
7,Research & Development,1.94,3.25,6.78,12.08,6.98,5.36,6.15,8.61,4.01,4.12,6.09,4.63,4.11,5.79,4.29,3.97,1.92,1.38,3.71,1.99,Upgrade
8,Other Operating Expenses,3.3,4.65,10.24,5.24,1.99,2.99,12.94,6.38,4.46,4.22,10.82,4.71,3.56,4.23,9.72,4.47,3.46,2.08,10.68,2.57,Upgrade
9,Operating Expenses,70.9,99.22,221.11,103.52,46.16,45.82,233.39,110,55.7,62.08,218.19,112.62,25.41,108.28,222.91,30.82,64.01,55.79,221.29,111.48,Upgrade
10,Operating Income,142.65,47.52,315.2,243.21,156.53,85.93,310.28,228.21,151.11,72.87,305.1,210.77,143.1,86.14,271.75,174.59,122.86,23.51,240.22,139.52,Upgrade
