,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1733,1590,1420,1382,1446,2285,2411,1702,290.62,132.6,Upgrade
1,Trading Asset Securities,5.35,4.9,5.3,5.63,6.68,127,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1738,1595,1425,1388,1453,2412,2411,1702,290.62,132.6,Upgrade
3,Cash Growth,21.97%,14.92%,-1.92%,-42.47%,-39.72%,41.72%,729.54%,1183.42%,229.79%,33.99%,Upgrade
4,Accounts Receivable,80.56,109.72,105.16,89.25,103.79,90.67,97.14,109.91,120.26,158.74,Upgrade
5,Other Receivables,43.65,55.17,54.13,51.02,37.36,48.54,31.68,62.48,62.25,67.81,Upgrade
6,Receivables,244.21,284.88,268.92,406.57,321.74,139.21,128.82,172.39,182.51,226.55,Upgrade
7,Inventory,144.82,136.61,145.2,132.23,148.06,33.18,35.31,39.04,39.99,36.38,Upgrade
8,Other Current Assets,22.32,15.54,25.86,19.76,23.09,9.12,3.95,2173,2.34,7.13,Upgrade
9,Total Current Assets,2150,2032,1865,1946,1946,2593,2579,4086,515.46,402.66,Upgrade
10,"Property, Plant & Equipment",922.68,933.01,939.97,958.64,966.21,627.74,708.77,720.91,739.27,748.24,Upgrade
11,Long-Term Investments,54.5,61.28,72.78,90.33,74.34,10,10,-,3199,3699,Upgrade
12,Goodwill,564.09,564.09,564.09,564.09,581.19,160.75,-,160.75,-,160.75,Upgrade
13,Other Intangible Assets,1086,363.05,1091,393.12,1111,13.93,176.29,17.14,179.51,20.36,Upgrade
14,Long-Term Accounts Receivable,-,-,-,6.9,-,-,-,-,2.8,11.2,Upgrade
15,Long-Term Deferred Tax Assets,9.92,10.29,22.51,23.02,24.08,23.33,15.4,14.73,13.66,9.17,Upgrade
16,Long-Term Deferred Charges,-,733.94,-,699.33,-,-,-,-,-,-,Upgrade
17,Other Long-Term Assets,278.34,274.82,313.5,307.6,301.19,306,283.97,283.88,286.53,300.05,Upgrade
18,Total Assets,5246,5152,5050,4989,5004,3915,3953,5284,4937,5352,Upgrade
19,Accounts Payable,38.57,38.92,35.95,27.84,50.34,10.58,15.55,15.02,15.92,13.35,Upgrade
20,Accrued Expenses,40.47,47.73,38.12,55.57,36.44,36.58,22.07,22.17,19.78,29.85,Upgrade
21,Short-Term Debt,-,-,-,-,63.44,-,-,10,10,587.07,Upgrade
22,Current Portion of Leases,2.11,0.76,3.29,3.11,3.21,2.44,2.44,2.46,2.6,2.55,Upgrade
23,Current Income Taxes Payable,14.31,10.66,18.47,26.59,16.38,5.56,5.04,5.05,2.55,5.93,Upgrade
24,Current Unearned Revenue,14.26,8.89,14.74,13.59,4.09,0.64,0.64,0.64,0.44,0.44,Upgrade
25,Other Current Liabilities,112.34,42.31,41.38,41.14,51.85,48.68,47.16,82.6,91.5,82.94,Upgrade
26,Total Current Liabilities,222.06,149.26,151.95,167.85,225.74,104.47,92.9,137.94,142.8,722.13,Upgrade
27,Long-Term Debt,2.8,-,-,-,-,-,16.36,18,-,-,Upgrade
28,Long-Term Leases,5.67,0.37,0.76,1.13,1.46,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,22.84,22.72,23.31,23.11,23.52,16.01,16.33,16.65,17.17,17.49,Upgrade
30,Long-Term Deferred Tax Liabilities,152.33,154.71,157.05,159.47,161.39,2.16,2.11,2.73,3,3.73,Upgrade
31,Total Liabilities,405.69,327.06,333.08,351.56,412.12,122.64,127.69,175.32,162.97,743.34,Upgrade
32,Common Stock,0.96,0.96,0.96,0.96,0.96,0.97,0.97,0.97,0.97,0.97,Upgrade
33,Additional Paid-In Capital,1486,1490,1490,1490,1490,1493,1493,1493,1493,1493,Upgrade
34,Retained Earnings,2159,2161,2097,2026,1980,1920,1941,3243,2752,2611,Upgrade
35,Treasury Stock,-,-,-,-,-0.6,-,-,-,-,-,Upgrade
36,Comprehensive Income & Other,387.72,392.77,410.88,428.84,425.47,378.98,390.37,371.96,527.99,503.99,Upgrade
37,Total Common Equity,4033,4044,3998,3945,3896,3792,3826,5108,4774,4609,Upgrade
38,Minority Interest,806.63,780.64,718.23,692.33,695.47,-,-0.16,-0.16,-0.16,-0.16,Upgrade
39,Shareholders' Equity,4840,4825,4716,4638,4592,3792,3826,5108,4774,4608,Upgrade
40,Total Liabilities & Equity,5246,5152,5050,4989,5004,3915,3953,5284,4937,5352,Upgrade
41,Total Debt,10.58,1.13,4.05,4.24,68.11,2.44,18.8,30.46,12.6,589.62,Upgrade
42,Net Cash (Debt),1728,1593,1421,1383,1385,2409,2392,1671,278.01,-457.02,Upgrade
43,Net Cash Growth,21.57%,15.19%,2.61%,-42.59%,-42.10%,44.16%,760.38%,-,-,-,Upgrade
44,Net Cash Per Share,1.10,1.02,0.91,0.88,0.88,1.54,1.52,1.06,0.18,-0.29,Upgrade
45,Filing Date Shares Outstanding,1563,1566,1566,1566,1566,1569,1569,1569,1569,1569,Upgrade
46,Total Common Shares Outstanding,1563,1566,1566,1566,1566,1569,1569,1569,1569,1569,Upgrade
47,Working Capital,1928,1882,1713,1778,1720,2489,2486,3948,372.66,-319.47,Upgrade
48,Book Value Per Share,2.58,2.58,2.55,2.52,2.49,2.42,2.44,3.26,3.04,2.94,Upgrade
49,Tangible Book Value,2383,3117,2343,2988,2204,3618,3649,4931,4594,4428,Upgrade
50,Tangible Book Value Per Share,1.52,1.99,1.50,1.91,1.41,2.31,2.33,3.14,2.93,2.82,Upgrade
51,Buildings,-,643.81,-,637.14,-,520.34,-,-,-,611.32,Upgrade
52,Machinery,-,411.49,-,359.46,-,112.77,-,-,-,109.97,Upgrade
53,Construction In Progress,-,143.77,-,162.31,-,93.53,-,-,-,94.9,Upgrade
54,Leasehold Improvements,-,35.28,-,32.89,-,8.79,-,-,-,7.97,Upgrade
