,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+9 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+9 Quarters
0,Market Capitalization,3138,3440,2922,2624,3017,3105,2586,2204,1971,1996,2416,2451,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,10.78%,10.78%,13.00%,19.03%,53.02%,55.56%,7.03%,-10.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2520,2903,2335,1996,2411,2500,1929,1521,1312,1355,1742,2386,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,30.88,33.85,28.75,25.53,29.35,30.21,25.15,21.03,18.81,19.05,23.05,23.15,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,34.42,37.73,34.12,32.43,42.52,39.76,29.34,27.20,21.72,22.76,30.00,30.39,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,24.51,23.62,23.62,23.62,27.89,30.89,17.13,17.13,16.12,17.30,22.26,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,4.14,4.53,4.12,4.26,5.29,5.43,4.39,3.64,3.12,3.17,3.91,4.10,-,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,2.60,2.86,2.47,2.23,2.61,2.72,2.30,2.01,1.75,1.80,2.24,2.27,-,-,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,3.04,3.04,2.64,2.38,2.79,2.91,2.46,2.12,1.84,1.90,2.36,2.39,-,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,71.75,78.65,-,-,-211.25,-88.90,-,-,140.34,76.21,-3961.37,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,32.33,32.33,-,-,41.90,57.87,-,29.70,30.74,25.48,45.73,50.80,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,3.32,3.83,3.29,3.24,4.23,4.37,3.28,2.51,2.07,2.15,2.82,3.99,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,20.99,24.58,21.76,21.03,28.45,33.48,23.82,18.62,14.75,13.21,17.13,22.20,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,28.29,32.55,29.36,28.91,40.18,48.98,32.94,25.16,19.04,16.18,20.80,26.45,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,57.63,66.38,-,-,-168.81,-71.58,-,-,93.39,51.74,-2856.18,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.00,0.00,-,-,0.00,0.02,0.02,-,-,-,0.00,0.02,0.02,-,0.03,0.03,0.03,0.03,0.04,0.04,0.09,Upgrade
16,Debt / EBITDA Ratio,0.01,0.01,-,-,0.03,0.21,0.23,-,-,-,0.00,0.19,0.11,-,0.11,0.15,0.11,0.12,0.15,0.15,0.20,Upgrade
17,Debt / FCF Ratio,0.02,0.02,-,-,-0.14,-0.57,-,-,-,-,-0.02,-,2.33,-,-,1.40,1.07,-,0.84,0.80,0.59,Upgrade
18,Asset Turnover,0.55,0.70,0.48,0.46,0.44,0.46,0.36,0.47,0.50,0.52,0.59,-,-,-,-,-,0.93,0.84,-,1.13,Upgrade,
19,Inventory Turnover,5.47,4.81,7.97,5.97,6.25,5.16,5.20,3.83,4.78,3.88,4.09,3.31,-,-,-,-,-,4.35,4.31,-,8.30,Upgrade
