,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,57.21,132.82,75.45,184.45,179.18,291.36,227.14,437.26,506.55,411.39,Upgrade
1,Short-Term Investments,85.98,96.49,99.91,104.4,144.41,135.25,159.38,527.28,392.78,368.56,Upgrade
2,Trading Asset Securities,11.65,12.1,11.2,30.12,27.3,16.69,24.47,23.95,28.66,51.44,Upgrade
3,Accounts Receivable,655.27,872.02,831.85,790.85,809.88,714.53,651.59,623.21,588.57,521.87,Upgrade
4,Other Receivables,62.31,61.89,64.79,67.41,108.63,118.06,104.42,320.56,266.76,131.21,Upgrade
5,Inventory,50.24,56.01,54.8,67.06,253.56,278.73,195.47,900.82,745.39,636.24,Upgrade
6,Loans Receivable Current,256.89,5.39,45.13,49.38,123.75,132.84,164.97,144.34,157.75,180.13,Upgrade
7,Other Current Assets,20.33,15.97,43.03,74.15,48.94,51.4,49.04,32.7,29.67,27.18,Upgrade
8,Total Current Assets,1200,1253,1226,1368,1696,1739,1576,3010,2716,2328.0,Upgrade
9,"Property, Plant & Equipment",866.9,914.96,912.27,901.57,1143,1236,1155,1302,1205,1148.0,Upgrade
10,Goodwill,-,43.1,-,43.72,-,37.65,-,44.16,-,41.56,Upgrade
11,Other Intangible Assets,756.75,718.14,727.13,722.7,782.29,746.39,786.49,954.48,971.11,946.0,Upgrade
12,Long-Term Investments,27.67,26.12,29.75,27.84,29.77,30.75,270.94,43.27,34.45,30.9,Upgrade
13,Long-Term Deferred Tax Assets,6.13,6.76,1.61,2.51,1.8,0.74,0.71,8.73,8.25,8.57,Upgrade
14,Other Long-Term Assets,405.49,408.91,367.16,397.36,60.9,71.22,71.48,266.26,170.88,256.44,Upgrade
15,Total Assets,3263,3371,3264,3464,3714,3862,3861,5629,5106,4760.0,Upgrade
16,Accounts Payable,531.76,435.6,433.22,487.82,162.22,173.87,189.12,254.88,246.88,186.11,Upgrade
17,Accrued Expenses,-,-,-,-,6.18,33.04,2.66,91.46,14.81,76.8,Upgrade
18,Short-Term Debt,2.82,2.83,-,-,0.32,0.33,0.32,12.57,4.49,37.91,Upgrade
19,Current Portion of Long-Term Debt,283.23,293.08,250.87,245.12,402.04,439.57,518.85,394.15,361.71,212.27,Upgrade
20,Current Unearned Revenue,151.75,166.85,120.66,135.82,346.97,373.17,361.47,1428,1231,952.94,Upgrade
21,Current Portion of Leases,150.57,147.53,134.4,123.38,110.38,117.5,102.49,108.96,95.35,122.62,Upgrade
22,Current Income Taxes Payable,17.58,24.32,25.2,27.86,21.53,22.22,13.45,51.29,27.43,33.06,Upgrade
23,Other Current Liabilities,-,-,1.46,27.96,393.04,382.41,326.6,325.06,368.73,307.84,Upgrade
24,Total Current Liabilities,1138,1070,965.81,1048,1443,1542,1515,2667,2351,1930.0,Upgrade
25,Long-Term Debt,307.25,336.24,215.38,240.26,103.69,121.73,138.95,486.64,535.27,651.57,Upgrade
26,Long-Term Leases,155.4,205.39,186.1,161.14,193.43,171.06,134.38,158.99,155.09,149.72,Upgrade
27,Long-Term Unearned Revenue,31.01,31.92,32.03,33.78,36,38.38,27.59,28.09,27.15,28.24,Upgrade
28,Long-Term Deferred Tax Liabilities,52.89,55.92,51.72,56.58,61.43,62.73,63.73,87.35,89.73,91.16,Upgrade
29,Other Long-Term Liabilities,30.02,29.77,20.28,21.37,-,-,-,-,-,13.1,Upgrade
30,Total Liabilities,1714,1729,1471,1561,1837,1936,1880,3428,3158,2863.0,Upgrade
31,Common Stock,28.74,28.74,28.74,28.74,19.16,798.27,798.27,798.27,798.27,798.27,Upgrade
32,Additional Paid-In Capital,1313,1313,1313,1313,1155,954.32,954.32,954.32,986.05,954.32,Upgrade
33,Retained Earnings,-156.71,-77.89,109.2,165.56,230.58,-403.6,-317.37,-371.42,-380.29,-373.63,Upgrade
34,Comprehensive Income & Other,-145.22,-134.27,-155.65,-111.47,-51.22,21.25,30.94,26.43,-118.43,-94.06,Upgrade
35,Total Common Equity,1040,1129,1295,1396,1353,1370,1466,1408,1286,1285.0,Upgrade
36,Minority Interest,508.92,511.86,497.68,506.78,523.04,555.63,514.91,793.36,662.38,611.5,Upgrade
37,Shareholders' Equity,1549,1641,1793,1902,1876,1926,1981,2201,1948,1896.0,Upgrade
38,Total Liabilities & Equity,3263,3371,3264,3464,3714,3862,3861,5629,5106,4760.0,Upgrade
39,Total Debt,899.27,985.05,786.75,769.9,809.85,850.19,894.99,1161,1152,1174.0,Upgrade
40,Net Cash (Debt),-744.43,-743.65,-600.19,-450.94,-458.96,-406.9,-484.01,-172.83,-223.93,-342.72,Upgrade
41,Net Cash Per Share,-2.59,-2.59,-2.09,-1.68,-2.40,-2.55,-3.03,-1.08,-1.40,-2.15,Upgrade
42,Filing Date Shares Outstanding,287.36,287.36,287.36,287.36,191.57,159.65,159.65,159.65,159.65,159.65,Upgrade
43,Total Common Shares Outstanding,287.36,287.36,287.36,287.36,191.57,159.65,159.65,159.65,159.65,159.65,Upgrade
44,Working Capital,62.18,182.49,260.35,319.85,252.99,196.75,61.52,343.34,365.56,398.45,Upgrade
45,Book Value Per Share,3.62,3.93,4.51,4.86,7.06,8.58,9.18,8.82,8.05,8.05,Upgrade
46,Tangible Book Value,282.87,368.15,567.96,629.22,570.99,586.2,679.67,408.95,314.48,297.33,Upgrade
47,Tangible Book Value Per Share,0.98,1.28,1.98,2.19,2.98,3.67,4.26,2.56,1.97,1.86,Upgrade
48,Buildings,-,78.32,-,84.78,-,96.02,-,138.12,-,124.89,Upgrade
49,Machinery,-,456.66,-,340.53,-,447.4,-,506.19,-,415.21,Upgrade
50,Construction In Progress,-,375.21,-,354.68,-,511.12,-,391.3,-,233.56,Upgrade
