,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2019,H2 2018,H1 2018
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Jun '19 Jun 30, 2019","Dec '18 Dec 31, 2018","Jun '18 Jun 30, 2018"
0,Cash & Equivalents,273.66,314.11,309.66,317.76,441.43,173.01,-,25.92,38.5,-
1,Short-Term Investments,-,-,43.32,83.27,-,-,-,0.73,3.49,-
2,Cash & Short-Term Investments,273.66,314.11,352.98,401.03,441.43,173.01,-,26.65,41.99,-
3,Cash Growth,-22.47%,-21.67%,-20.04%,131.79%,-,549.12%,-,-,23.16%,-
4,Accounts Receivable,165.8,189.27,156.19,132.38,97.35,120.92,-,170.75,188.78,-
5,Other Receivables,39.47,51.05,30.41,44.51,45.18,33.55,-,-,-,-
6,Receivables,205.26,240.32,186.6,176.9,142.54,154.47,-,170.75,188.78,-
7,Inventory,433.74,375,303.28,237.28,172.8,168.99,-,196.16,197.07,-
8,Other Current Assets,0.91,0.82,2.35,3.47,5.63,8.73,-,-,-,-
9,Total Current Assets,913.57,930.25,845.22,818.66,762.4,505.2,-,393.55,427.85,-
10,"Property, Plant & Equipment",444.71,382.35,362.21,303.39,274.19,259.85,-,174.54,154.19,-
11,Long-Term Investments,0.01,0.01,0.12,0.13,43.19,0.36,-,1.71,1.75,-
12,Goodwill,8.91,8.91,8.91,8.91,1.63,1.63,-,1.63,1.63,-
13,Other Intangible Assets,271.25,267.74,254.79,255.16,255.8,256.54,-,255.87,235.58,-
14,Long-Term Deferred Tax Assets,-,6.93,9.02,16.4,24.11,17.66,-,57.16,48.83,-
15,Long-Term Deferred Charges,-,-,0.06,0.38,-,-,-,-,-,-
16,Other Long-Term Assets,5.72,6.07,4.56,4.52,2.67,4.83,-,-,-,-
17,Total Assets,1644,1602,1485,1408,1364,1046,-,884.48,869.84,-
18,Accounts Payable,413.73,393.92,336.58,289.65,266.22,238.69,-,196.4,204.93,-
19,Accrued Expenses,58.14,56.07,54.26,53.54,53.12,44.87,-,-,-,-
20,Short-Term Debt,0.52,1,1,2.68,-,-,-,62.32,82.83,-
21,Current Portion of Long-Term Debt,2.86,2.58,2.72,4.03,22.77,23.13,-,7.83,5.41,-
22,Current Portion of Leases,10.56,8.67,8.52,8.8,7.67,8.03,-,-,-,-
23,Current Income Taxes Payable,13.12,6.3,7.05,1.68,1.22,0.75,-,6.82,3.97,-
24,Current Unearned Revenue,196.97,197.22,177.79,186.63,161.67,131.84,-,-,-,-
25,Other Current Liabilities,51.18,54.28,53.73,36.4,41.27,26.13,-,88.62,89.44,-
26,Total Current Liabilities,747.07,720.04,641.63,583.41,553.94,473.44,-,361.99,386.57,-
27,Long-Term Debt,4.08,4.25,4.48,4.7,23.47,34.56,-,242.8,218.67,-
28,Long-Term Leases,19.53,17.37,19.02,19.36,20.21,22.77,-,-,-,-
29,Long-Term Unearned Revenue,0.66,0.77,0.71,0.78,-,-,-,-,-,-
30,Long-Term Deferred Tax Liabilities,5.52,-,-,-,-,-,-,68.79,69.39,-
31,Other Long-Term Liabilities,8.81,12.7,14.29,13.28,11.71,9.74,-,14.9,17.22,-
32,Total Liabilities,792.57,762.57,687.47,629.17,615.7,548.01,-,688.48,691.85,-
33,Common Stock,338.48,338.48,338.48,338.48,338.48,250.74,-,180.24,180.24,-
34,Additional Paid-In Capital,425.04,425.04,425.04,425.04,425.04,281.29,-,100.12,100.12,-
35,Retained Earnings,15.23,10.91,10.91,8.29,8.29,7.11,-,-80.03,-91.18,-
36,Comprehensive Income & Other,71.82,64.41,22.19,6.19,-23.59,-40.86,-,-4.33,-11.19,-
37,Total Common Equity,850.57,838.84,796.62,778.01,748.23,498.28,-,196,177.98,-
38,Minority Interest,1.03,0.84,0.79,0.38,0.06,-0.21,-,-0,-,-
39,Shareholders' Equity,851.59,839.68,797.41,778.39,748.28,498.07,-,196,177.98,-
40,Total Liabilities & Equity,1644,1602,1485,1408,1364,1046,-,884.48,869.84,-
41,Total Debt,37.54,33.87,35.73,39.56,74.12,88.48,-,312.95,306.91,-
42,Net Cash (Debt),236.12,280.24,317.25,361.47,367.31,84.53,-,-286.3,-264.92,-
43,Net Cash Growth,-25.57%,-22.47%,-13.63%,327.64%,-,-,-,-,-,-
44,Net Cash Per Share,0.70,0.83,0.94,1.07,1.25,0.34,-,-1.59,-1.50,-
45,Filing Date Shares Outstanding,338.48,338.48,338.48,338.48,338.48,250.73,250.73,179.81,177.13,184.28
46,Total Common Shares Outstanding,338.48,338.48,338.48,338.48,338.48,250.73,250.73,179.81,177.13,184.28
47,Working Capital,166.5,210.21,203.58,235.26,208.46,31.76,-,31.56,41.28,-
48,Book Value Per Share,2.51,2.48,2.35,2.30,2.21,1.99,-,1.09,1.00,-
49,Tangible Book Value,570.4,562.19,532.92,513.94,490.8,240.1,-,-61.5,-59.23,-
50,Tangible Book Value Per Share,1.69,1.66,1.57,1.52,1.45,0.96,-,-0.34,-0.33,-
51,Land,-,350.54,-,263.33,239.47,221.21,-,-,-,-
52,Machinery,-,468.98,-,426.19,395.47,376.23,-,-,-,-
53,Order Backlog,1496,-,1411,-,-,-,-,-,-,-
