,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2019,H2 2018,H1 2018
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Jun '19 Jun 30, 2019","Dec '18 Dec 31, 2018","Jun '18 Jun 30, 2018"
0,Operating Revenue,695.1,600.96,628.18,534.17,570.27,468.19,487.35,365.76,334.33,316.28
1,Other Revenue,-,-,-,-,-,-,-,1.45,2.4,1.75
2,Revenue,695.1,600.96,628.18,534.17,570.27,468.19,487.35,367.21,336.73,318.03
3,Revenue Growth (YoY),10.65%,12.50%,10.16%,14.09%,17.01%,27.50%,44.73%,15.46%,60.31%,456.67%
4,Cost of Revenue,443.27,385.66,387.66,334.05,358.21,306.81,321.29,288.88,262.1,252.17
5,Gross Profit,251.83,215.3,240.52,200.11,212.06,161.38,166.06,78.33,74.62,65.87
6,"Selling, General & Admin",146.93,138.89,138.68,130.06,141.38,123.2,100.36,40.72,42.71,39.57
7,Other Operating Expenses,10.14,-2.78,20.54,1.06,24.83,-1.81,15.44,10.99,9.63,8.12
8,Operating Expenses,191.39,168.89,189.35,158.69,191.73,145.47,140.25,66.56,66.46,58.67
9,Operating Income,60.44,46.41,51.17,41.43,20.33,15.91,25.81,11.78,8.16,7.2
10,Interest Expense,-0.92,-0.99,-0.79,-1.54,-1.66,-2.05,-2.71,-2.64,-2.89,-2.29
11,Interest & Investment Income,3.15,4.38,4.28,2.32,0.01,0.01,0.22,0.14,0.16,0.16
12,Earnings From Equity Investments,-,-,-,-0.03,-0.02,-0.02,-,-,-,-
13,Currency Exchange Gain (Loss),0.27,-0.69,0.71,-1.65,11.1,-2.28,0.83,-0.03,-0.31,-1.48
14,Other Non Operating Income (Expenses),-0.83,-1.15,-1.11,-0.55,-0.67,-0.37,-0.8,1.49,-3.73,3.56
15,EBT Excluding Unusual Items,62.1,47.96,54.25,39.99,29.09,11.19,23.35,10.74,1.39,7.15
16,Gain (Loss) on Sale of Assets,0.12,0.02,0.06,0.1,0,-0.37,-0.02,0.05,-0.01,0.09
17,Asset Writedown,-,-0.26,-,-,-,-,-,-,-0.01,-
18,Legal Settlements,-,-,-,-,-,5,-,-,-,-
19,Other Unusual Items,-,-,-,-,-,-,-,0.15,1.28,1.43
20,Pretax Income,63.84,48.51,55.51,40.23,29.15,16.66,24.02,10.93,11.99,8.66
21,Income Tax Expense,19.79,5.86,14.66,9.56,-0.72,2.69,0.6,-7.04,-9.51,-0.55
22,Earnings From Continuing Operations,44.05,42.65,40.86,30.67,29.87,13.97,23.42,17.98,21.51,9.21
23,Minority Interest in Earnings,-0.19,-0.05,-0.41,-0.01,-0.27,0.16,0,0,-,-
24,Net Income,43.86,42.6,40.45,30.67,29.61,14.13,23.42,17.98,21.51,9.21
25,Net Income to Common,43.86,42.6,40.45,30.67,29.61,14.13,23.42,17.98,21.51,9.21
26,Net Income Growth,8.43%,38.92%,36.61%,117.09%,26.43%,-21.44%,8.90%,95.15%,8.70%,-
27,Shares Outstanding (Basic),338,338,338,339,295,251,251,180,177,184
28,Shares Outstanding (Diluted),338,338,338,339,295,251,251,180,177,184
29,Shares Change (YoY),-,-0.11%,14.85%,35.14%,17.54%,39.44%,41.55%,-2.43%,-,-
30,EPS (Basic),0.13,0.13,0.12,0.09,0.10,0.06,0.09,0.10,0.12,0.05
31,EPS (Diluted),0.13,0.13,0.12,0.09,0.10,0.06,0.09,0.10,0.12,0.05
32,EPS Growth,8.43%,39.06%,18.95%,60.64%,7.56%,-43.66%,-23.07%,100.00%,-,-
33,Free Cash Flow,-3.31,-37.75,-21.53,-43.26,107.51,26.38,168.93,-9.61,-8.07,-19.68
34,Free Cash Flow Per Share,-0.01,-0.11,-0.06,-0.13,0.36,0.11,0.67,-0.05,-0.05,-0.11
35,Operating Margin,8.70%,7.72%,8.14%,7.76%,3.57%,3.40%,5.30%,3.21%,2.42%,2.26%
36,Profit Margin,6.31%,7.09%,6.44%,5.74%,5.19%,3.02%,4.81%,4.90%,6.39%,2.90%
37,Free Cash Flow Margin,-0.48%,-6.28%,-3.43%,-8.10%,18.85%,5.63%,34.66%,-2.62%,-2.40%,-6.19%
38,EBITDA,89.87,74.76,76.97,64.85,42.29,33.36,50.26,24.91,22.28,18.17
39,D&A For EBITDA,29.42,28.35,25.81,23.42,21.96,17.45,24.44,13.13,14.12,10.97
40,EBIT,60.44,46.41,51.17,41.43,20.33,15.91,25.81,11.78,8.16,7.2
41,Advertising Expenses,10.4,-,12.31,-,9.49,-,-,-,-,-
