,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Operating Revenue,3558,2059,1843,1605,2222,1515,1303,1223,1697,1071,1023,949.14,1035,734.15,735.28,603.35,796.84,497.94,565.78,412.59,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15,-0.04,0.04,-,Upgrade
2,Revenue,3558,2059,1843,1605,2222,1515,1303,1223,1697,1071,1023,949.14,1035,734.15,735.28,603.35,796.98,497.9,565.82,412.59,Upgrade
3,Revenue Growth (YoY),60.11%,35.96%,41.37%,31.23%,30.97%,41.40%,27.46%,28.86%,63.88%,45.92%,39.08%,57.31%,29.91%,47.45%,29.95%,46.24%,9.26%,19.56%,33.20%,9.65%,Upgrade
4,Cost of Revenue,-3182,1119,1180,883.73,1256,849.01,774.19,661.99,952.45,570.81,569.79,517.6,585.24,415.12,416.5,356.48,460.15,319.19,370.86,272.87,Upgrade
5,Gross Profit,6740,940.84,663.11,721.29,966.08,665.75,529.24,561.08,744.32,500.46,452.86,431.54,450.11,319.03,318.78,246.87,336.83,178.71,194.96,139.72,Upgrade
6,"Selling, General & Admin",-630.01,236.47,184.11,209.42,292.92,181.21,112.42,152.78,221.56,148.8,146.43,127.85,134.56,111.75,138.1,114.26,131.11,100.96,83.5,74.1,Upgrade
7,Research & Development,-913.94,374.12,325.63,214.19,273.59,223.73,147.08,131.58,133.25,155.81,168.26,128.04,128.91,96.43,76.19,85.97,112.32,88.87,86.11,43.42,Upgrade
8,Other Operating Expenses,7408,-38.36,-19.86,-0.24,6.61,-2.52,-10.18,-12.46,92.61,0.19,-83.67,5.96,165.72,3.34,-13.97,-136.03,67.1,0.06,-64.26,-1.04,Upgrade
9,Operating Expenses,5849,575.67,485.31,439.38,573.52,410.04,248.35,275.28,447.11,308.16,232.4,263.37,432.58,212.76,196.72,60.31,308.62,190.85,101.14,120.93,Upgrade
10,Operating Income,891.17,365.17,177.8,281.91,392.56,255.72,280.89,285.8,297.21,192.3,220.46,168.17,17.53,106.28,122.06,186.55,28.21,-12.14,93.83,18.79,Upgrade
11,Interest Expense,-108.45,-4.05,-4.19,-3.23,-3.61,-3.68,-3.55,-3.53,-2.47,-1.91,-0.07,-0.24,-0.36,-,-0.29,-,-0.03,-0.13,-0.1,-,Upgrade
12,Interest & Investment Income,11.47,38.27,35.93,34.25,96.6,165.06,515.61,127,61.48,51.96,59.31,47.5,62.15,152.61,2.29,2.68,11.01,11.06,3.94,10.78,Upgrade
