,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,157.13,140.21,205.68,387.86,368.12,218.62,158.75,113.23,154.95,91.62,130.37,133.06,133.31,135.41,145.06,193.66,233.85,405.42,361.33,183.5,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,1.44,17.36,2.44,2.7,-,20.34,-,0.15,0.2,Upgrade
2,Cash & Short-Term Investments,157.13,140.21,205.68,387.86,368.12,218.62,158.75,113.23,154.95,91.62,130.37,134.5,150.67,137.85,147.76,193.66,254.2,405.42,361.48,183.71,Upgrade
3,Cash Growth,-57.32%,-35.87%,29.56%,242.54%,137.57%,138.63%,21.77%,-15.81%,2.84%,-33.54%,-11.77%,-30.55%,-40.73%,-66.00%,-59.12%,5.42%,49.12%,88.66%,295.89%,173.34%,Upgrade
4,Accounts Receivable,500.82,496.18,503.58,435.68,474.26,520.46,443.05,420.67,407.13,454.45,390.94,460.04,450.93,469.66,425.21,417.25,368.16,309.34,293.87,307.81,Upgrade
5,Other Receivables,6.96,6.07,3.12,1.44,2.36,0.96,1.82,1.24,2.36,0.4,1.53,1.37,1.9,1.55,2.55,1.7,3.29,7.6,8.9,4.7,Upgrade
6,Receivables,507.78,502.25,506.7,437.12,476.62,521.42,444.87,421.91,409.49,454.84,392.48,461.41,452.83,471.21,427.76,418.96,371.45,316.93,302.77,312.51,Upgrade
7,Inventory,374.44,365.33,362.83,355.9,337.02,306.58,331.33,349.37,337.07,331.59,351.85,337.46,318.1,282.58,252.83,230.74,237.5,228.99,226.31,208.99,Upgrade
8,Other Current Assets,38.11,77.49,85.11,68.71,77.67,27.3,24.96,30.22,4.43,21.61,16.09,10.68,20.51,36.39,40.15,31.31,31.66,35.51,76.09,27.66,Upgrade
9,Total Current Assets,1077,1085,1160,1250,1259,1074,959.91,914.73,905.94,899.65,890.78,944.04,942.12,928.04,868.51,874.68,894.81,986.86,966.64,732.87,Upgrade
10,"Property, Plant & Equipment",1886,1900,1919,1902,1571,1091,1114,1115,1081,1061,1057,1050,996.51,971.05,952.32,915.41,836.87,794.37,744.64,671.54,Upgrade
11,Other Intangible Assets,109.29,110.82,112.37,66.74,66.29,67.02,68.06,68.55,76.73,77.17,77.72,78.29,78.43,79.02,79.62,80.21,80.59,81.17,81.75,82.34,Upgrade
12,Long-Term Deferred Tax Assets,52.81,34.03,28.51,26.4,16.88,12.32,11.05,11.35,17.36,17.76,15.4,15.38,14.14,14.43,14.47,13.99,13.48,13.3,12.53,12.84,Upgrade
13,Long-Term Deferred Charges,0.94,1.05,0.71,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.27,Upgrade
14,Other Long-Term Assets,5.43,5.51,4.88,4.84,3.6,2.74,2.74,2.74,3.89,3.97,3.97,3.97,3.88,3.87,3.76,3.63,3.48,3.47,3.47,3.41,Upgrade
15,Total Assets,3132,3137,3226,3251,2918,2247,2156,2113,2085,2059,2045,2091,2035,1996,1919,1888,1829,1879,1809,1503,Upgrade
16,Accounts Payable,496.03,253.57,733.5,532.54,568.89,179.73,225.63,182.29,201.81,162.52,197.43,179.81,220.97,163.83,203.29,142.87,198.98,107.83,128.68,79.92,Upgrade
17,Accrued Expenses,28.29,93.19,25.98,65.9,25.84,44.54,23.97,54.87,21.05,53.97,22.19,61.29,21.6,32.82,22.57,43.34,17.93,26.26,17.47,39.4,Upgrade
18,Short-Term Debt,495.58,467.03,443.7,447.16,552.72,554.32,464.74,427.24,473.43,472.73,455.08,465.13,478.9,422.78,352.22,343.22,353.69,407.51,379.75,345.94,Upgrade
19,Current Portion of Long-Term Debt,-,52.15,73.4,63.8,-,10.01,-,-,3.01,10.01,17.89,15.02,15.02,15.02,15.02,15.02,9.01,22.03,17.04,17.02,Upgrade
20,Current Portion of Leases,154.4,99.69,-,2.47,56.92,3.2,3.16,3.04,-,2.9,-,2.83,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,7.9,8.23,31.7,23.7,13.79,2.92,12.89,6.06,14.93,4.07,12.35,3.19,9.39,2,10.93,0.46,0.24,0.42,7.82,6.45,Upgrade
22,Current Unearned Revenue,-1.26,0.86,-0.97,1.16,1.26,0.11,28.69,2.3,-0.05,1.77,0.15,2.32,2.13,1.3,0.85,0.76,0.88,0.4,1,0.56,Upgrade
23,Other Current Liabilities,91.26,266.21,87.75,315.09,42.67,69.27,17.16,84.07,23.77,32.01,24.22,63.84,9.45,67.13,14.7,76.97,10.04,61.06,15.9,59.93,Upgrade
24,Total Current Liabilities,1272,1241,1395,1452,1262,864.1,776.24,759.87,737.95,739.99,729.31,793.43,757.47,704.87,619.58,622.63,590.78,625.51,567.66,549.23,Upgrade
25,Long-Term Debt,142.46,106.98,124.51,104.5,86.09,49.05,-,249.52,246.14,242.68,239.21,237.56,244.28,241.05,242.71,240.67,261.57,271.47,273.42,57.07,Upgrade
26,Long-Term Leases,159.37,189.51,93.96,110.4,-,0.82,0.79,2.43,2.39,4.01,3.95,5.48,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,198.97,198.63,194.5,195.51,76.78,44.78,46.28,47.12,47.22,46.79,32.15,32.87,33.6,34.33,35.1,35.86,36.63,37.39,35.39,35.89,Upgrade
28,Long-Term Deferred Tax Liabilities,62.97,62.54,62.64,61.99,60.13,55.85,51.06,49.57,56.6,55.89,52.91,50.89,50.44,48.44,42.08,38.47,28.93,25.42,22.74,21.7,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,126.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Total Liabilities,1836,1799,1871,1924,1612,1015,874.37,1109,1090,1089,1058,1120,1086,1029,939.47,937.64,917.9,959.79,899.21,663.9,Upgrade
31,Common Stock,202.21,202.21,202.47,202.47,202.47,202.47,203.29,178.17,178.16,178.16,178.16,178.16,178.16,178.16,178.95,178.95,178.95,127.82,128.43,128.43,Upgrade
32,Additional Paid-In Capital,513.22,512.92,515.55,515.24,513.74,513.44,526.23,249.17,247.64,247.64,244.06,244.05,259.52,259.51,263.25,263.24,263.23,314.35,318.61,318.61,Upgrade
33,Retained Earnings,556.17,590.25,604.83,575.19,555.13,524.95,491.08,456.08,452.61,428.21,449.64,433.12,412.2,393.9,405.14,376.01,336.95,344.81,335.42,324.55,Upgrade
34,Treasury Stock,-4.81,-4.81,-7.99,-7.99,-7.99,-7.99,-12.8,-12.8,-19.21,-19.21,-19.89,-19.89,-36.7,-,-4.54,-4.54,-4.54,-4.54,-9.42,-9.42,Upgrade
35,Comprehensive Income & Other,-,-,-,-,-,-,-,59.89,59.91,59.91,59.91,59.91,59.92,59.92,59.92,59.92,59.92,59.93,59.93,-,Upgrade
36,Total Common Equity,1267,1301,1315,1285,1263,1233,1208,930.51,919.11,894.71,911.87,895.34,873.09,891.48,902.72,873.58,834.51,842.36,832.97,762.18,Upgrade
37,Minority Interest,29.43,37.91,40.49,41.69,42.36,-,73.52,73.75,75.21,75.2,75.36,75.63,76.19,76.26,76.48,76.69,76.8,77.01,76.87,77.19,Upgrade
38,Shareholders' Equity,1296,1338,1355,1327,1306,1233,1281,1004,994.31,969.9,987.24,970.98,949.28,967.74,979.2,950.27,911.32,919.37,909.84,839.37,Upgrade
39,Total Liabilities & Equity,3132,3137,3226,3251,2918,2247,2156,2113,2085,2059,2045,2091,2035,1996,1919,1888,1829,1879,1809,1503,Upgrade
40,Total Debt,951.81,915.36,735.58,728.33,695.72,617.39,468.69,682.23,724.96,732.33,716.13,726.02,738.21,678.85,609.95,598.91,624.27,701.01,670.21,420.04,Upgrade
41,Net Cash (Debt),-794.68,-775.15,-529.9,-340.48,-327.6,-398.77,-309.94,-569,-570.01,-640.71,-585.77,-591.52,-587.53,-541,-462.19,-405.24,-370.08,-295.58,-308.73,-236.33,Upgrade
42,Net Cash Per Share,-4.38,-3.77,-2.68,-1.69,-1.64,-1.93,-1.77,-3.23,-3.29,-3.64,-3.19,-3.53,-3.23,-3.10,-2.54,-2.27,-2.10,-1.80,-1.62,-1.36,Upgrade
43,Filing Date Shares Outstanding,202.21,202.21,202.47,202.47,202.47,202.47,175.56,178.17,178.16,178.16,178.16,178.16,178.16,178.16,178.95,178.95,178.95,178.95,179.81,179.81,Upgrade
44,Total Common Shares Outstanding,202.21,202.21,202.47,202.47,202.47,202.47,175.56,178.17,178.16,178.16,178.16,178.16,178.16,178.16,178.95,178.95,178.95,178.95,179.81,179.81,Upgrade
45,Working Capital,-194.74,-155.65,-234.76,-202.23,-2.66,209.82,183.67,154.86,167.99,159.67,161.47,150.61,184.65,223.18,248.93,252.04,304.03,361.35,398.99,183.64,Upgrade
46,Book Value Per Share,6.26,6.43,6.49,6.35,6.24,6.09,6.88,5.22,5.16,5.02,5.12,5.03,4.90,5.00,5.04,4.88,4.66,4.71,4.63,4.24,Upgrade
47,Tangible Book Value,1158,1190,1202,1218,1197,1166,1140,861.96,842.37,817.54,834.15,817.06,794.66,812.46,823.1,793.37,753.93,761.19,751.21,679.84,Upgrade
48,Tangible Book Value Per Share,5.72,5.88,5.94,6.02,5.91,5.76,6.49,4.84,4.73,4.59,4.68,4.59,4.46,4.56,4.60,4.43,4.21,4.25,4.18,3.78,Upgrade
49,Buildings,-,664.16,-,663.14,-,535.9,-,543.54,-,540.67,-,510.9,-,301.36,-,293.11,-,150.47,-,150.47,Upgrade
50,Machinery,-,1018,-,994.8,-,987.45,-,925.82,-,894.75,-,859.81,-,801.93,-,773.58,-,571.59,-,540.79,Upgrade
51,Construction In Progress,-,744.81,-,713.65,-,112.71,-,139.99,-,96.6,-,101.52,-,258.95,-,202.53,-,391.29,-,275.91,Upgrade
