,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,405.13,540.45,476.04,470.96,382.27,375.56,344.11,352.24,229.79,299.3,458.05,362.23,335.28,148.14,238.29,284.8,339.59,348.67,219.86,238.58,Upgrade
1,Trading Asset Securities,44.11,33.94,100.4,94.13,125.81,119.55,152.46,121.46,258.98,292.8,126.86,240.09,260,1,9,63.21,113.06,24,26.3,13,Upgrade
2,Cash & Short-Term Investments,449.24,574.39,576.44,565.09,508.08,495.11,496.57,473.7,488.77,592.1,584.92,602.32,595.28,149.14,247.29,348.01,452.65,372.67,246.16,251.58,Upgrade
3,Cash Growth,-11.58%,16.01%,16.08%,19.29%,3.95%,-16.38%,-15.10%,-21.35%,-17.89%,297.01%,136.53%,73.07%,31.51%,-59.98%,0.46%,38.33%,114.14%,18.79%,25.44%,4.91%,Upgrade
4,Accounts Receivable,1327,1226,1233,1306,1114,1071,1101,1200,1048,849.54,891.71,894.87,793.33,888.12,832.72,846.41,692.05,635.05,591.36,657.79,Upgrade
5,Other Receivables,5.01,4.87,8.26,4.39,4.17,6.92,8.71,6.05,5.43,4.35,5.23,3.01,4.02,3.2,5.49,2.67,4.88,3.99,5.17,4.68,Upgrade
6,Receivables,1332,1231,1241,1311,1118,1078,1110,1206,1053,853.89,896.94,897.88,797.35,891.32,838.22,849.08,696.93,639.05,596.53,662.46,Upgrade
7,Inventory,932.85,939.93,950.88,886.23,852.86,823.05,827.44,805.13,708.95,697.52,668.16,685.38,612.71,549.94,533.87,471.87,465.72,437.9,476.28,455.42,Upgrade
8,Other Current Assets,82.8,75.1,86.81,83.13,89.77,73.13,62.14,59.03,73.63,69.12,107.56,62.83,55.8,57.23,45.79,44.67,52.56,44.2,47.7,37.74,Upgrade
9,Total Current Assets,2797,2820,2855,2845,2569,2469,2496,2544,2325,2213,2258,2248,2061,1648,1665,1714,1668,1494,1367,1407,Upgrade
10,"Property, Plant & Equipment",1145,1091,1031,1027,963.22,913.38,875.8,847.71,752.51,727.78,709.36,726.49,625.23,613.68,576.44,561.61,553.6,560.49,556.13,565.59,Upgrade
11,Long-Term Investments,231.66,236.77,242.47,244.17,263.53,270.44,276.21,281.13,348.1,348.61,352.96,356.85,337.45,322.92,312.92,316.83,303.32,89.9,85,80,Upgrade
12,Goodwill,168.62,168.62,168.62,168.62,176.81,176.81,176.81,176.81,184.89,184.89,184.89,206.24,188.16,188.16,188.16,188.16,188.16,188.16,188.16,188.16,Upgrade
13,Other Intangible Assets,146.35,148.62,149.7,159.89,170.55,174.04,171.51,174.58,150.63,153.69,151.34,159.62,157.1,160.46,163.43,166.56,169.72,172.76,175.75,177.84,Upgrade
14,Long-Term Deferred Tax Assets,28.94,26.21,30.18,26.85,25.85,26.3,25.72,25.78,18.84,23.27,22.54,32.8,22.86,22.52,22.03,21.87,18,17.29,16.11,17.49,Upgrade
15,Long-Term Deferred Charges,14.55,13.39,14.91,12.52,10.83,11.43,12.82,11.12,10.21,11,11.36,10.42,11.34,10.45,10.81,11.1,10.09,10.22,10.63,10.27,Upgrade
16,Other Long-Term Assets,72.28,74.98,87.36,63.48,57.2,67.19,69,26.22,28.85,26.27,14.29,13.71,30.33,19.83,20.06,10.48,6.42,132.45,7.71,6.6,Upgrade
17,Total Assets,4604,4580,4580,4548,4237,4109,4104,4087,3819,3688,3704,3755,3434,2986,2959,2990,2917,2665,2406,2453,Upgrade
