,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,339.23,474.61,229.69,674.95,477.28,707.28,317.49,954.68,408.44,623.03,502.74,1677,462.25,709.41,432.01,1356,569.71,422.61,113.56,1386,Upgrade
1,Other Revenue,-10.03,10.03,-,23.52,-10.16,10.16,-,24.04,-11.04,11.04,-,30.68,-15.09,15.09,-,30.31,-17.49,17.49,-,23.3,Upgrade
2,Revenue,329.2,484.64,229.69,698.46,467.12,717.45,317.49,978.73,397.39,634.07,502.74,1708,447.16,724.5,432.01,1386,552.22,440.1,113.56,1409,Upgrade
3,Revenue Growth (YoY),-29.52%,-32.45%,-27.66%,-28.64%,17.54%,13.15%,-36.85%,-42.70%,-11.13%,-12.48%,16.37%,23.24%,-19.02%,64.62%,280.41%,-1.63%,86.65%,7.21%,-47.53%,11.18%,Upgrade
4,Cost of Revenue,274.78,404.41,200.84,560.36,399.71,620.92,253.18,860.22,330.62,544.47,417.22,1592,385.6,618.07,362.83,1231,480.83,367.32,91.47,1284,Upgrade
5,Gross Profit,54.42,80.24,28.84,138.1,67.41,96.53,64.31,118.5,66.78,89.6,85.52,116.43,61.56,106.43,69.17,154.55,71.39,72.78,22.09,124.63,Upgrade
6,"Selling, General & Admin",43.8,36.83,36.2,56.1,46.46,37.47,37.94,51.87,40.12,38.34,40.67,53.53,38.67,40.59,36.02,46.43,28.57,27.57,27.9,39.02,Upgrade
7,Research & Development,17.32,32.08,8.81,82.44,13.91,42.99,21.1,41.46,20.03,40.38,31.79,50.33,13.21,61.03,23.23,104.07,12.21,26.11,5.4,68.61,Upgrade
8,Other Operating Expenses,0.64,0.37,-2.03,-4.29,1.64,0.59,0.31,11.15,0.53,0.62,0.23,0.7,0.73,0.63,0.73,1.04,0.8,0.09,0.1,0.95,Upgrade
9,Operating Expenses,61.08,72.67,43.03,132.72,62.08,82.24,59.54,104.09,61.11,79.78,72.58,104.09,52.53,102.9,60.22,149.9,41.21,52.59,33.4,112.45,Upgrade
10,Operating Income,-6.65,7.57,-14.18,5.37,5.33,14.29,4.77,14.42,5.67,9.82,12.94,12.34,9.03,3.53,8.96,4.65,30.19,20.19,-11.31,12.18,Upgrade
11,Interest Expense,-0.31,-0.28,-0.22,-0.48,-0.43,-0.4,-0.33,-0.64,-0.22,-0.65,-0.33,-0.24,-,-0.76,-,-,-0.64,-0.23,-,-,Upgrade
12,Interest & Investment Income,2.21,2.05,2.29,2.56,1.89,16.11,0.99,2.45,6.7,3.19,5.1,2.44,6.69,4.79,3.38,3.51,1.85,5.75,1.01,1.19,Upgrade
13,Earnings From Equity Investments,1.47,5.95,2.5,4.79,5.68,0.68,1.36,3.39,2.18,5.58,3.11,4.01,3.45,5.96,2.24,5.75,1.2,0.77,-,2.08,Upgrade
14,Currency Exchange Gain (Loss),-0.28,0.28,-,0.28,-0.25,0.25,-,1.34,-0.67,0.67,-,-0.29,0.14,-0.14,-,-0.6,-0.15,0.15,-,0.4,Upgrade
15,Other Non Operating Income (Expenses),-0.65,0.74,0.06,1.82,0.44,0.23,-0.29,-2.63,2.1,-0.31,0.53,-1.31,-0.74,0.38,0.99,6.75,1.46,-1.1,-7.66,-4.4,Upgrade
16,EBT Excluding Unusual Items,-4.22,16.29,-9.56,14.34,12.65,31.17,6.51,18.33,15.76,18.31,21.35,16.95,18.57,13.77,15.56,20.06,33.9,25.53,-17.96,11.46,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.82,-0.82,-,Upgrade
18,Gain (Loss) on Sale of Assets,0.03,-0.03,-,0.04,0.01,-0.01,-,0.5,-0.02,0.02,-,-0.22,-0.17,0.23,-,-0.32,0.3,-0.28,0.05,0.09,Upgrade
19,Asset Writedown,-0.43,-0,0,-0.45,0.04,-,-,-1.52,1.14,-,-,-,-,-,-,-,-,-,-,-0.48,Upgrade
20,Other Unusual Items,-0.17,-0.05,0.23,15.05,0.06,-0.06,-,3.3,-,-,-,2.43,-0.07,-,-,-10.17,-,-,-,4.59,Upgrade
21,Pretax Income,-4.79,16.21,-9.34,28.98,12.75,31.1,6.51,20.62,16.87,18.33,21.35,19.17,18.33,14,15.56,9.56,34.2,26.07,-18.74,15.67,Upgrade
22,Income Tax Expense,0.52,0.46,-,3.72,1.08,5.37,-,0.64,0.83,3.46,1.21,2.56,-,2.01,-,-0.87,-,0.06,-,-0.21,Upgrade
23,Earnings From Continuing Operations,-5.31,15.75,-9.34,25.26,11.67,25.73,6.51,19.97,16.04,14.86,20.14,16.61,18.33,11.99,15.56,10.43,34.2,26.01,-18.74,15.88,Upgrade
24,Net Income,-5.31,15.75,-9.34,25.26,11.67,25.73,6.51,19.97,16.04,14.86,20.14,16.61,18.33,11.99,15.56,10.43,34.2,26.01,-18.74,15.88,Upgrade
25,Net Income to Common,-5.31,15.75,-9.34,25.26,11.67,25.73,6.51,19.97,16.04,14.86,20.14,16.61,18.33,11.99,15.56,10.43,34.2,26.01,-18.74,15.88,Upgrade
26,Net Income Growth,-,-38.78%,-,26.48%,-27.26%,73.13%,-67.68%,20.25%,-12.50%,23.98%,29.43%,59.22%,-46.40%,-53.91%,-,-34.31%,122.16%,-2.03%,-,19.61%,Upgrade
27,Shares Outstanding (Basic),374,816,467,571,389,424,651,504,531,497,504,506,427,583,519,480,101,986,468,529,Upgrade
28,Shares Outstanding (Diluted),374,816,467,571,389,424,651,504,531,497,504,506,427,583,519,480,101,986,468,529,Upgrade
29,Shares Change (YoY),-3.72%,92.70%,-28.30%,13.36%,-26.79%,-14.68%,29.29%,-0.52%,24.29%,-14.86%,-2.92%,5.40%,323.28%,-40.83%,10.72%,-9.27%,-80.32%,61.67%,13.46%,-14.37%,Upgrade
30,EPS (Basic),-0.01,0.02,-0.02,0.04,0.03,0.06,0.01,0.04,0.03,0.03,0.04,0.03,0.04,0.02,0.03,0.02,0.34,0.03,-0.04,0.03,Upgrade
