,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Investments in Debt Securities,251322,221265,90450,207245,184663,183983,176519,168305,154727,174244,Upgrade
1,Investments in Equity & Preferred Securities,154750,147670,135266,122167,121534,120855,115534,116342,104460,103475,Upgrade
2,Other Investments,88006,62031,199441,209585,201757,190795,190444,187567,188912,150369,Upgrade
3,Total Investments,622726,582589,581870,554580,527528,515768,499640,488016,472043,446480,Upgrade
4,Cash & Equivalents,12934,12280,9061,10853,11292,13309,14432,14173,16874,13704,Upgrade
5,Reinsurance Recoverable,36266,42768,36351,39645,69891,56772,57669,52022,56608,49241,Upgrade
6,Other Receivables,1765,4435,1297,8379,96590,44953,84588,39872,79025,41419,Upgrade
7,"Property, Plant & Equipment",28712,29527,29561,30332,28654,29669,30290,30812,25937,23949,Upgrade
8,Other Intangible Assets,2308,2811,2311,2765,2332,2676,2192,2453,-,2271,Upgrade
9,Restricted Cash,4743,4726,4691,4449,4449,4449,4449,4449,4449,4449,Upgrade
10,Other Current Assets,8989,11429,8921,6445,7080,6099,7636,7596,7561,6637,Upgrade
11,Long-Term Deferred Tax Assets,13057,10139,15102,12083,14739,7116,9647,5055,12953,5121,Upgrade
12,Other Long-Term Assets,5139,2919,3733,2931,3906,1811,4192,2353,7191,2810,Upgrade
13,Total Assets,736639,703623,692898,672462,766461,682622,714735,646801,682641,596081,Upgrade
14,Accrued Expenses,26222,28481,25188,25034,31343,28911,30667,27295,27189,25108,Upgrade
15,Insurance & Annuity Liabilities,388070,376386,371610,356014,199928,172348,2790,156367,169446,149465,Upgrade
16,Unpaid Claims,-,-,-,-,2338,3457,166527,4496,2488,3203,Upgrade
17,Unearned Premiums,3452,4963,2563,4755,238758,193059,220265,182124,211120,185419,Upgrade
18,Reinsurance Payable,24,21,-,-,35916,22496,30515,21818,29533,19449,Upgrade
19,Current Portion of Leases,-,585,-,525,-,614,-,661,-,722,Upgrade
20,Short-Term Debt,41397,40037,29525,41690,15401,37985,21500,29028,21898,16759,Upgrade
21,Current Income Taxes Payable,901,8,2663,3446,6005,856,3714,38,5727,96,Upgrade
22,Long-Term Debt,8246,8365,8197,8097,8077,8058,23349,23297,23239,15198,Upgrade
23,Long-Term Leases,1171,731,1438,959,1829,1172,1948,1007,2089,1476,Upgrade
24,Other Current Liabilities,10877,-,10632,-,9053,-,8342,-,10254,-,Upgrade
25,Other Long-Term Liabilities,10755,9742,10516,10337,8071,8017,7573,10639,8919,9232,Upgrade
26,Total Liabilities,491115,469319,462332,450857,556719,476973,517190,456770,511902,426127,Upgrade
27,Common Stock,22242,22242,22242,22242,22242,22242,22242,22242,22242,22242,Upgrade
28,Additional Paid-In Capital,11363,11346,11343,11347,11412,11412,11412,11412,11411,11412,Upgrade
29,Retained Earnings,192866,184659,180594,170442,152534,142548,136687,128530,120841,117916,Upgrade
30,Comprehensive Income & Other,16364,13173,13486,14682,20777,26685,24573,25329,16244,18383,Upgrade
31,Total Common Equity,242835,231420,227665,218713,206965,202887,194914,187513,170738,169953,Upgrade
32,Minority Interest,2689,2884,2901,2892,2777,2762,2631,2518,1,1,Upgrade
33,Shareholders' Equity,245524,234304,230566,221605,209742,205649,197545,190031,170739,169954,Upgrade
34,Total Liabilities & Equity,736639,703623,692898,672462,766461,682622,714735,646801,682641,596081,Upgrade
35,Filing Date Shares Outstanding,22243,22243,22243,22243,22243,22243,22243,22243,22243,22243,Upgrade
36,Total Common Shares Outstanding,22243,22243,22243,22243,22243,22243,22243,22243,22243,22243,Upgrade
37,Total Debt,50814,49718,39160,51271,25307,47829,46797,53993,47226,34155,Upgrade
38,Net Cash (Debt),-37880,-37438,-30099,-40418,-14015,-34520,-32365,-39820,-30352,-20451,Upgrade
39,Net Cash Per Share,-1.70,-1.68,-1.35,-1.82,-0.63,-1.55,-1.46,-1.79,-1.36,-0.92,Upgrade
40,Book Value Per Share,10.92,10.40,10.24,9.83,9.30,9.12,8.76,8.43,7.68,7.64,Upgrade
41,Tangible Book Value,240527,228609,225354,215948,204633,200211,192722,185060,170738,167682,Upgrade
42,Tangible Book Value Per Share,10.81,10.28,10.13,9.71,9.20,9.00,8.66,8.32,7.68,7.54,Upgrade
43,Land,-,26415,-,25257,-,25813,-,21461,-,19590,Upgrade
44,Machinery,-,11189,-,10802,-,10859,-,11196,-,10527,Upgrade
45,Construction In Progress,-,5378,-,6390,-,3676,-,8902,-,2432,Upgrade
