,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,458.43,485.97,368.27,390.91,359.53,271.87,198.24,215.69,295.94,287.39,313.26,513.36,44.84,40.91,72.51,87.93,103.61,131.32,138.73,117.12,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,-,-,Upgrade
2,Trading Asset Securities,38.51,52.82,80,70,80,50,80.4,80,30,44.31,1,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,496.95,538.79,448.27,460.91,439.53,321.87,278.64,295.69,325.94,331.7,314.26,513.36,44.84,40.91,72.51,87.93,103.61,131.37,138.73,117.12,Upgrade
4,Cash Growth,13.06%,67.39%,60.88%,55.87%,34.85%,-2.96%,-11.34%,-42.40%,626.95%,710.74%,333.38%,483.86%,-56.73%,-68.86%,-47.73%,-24.93%,61.14%,126.88%,33.85%,1.15%,Upgrade
5,Accounts Receivable,131.21,139.36,121.42,214.76,194.38,215.32,179.64,237.75,184.22,222.79,214.18,214.63,411.94,480.44,472.84,518.93,524.12,781.57,749.85,764.73,Upgrade
6,Other Receivables,6.7,6.18,9.88,3.91,9.42,2.34,2.3,2.54,7.84,5.97,4.75,5.46,23.45,27.85,33.73,29.15,1639,2634,2992,2974,Upgrade
7,Receivables,137.91,145.54,131.3,218.68,203.8,217.66,181.94,240.29,192.06,228.76,218.93,220.09,435.39,508.29,506.58,548.08,2163,3416,3742,3738,Upgrade
8,Inventory,179.89,160.47,175.72,199.33,233.36,224.31,204.78,234.58,235.98,225.82,212.22,185.94,371.71,392.83,390.56,386.87,354.79,383.17,376.18,327.62,Upgrade
9,Prepaid Expenses,-,-,-,-,-,26.74,-,-,29.69,38.29,51.55,-,-,75.01,-,69.21,-,52.73,-,67.96,Upgrade
