,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Interest and Dividend Income,277.58,220.63,155.83,42.16,-7.37,35.13,274.7,4.99,228.04,434.37
1,Total Interest Expense,232.06,182.84,106.06,102.84,79.16,74.03,113.84,170.48,317.06,331.25
2,Net Interest Income,45.51,37.79,49.76,-60.68,-86.53,-38.91,160.86,-165.49,-89.01,103.12
3,Brokerage Commission,141.3,71.39,95.51,122.65,100.56,175.49,151.05,165.79,177.88,175.29
4,Other Revenue,102.63,100.36,91.38,91.33,25.17,20.75,10.64,31.6,79.06,86.56
5,Revenue Before Loan Losses,289.44,209.54,236.65,153.29,39.2,157.34,322.55,31.9,167.93,364.97
6,Provision for Loan Losses,-11.14,7.94,-1.53,37.22,44.71,47.23,48.71,75.92,293.12,816.3
7,Revenue,300.58,201.6,238.18,116.07,-5.51,110.11,273.84,-44.01,-125.2,-451.33
8,Revenue Growth (YoY),26.20%,73.69%,-,5.41%,-,-,-,-,-,-
9,Salaries & Employee Benefits,101.2,125.6,71.32,79.23,80.87,66.97,92.96,90.76,79.2,141.76
10,Cost of Services Provided,44.64,14.88,24.63,43.2,19.7,19.47,45.07,66.67,24.25,36.38
11,Other Operating Expenses,57.3,77,69.5,84.6,78.36,85.97,80.31,78.18,81.88,89.89
12,Total Operating Expenses,203.14,218.34,165.44,207.27,178.93,171.88,218.34,235.62,185.33,268.03
13,Operating Income,97.44,-16.75,72.73,-91.2,-184.44,-61.78,55.5,-279.63,-310.52,-719.37
14,Currency Exchange Gains,-1.12,12.75,0.77,-20.65,-22.26,29.46,27.61,57.83,-25.01,-18.17
15,Other Non-Operating Income (Expenses),0.39,2.78,1.8,5.81,7.83,31.93,-13.29,-2.95,2.95,58.55
16,EBT Excluding Unusual Items,96.7,-1.21,75.31,-106.04,-198.87,-13.03,62.41,-228.98,-324.5,-686.18
17,Gain (Loss) on Sale of Investments,0.1,-0.52,-0.41,-0.34,-0.01,-,-,22.24,-,-
18,Pretax Income,96.8,-1.74,74.89,-106.38,-198.9,-13.03,62.41,-206.75,-324.5,-686.18
19,Income Tax Expense,8.13,5.89,12.7,-7.32,-0.56,0.71,8.57,-0.05,-38.66,-92.84
20,Net Income,88.67,-7.63,62.19,-99.06,-198.35,-13.74,53.83,-206.7,-285.84,-593.34
21,Preferred Dividends & Other Adjustments,15.8,-,-,-,-,-,-,-,-,-
22,Net Income to Common,72.87,-7.63,62.19,-99.06,-198.35,-13.74,53.83,-206.7,-285.84,-593.34
23,Net Income Growth,42.57%,-,-,-,-,-,-,-,-,-
24,Shares Outstanding (Basic),4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
25,Shares Outstanding (Diluted),4000,4000,4000,4000,4000,4000,4000,4000,4000,4000
26,EPS (Basic),0.02,-0.00,0.02,-0.02,-0.05,-0.00,0.01,-0.05,-0.07,-0.15
27,EPS (Diluted),0.02,-0.00,0.02,-0.02,-0.05,-0.00,0.01,-0.05,-0.07,-0.15
28,EPS Growth,17.17%,-,-,-,-,-,-,-,-,-
29,Free Cash Flow,329.38,-15.89,11.93,2921,-867.22,4900,-694.05,2961,-108.06,138.42
30,Free Cash Flow Per Share,0.08,-0.00,0.00,0.73,-0.22,1.22,-0.17,0.74,-0.03,0.03
31,Operating Margin,32.42%,-8.31%,30.54%,-78.58%,-,-56.10%,20.27%,-,-,-
32,Profit Margin,24.24%,-3.78%,26.11%,-85.34%,-,-12.48%,19.66%,-,-,-
33,Free Cash Flow Margin,109.58%,-7.88%,5.01%,2516.22%,-,4449.97%,-253.45%,-,-,-
