,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,312.01,247.07,218.06,130.45,261.03,376.92,542.25,551.74,994.16,77.73,75.01,97.41,154.86,106.29,90.52,213.69,250.44,334.22,301.49,169.1,Upgrade
1,Trading Asset Securities,28.85,40.2,30.66,60.57,14.08,15.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,340.85,287.26,248.73,191.03,275.1,392.25,542.25,551.74,994.16,77.73,75.01,97.41,154.86,106.29,90.52,213.69,250.44,334.22,301.49,169.1,Upgrade
3,Cash Growth,23.90%,-26.77%,-54.13%,-65.38%,-72.33%,404.65%,622.87%,466.40%,541.96%,-26.88%,-17.13%,-54.41%,-38.16%,-68.20%,-69.98%,26.37%,-33.35%,-10.42%,490.79%,435.29%,Upgrade
4,Accounts Receivable,968.75,958.28,935.37,1190,961.75,854.54,875.95,977.18,901.59,926.32,817.26,876.72,794.37,753.92,807.22,830.06,674.99,722.74,708.85,175.41,Upgrade
5,Other Receivables,17.05,23.36,6.04,6.62,13.37,24.5,17.46,19.26,23.02,18.78,15.43,16,25.49,27.39,24.25,22.94,18.88,14.92,12.95,12.47,Upgrade
6,Receivables,985.8,981.64,941.41,1197,975.11,879.04,893.42,996.44,924.61,945.1,832.69,892.71,819.86,781.3,831.48,853,693.87,737.65,721.8,187.88,Upgrade
7,Inventory,1168,1253,1250,971.3,951.37,1059,1104,925.37,558.67,624.11,680.54,680.71,507.4,555.95,618.56,691.31,519.7,543.26,558.52,1212,Upgrade
8,Prepaid Expenses,-,2.47,-,-,-,3.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,83.69,79.42,80.16,76.59,182.97,174.63,126.03,174.57,150.86,79.11,78.25,105.56,59.74,35.91,34.09,41.91,26.63,42.01,40.68,69.63,Upgrade
10,Total Current Assets,2578,2604,2521,2436,2385,2507,2665,2648,2628,1726,1666,1776,1542,1479,1575,1800,1491,1657,1622,1639,Upgrade
11,"Property, Plant & Equipment",1541,1438,1359,1305,1201,1132,1068,1066,1075,1027,973.83,968.59,956.82,860.53,869.89,860.26,733.44,629.87,591.48,564.65,Upgrade
12,Long-Term Investments,609.97,604,603.81,587.86,604.41,604.52,568.37,557.11,555.21,353.4,351.3,336.79,337.55,339.26,331.28,323.08,325.15,323,313.92,305.49,Upgrade
13,Goodwill,29.31,29.31,29.31,29.31,28.44,28.44,28.44,28.44,28.44,28.44,28.44,28.44,28.44,28.44,28.44,28.44,-,-,-,-,Upgrade
