,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,27886,24665,15575,18800,10241,11545,10752,18123,11879,8836,Upgrade
1,Short-Term Investments,-,-,31,-,1773,-,47,-,-,-,Upgrade
2,Trading Asset Securities,-,177,161,208,136,131,55,77,123,69,Upgrade
3,Cash & Short-Term Investments,27886,24842,15767,19008,12150,11676,10854,18200,12002,8905,Upgrade
4,Cash Growth,76.86%,30.69%,29.77%,62.80%,11.94%,-35.85%,-9.57%,104.38%,42.39%,2.38%,Upgrade
5,Accounts Receivable,8552,5720,5739,5289,4310,3719,4297,3886,3782,3461,Upgrade
6,Other Receivables,13426,14859,11056,13471,12220,12641,12611,12688,12916,14535,Upgrade
7,Receivables,21978,20579,16795,18760,16530,16360,16908,16574,16698,17996,Upgrade
8,Inventory,4843,5403,4496,4525,4149,3432,2768,3135,3814,3944,Upgrade
9,Other Current Assets,342,6647,7378,5194,4255,15382,10526,11911,9444,9624,Upgrade
10,Total Current Assets,55049,57471,44436,47487,37084,46850,41056,49820,41958,40469,Upgrade
11,"Property, Plant & Equipment",160898,153810,149705,145173,143566,111916,112732,112697,113941,113918,Upgrade
12,Long-Term Investments,14991,13935,13616,13266,13242,13974,13874,13179,12000,10637,Upgrade
13,Other Intangible Assets,39654,37064,36720,35792,35584,34050,34783,33144,32954,31343,Upgrade
14,Long-Term Deferred Tax Assets,521,657,603,600,606,669,599,453,470,186,Upgrade
15,Long-Term Deferred Charges,64,496,378,1976,2540,2343,1964,1420,1116,2045,Upgrade
16,Other Long-Term Assets,96322,97584,100968,97432,94459,82492,87074,84850,88135,89017,Upgrade
17,Total Assets,367499,361017,346426,341726,327081,292294,292082,295563,290574,287615,Upgrade
18,Accounts Payable,17989,16456,16790,15920,15585,15428,14203,13456,14956,13896,Upgrade
19,Accrued Expenses,-,126,128,4259,145,2872,86,142,94,151,Upgrade
20,Short-Term Debt,847,1005,1379,1919,1592,1899,1650,2835,3357,776,Upgrade
21,Current Portion of Long-Term Debt,-,181,449,-,1837,-,162,1,48,42,Upgrade
22,Current Portion of Leases,-,-,232,-,504,-,577,-,651,-,Upgrade
23,Current Income Taxes Payable,2909,1981,1623,1500,2953,3517,2381,1307,1004,1243,Upgrade
24,Other Current Liabilities,2014,8981,4009,4357,1382,7255,967,7194,704,7519,Upgrade
25,Total Current Liabilities,23759,28730,24610,27955,23998,30971,20026,24935,20814,23627,Upgrade
26,Long-Term Debt,76837,69537,57388,51548,43633,37531,41061,43872,45961,40984,Upgrade
27,Long-Term Leases,-,-,488,-,609,-,449,-,529,-,Upgrade
28,Long-Term Unearned Revenue,3190,3260,3124,2437,2587,2371,2874,2355,2444,1969,Upgrade
29,Long-Term Deferred Tax Liabilities,16166,15269,15151,14661,14700,14392,14418,14084,14125,13612,Upgrade
30,Other Long-Term Liabilities,59211,62793,64842,65538,60103,27047,31618,34810,28246,24857,Upgrade
31,Total Liabilities,181366,182064,167570,164065,147169,114366,112045,121891,113593,107594,Upgrade
32,Common Stock,61287,61084,61083,60548,60547,60188,60184,59741,59666,58867,Upgrade
33,Retained Earnings,-,116194,115688,114884,116228,113850,115439,109853,113243,118510,Upgrade
34,Comprehensive Income & Other,124338,1072,1573,1717,2511,3380,4091,3753,3879,2449,Upgrade
35,Total Common Equity,185625,178350,178344,177149,179286,177418,179714,173347,176788,179826,Upgrade
36,Minority Interest,508,603,512,512,626,510,323,325,193,195,Upgrade
37,Shareholders' Equity,186133,178953,178856,177661,179912,177928,180037,173672,176981,180021,Upgrade
38,Total Liabilities & Equity,367499,361017,346426,341726,327081,292294,292082,295563,290574,287615,Upgrade
39,Total Debt,77684,70723,59936,53467,48175,39430,43899,46708,50546,41802,Upgrade
40,Net Cash (Debt),-49798,-45881,-44169,-34459,-36025,-27754,-33045,-28508,-38544,-32897,Upgrade
41,Net Cash Per Share,-8.00,-7.38,-7.11,-5.56,-5.81,-4.48,-5.34,-4.61,-6.25,-5.35,Upgrade
42,Filing Date Shares Outstanding,6214,6217,6217,6202,6202,6193,6193,6183,6181,6160,Upgrade
43,Total Common Shares Outstanding,6214,6217,6217,6202,6202,6193,6193,6183,6181,6160,Upgrade
44,Working Capital,31290,28741,19826,19532,13086,15879,21030,24885,21144,16842,Upgrade
45,Book Value Per Share,29.87,28.69,28.69,28.56,28.91,28.65,29.02,28.03,28.60,29.19,Upgrade
46,Tangible Book Value,145971,141286,141624,141357,143702,143368,144931,140203,143834,148483,Upgrade
47,Tangible Book Value Per Share,23.49,22.73,22.78,22.79,23.17,23.15,23.40,22.67,23.27,24.11,Upgrade
48,Land,-,-,1765,-,1765,-,1765,-,5987,-,Upgrade
49,Buildings,-,-,3938,-,4089,-,4201,-,-,-,Upgrade
50,Machinery,-,-,94296,-,93565,-,91493,-,89973,-,Upgrade
51,Construction In Progress,-,-,60885,-,53328,-,21251,-,20297,-,Upgrade
