,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,238.9,305.42,281.29,254.76,217.87,235.38,264.47,288.16,229.09,440.55,Upgrade
1,Revenue Growth (YoY),-15.07%,19.89%,29.11%,8.23%,-17.62%,-18.31%,15.44%,-34.59%,-61.94%,-46.51%,Upgrade
2,Cost of Revenue,132.86,179.87,147.52,129.39,113.47,145.53,158.1,185.79,135.57,273.19,Upgrade
3,Gross Profit,106.04,125.56,133.77,125.37,104.4,89.85,106.37,102.37,93.52,167.36,Upgrade
4,"Selling, General & Admin",137.65,146.32,137.12,135.17,127.36,131.3,137.06,159.97,171.7,256.24,Upgrade
5,Operating Expenses,137.65,146.32,133.74,135.3,127.36,129.3,137.06,161.44,171.7,260.23,Upgrade
6,Operating Income,-31.61,-20.77,0.03,-9.93,-22.96,-39.46,-30.69,-59.07,-78.18,-92.87,Upgrade
7,Interest Expense,-20.54,-19.07,-15.73,-10.93,-6.3,-5.21,-5.48,-6.5,-8.94,-13.39,Upgrade
8,Interest & Investment Income,-,1.24,-,0.78,-,0.91,-,1.47,-,1.98,Upgrade
9,Currency Exchange Gain (Loss),-,1.01,-,3.43,-,-2.4,-,-3.07,-,-2.14,Upgrade
10,Other Non Operating Income (Expenses),6.01,1.15,12.24,-19.58,31.04,-1.2,10.34,-26.5,36.74,9.2,Upgrade
11,EBT Excluding Unusual Items,-46.13,-36.44,-3.47,-36.23,1.77,-47.35,-25.83,-93.67,-50.38,-97.23,Upgrade
12,Gain (Loss) on Sale of Assets,-,0.28,-,0.01,-,0.03,-,0.09,-,-0.61,Upgrade
13,Asset Writedown,-1.94,-4.28,3.38,19.05,-2.41,-2.82,4.14,-46.5,-39.92,-48.92,Upgrade
14,Other Unusual Items,-,2.12,-,23.92,-,19.39,-,51.06,-,-,Upgrade
15,Pretax Income,-48.08,-38.32,-0.09,6.75,-0.64,-30.74,-21.69,-89.02,-90.3,-146.76,Upgrade
16,Income Tax Expense,0.62,0.86,0.77,0.6,0.48,0.3,0.63,4.48,1.09,-0.58,Upgrade
17,Net Income,-48.7,-39.18,-0.86,6.15,-1.12,-31.05,-22.32,-93.49,-91.39,-146.18,Upgrade
18,Net Income to Common,-48.7,-39.18,-0.86,6.15,-1.12,-31.05,-22.32,-93.49,-91.39,-146.18,Upgrade
19,Shares Outstanding (Basic),2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,Upgrade
20,Shares Outstanding (Diluted),2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,Upgrade
21,Shares Change (YoY),-,-,-,-,-,-,-,-,-,0.40%,Upgrade
22,EPS (Basic),-0.02,-0.02,-0.00,0.00,-0.00,-0.01,-0.01,-0.04,-0.04,-0.06,Upgrade
23,EPS (Diluted),-0.02,-0.02,-0.00,0.00,-0.00,-0.01,-0.01,-0.04,-0.04,-0.06,Upgrade
24,Free Cash Flow,-21.17,47.24,28.64,65.72,44.91,46.16,55.51,113.38,91.49,100.44,Upgrade
25,Free Cash Flow Per Share,-0.01,0.02,0.01,0.03,0.02,0.02,0.02,0.05,0.04,0.04,Upgrade
26,Operating Margin,-13.23%,-6.80%,0.01%,-3.90%,-10.54%,-16.76%,-11.60%,-20.50%,-34.12%,-21.08%,Upgrade
27,Profit Margin,-20.38%,-12.83%,-0.31%,2.41%,-0.51%,-13.19%,-8.44%,-32.45%,-39.89%,-33.18%,Upgrade
28,Free Cash Flow Margin,-8.86%,15.47%,10.18%,25.80%,20.61%,19.61%,20.99%,39.35%,39.94%,22.80%,Upgrade
29,EBITDA,-29.89,-18.36,2.5,-7.43,-20.42,-35.79,-26.18,-53.38,-70.72,-81.42,Upgrade
30,D&A For EBITDA,1.72,2.4,2.48,2.5,2.55,3.67,4.52,5.69,7.45,11.45,Upgrade
31,EBIT,-31.61,-20.77,0.03,-9.93,-22.96,-39.46,-30.69,-59.07,-78.18,-92.87,Upgrade
