,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,12.07,8.54,15.04,38.1,9.75,10.26,37.84,47.11,45.01,26.48,Upgrade
1,Cash & Short-Term Investments,12.07,8.54,15.04,38.1,9.75,10.26,37.84,47.11,45.01,26.48,Upgrade
2,Cash Growth,-19.78%,-77.59%,54.33%,271.35%,-74.25%,-78.23%,-15.93%,77.95%,34.50%,-52.78%,Upgrade
3,Accounts Receivable,0.87,5.97,5.85,4.56,3.72,2.48,4.76,5.41,20.06,10.1,Upgrade
4,Other Receivables,0.28,2.7,0.3,5.34,0.01,3.72,8.93,6.39,19.77,15.16,Upgrade
5,Receivables,1.14,8.67,6.16,9.9,3.73,6.19,13.69,11.8,39.83,25.26,Upgrade
6,Inventory,128.73,106.5,117.4,93.18,108.85,124.95,160.51,195.16,280.01,356.01,Upgrade
7,Prepaid Expenses,7.78,3.38,9.04,4.04,7.57,6.09,-,5.3,-,10.08,Upgrade
8,Other Current Assets,45.48,28.35,24.95,30.6,35.49,42.4,42.94,43.38,44.83,46.64,Upgrade
9,Total Current Assets,195.19,155.43,172.58,175.82,165.39,189.88,254.98,302.75,409.67,464.46,Upgrade
10,"Property, Plant & Equipment",130.43,146.37,174.11,117.36,116.57,113.93,152.96,153.94,251.08,324.71,Upgrade
11,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,4.29,4.75,Upgrade
12,Other Long-Term Assets,567.83,565.81,487.52,479.41,458,455.64,369.52,355.34,315.33,335.62,Upgrade
13,Total Assets,893.45,867.6,834.21,772.59,739.96,759.45,777.46,812.03,980.37,1130,Upgrade
14,Accounts Payable,16.06,30.62,30.63,15.44,7.27,9.51,12.43,7.87,13.05,20.26,Upgrade
15,Accrued Expenses,-,27.48,-,27.05,-,24.01,-,23.53,-,29.43,Upgrade
16,Short-Term Debt,179.11,390.45,394.38,383.82,360.99,375.51,-,389.49,-,420.06,Upgrade
17,Current Portion of Long-Term Debt,-,-,-,-,-,-,392.07,-,426.24,-,Upgrade
18,Current Portion of Leases,78.09,78.1,79,61.38,69.66,72.82,96.22,114.94,138.01,158.97,Upgrade
19,Current Income Taxes Payable,0.47,0.27,0.34,0.36,0.28,0.3,0.27,0.27,0.91,0.89,Upgrade
