,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,192.98,167.81,425.46,494.41,513.68,290.93,172.34,238.56,228.38,186.07
1,Short-Term Investments,76.79,-,116.12,-,112.68,-,80.02,73.87,90.05,72.67
2,Cash & Short-Term Investments,269.78,167.81,541.58,494.41,626.35,290.93,252.37,312.42,318.43,258.74
3,Cash Growth,-50.19%,-66.06%,-13.53%,69.94%,148.19%,-6.88%,-20.75%,20.75%,71.09%,22.49%
4,Accounts Receivable,862.97,656.54,1105,1213,1949,1985,1846,1102,685.17,792.03
5,Other Receivables,-,58.2,-,6.51,-,26.79,-,-,0.85,-
6,Receivables,884.44,714.75,1105,1219,1949,2011,1846,1102,686.01,792.03
7,Inventory,179.89,220.56,363.27,288.39,646.2,606.03,676.55,416.29,190.63,182.37
8,Prepaid Expenses,-,5.87,-,7.5,-,7.9,-,-,-,-
9,Restricted Cash,242.87,227.47,493.61,457.29,424.8,420.83,293.9,178.19,131.98,161.37
10,Other Current Assets,-,63.87,-,115.1,-,50.26,-,-,-,-
11,Total Current Assets,1577,1400,2503,2582,3646,3387,3069,2009,1327,1395
12,"Property, Plant & Equipment",18.46,15.43,31.77,36.85,33.56,35.1,29.89,30.5,22.13,25.94
13,Long-Term Investments,296.64,165.69,78.27,41.11,38.39,43.62,22.02,-,-,-
14,Goodwill,20.16,20.16,29.89,29.89,9.74,9.74,9.74,9.74,9.74,9.74
15,Other Intangible Assets,5.53,6.32,7.9,9.89,3.19,4.38,5.58,6.78,7.97,9.17
16,Long-Term Deferred Tax Assets,1.67,3.03,5.26,5.88,5.42,9.01,8.26,5.7,2.6,3.79
17,Other Long-Term Assets,2.28,129.34,166.77,155.42,144.49,149.79,151.67,133.78,133.59,135.01
18,Total Assets,1922,1740,2823,2861,3881,3639,3296,2196,1503,1578
19,Accounts Payable,403.88,269.07,513.01,350.67,627.33,536.1,812.96,590.73,394.57,370.99
20,Accrued Expenses,62.11,62.08,93.36,156.86,221.56,259.28,121.87,80.13,52.57,65.92
21,Short-Term Debt,-,78.04,-,33.05,25.84,-,24.35,727.07,352.9,435.07
22,Current Portion of Long-Term Debt,513.51,394.14,993.24,1026,1545,1629,1321,-,-,-
23,Current Portion of Leases,7.54,6.82,12.14,14.1,13.69,13.71,10.07,9.7,7.88,7.97
24,Current Income Taxes Payable,1.33,-,1.01,21.92,120.2,81.83,44.42,11.83,-,25.1
25,Current Unearned Revenue,12.41,18.98,40.16,33.58,35.83,33.9,66.52,51.67,17.24,18.11
26,Other Current Liabilities,0.86,1.29,3.07,10.27,17.06,18.03,29.94,10.26,8.82,7.54
27,Total Current Liabilities,1002,830.42,1656,1646,2607,2571,2432,1481,833.97,930.69
28,Long-Term Debt,3.08,3.6,7.26,4.71,7.63,9.57,11.38,-,-,-
29,Long-Term Leases,4.34,1.87,4.35,8.94,9.94,14.44,16.36,17.84,10.78,13.96
30,Long-Term Deferred Tax Liabilities,-,-,0.13,0.33,0.53,0.72,0.92,1.12,1.32,1.51
31,Total Liabilities,1009,835.88,1668,1660,2625,2596,2460,1500,846.07,946.17
32,Common Stock,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
33,Additional Paid-In Capital,101.67,125.14,125.14,153.4,172.45,211.54,231.14,256.17,266.23,291.84
34,Retained Earnings,843.96,808.08,749.56,737.12,717.6,573.48,453.99,359.42,318.23,288.41
35,Treasury Stock,-33.21,-34.35,-33.13,-27.17,-6.53,-0.38,-0.38,-3.43,-0.38,-15.74
36,Comprehensive Income & Other,0.01,5.83,1.75,9.98,12.77,21.31,19.53,18.49,13.87,14.42
37,Total Common Equity,912.46,904.74,843.36,873.37,896.33,805.99,704.32,630.68,597.99,578.97
38,Minority Interest,0.2,-0.33,312.22,327.56,359.7,236.89,131.7,64.67,59.03,53.02
39,Shareholders' Equity,912.66,904.41,1156,1201,1256,1043,836.02,695.34,657.01,632
40,Total Liabilities & Equity,1922,1740,2823,2861,3881,3639,3296,2196,1503,1578
41,Total Debt,528.48,484.46,1017,1086,1602,1666,1384,754.61,371.56,457
42,Net Cash (Debt),-258.7,-316.66,-475.4,-591.91,-975.76,-1375,-1131,-442.19,-53.12,-198.26
43,Net Cash Per Share,-0.55,-0.67,-1.00,-1.23,-1.99,-2.82,-2.32,-0.90,-0.11,-0.40
44,Filing Date Shares Outstanding,469.88,470.26,470.28,472.83,484.68,488.43,488.68,491.87,492.96,501.6
45,Total Common Shares Outstanding,469.88,470.26,470.28,472.83,484.68,488.43,488.68,491.87,492.96,501.6
46,Working Capital,575.35,569.91,847.46,935.86,1039,815.96,637.52,527.81,493.08,463.82
47,Book Value Per Share,1.94,1.92,1.79,1.85,1.85,1.65,1.44,1.28,1.21,1.15
48,Tangible Book Value,886.78,878.26,805.56,833.58,883.41,791.87,689,614.17,580.28,560.07
49,Tangible Book Value Per Share,1.89,1.87,1.71,1.76,1.82,1.62,1.41,1.25,1.18,1.12
50,Machinery,-,20.79,-,29.27,-,20.62,-,14.77,-,13.54
51,Leasehold Improvements,-,1.32,-,1.56,-,1.42,-,1.35,-,1.33
