,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Interest and Dividend Income,541.31,419.42,481.37,549.69,449.93,788.05,674.88,852.33,786.89,663.5,Upgrade
1,Total Interest Expense,198.49,220.6,210.19,219.61,248.95,310.42,267.74,247.76,201.47,188.27,Upgrade
2,Net Interest Income,342.82,198.82,271.18,330.08,200.98,477.63,407.13,604.58,585.42,475.23,Upgrade
3,Brokerage Commission,572.87,661.97,715.89,778.09,870.64,1256,975.03,1149,800.67,795.36,Upgrade
4,Other Revenue,50.38,-29.57,243.86,33.16,27.66,83.75,16.57,-7.91,14.8,187.37,Upgrade
5,Revenue Before Loan Losses,966.08,831.21,1231,1141,1099,1818,1399,1746,1401,1458,Upgrade
6,Provision for Loan Losses,3.76,-2.12,3.34,9.19,2.72,1.4,2.17,3.02,3.72,4.96,Upgrade
7,Revenue,962.32,833.34,1228,1132,1097,1816,1397,1743,1397,1453,Upgrade
8,Revenue Growth (YoY),-21.61%,-26.39%,11.95%,-37.67%,-21.48%,4.21%,-0.04%,19.95%,-26.56%,69.35%,Upgrade
9,Salaries & Employee Benefits,362.16,534.21,501.84,560.6,511.82,611.58,570.37,749.58,446.82,560.23,Upgrade
10,Cost of Services Provided,88.22,77.82,101.05,105.05,121.64,158.67,120.51,143.81,104.65,91.22,Upgrade
11,Other Operating Expenses,151.11,218.88,283.49,1059,440.81,680.2,305.42,417.55,217.54,461.97,Upgrade
12,Total Operating Expenses,705.22,943.62,997.94,1831,1185,1565,1094,1409,863.83,1205,Upgrade
13,Operating Income,257.1,-110.28,229.65,-698.76,-87.99,251.52,302.33,333.57,533.34,247.52,Upgrade
14,Currency Exchange Gains,0.14,-0.59,1.08,1.09,1.37,-0.37,-0.28,-2.3,0.45,0.44,Upgrade
15,EBT Excluding Unusual Items,257.24,-110.88,230.72,-697.66,-86.62,251.15,302.06,331.26,533.79,250.25,Upgrade
16,Gain (Loss) on Sale of Investments,-182.2,-83.48,-20.25,-817.59,-406.61,141.33,-318.22,58.54,-381.21,-81.94,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,56.3,-,-,Upgrade
18,Pretax Income,75.1,-194.39,211.06,-1515,-493.18,392.33,-15.99,445.95,152.58,168.34,Upgrade
19,Income Tax Expense,56.1,-47.08,51.58,-387.28,-119.48,93.77,-4.06,109.56,6.62,18.32,Upgrade
20,Earnings From Continuing Ops.,18.99,-147.31,159.48,-1128,-373.7,298.57,-11.93,336.39,145.96,150.02,Upgrade
21,Minority Interest in Earnings,34.88,18.26,33.72,197.01,18.24,-6.83,-0.56,-1.24,-7.03,0.29,Upgrade
22,Net Income,53.87,-129.05,193.2,-930.91,-355.46,291.74,-12.49,335.16,138.93,150.3,Upgrade
23,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,50.02,51.42,Upgrade
24,Net Income to Common,53.87,-129.05,193.2,-930.91,-355.46,291.74,-12.49,335.16,88.91,98.88,Upgrade
25,Net Income Growth,-72.12%,-,-,-,-,-12.96%,-,122.99%,-76.46%,-,Upgrade
26,Shares Outstanding (Basic),2605,2605,2605,2605,2605,2605,2605,2605,2605,2605,Upgrade
27,Shares Outstanding (Diluted),2605,2605,2605,2605,2605,2605,2605,2605,2605,2605,Upgrade
28,EPS (Basic),0.02,-0.05,0.07,-0.36,-0.14,0.11,-0.00,0.13,0.03,0.04,Upgrade
29,EPS (Diluted),0.02,-0.05,0.07,-0.36,-0.14,0.11,-0.00,0.13,0.03,0.04,Upgrade
30,EPS Growth,-72.12%,-,-,-,-,-11.03%,-,231.62%,-83.54%,-,Upgrade
31,Free Cash Flow,-152.99,465.59,-746.41,466.58,1530,1589,-965.04,-1457,2553,1356,Upgrade
32,Free Cash Flow Per Share,-0.06,0.18,-0.29,0.18,0.59,0.61,-0.37,-0.56,0.98,0.52,Upgrade
33,Operating Margin,26.72%,-13.23%,18.71%,-61.72%,-8.02%,13.85%,21.65%,19.14%,38.17%,17.04%,Upgrade
34,Profit Margin,5.60%,-15.49%,15.74%,-82.23%,-32.42%,16.06%,-0.89%,19.23%,6.36%,6.81%,Upgrade
35,Free Cash Flow Margin,-15.90%,55.87%,-60.80%,41.21%,139.51%,87.47%,-69.10%,-83.60%,182.73%,93.31%,Upgrade
36,Revenue as Reported,1169,1065,1448,1369,1356,2152,1673,2071,1610,1653,Upgrade
