,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4878,4691,4398,5015,5125,4391,4162,4516,5102,4603,4140,4271,3958,3925,4053,4623,3614,3107,2606,3184,Upgrade
1,Other Revenue,-173.1,173.1,-,-,-104.32,104.32,-,-,-125.22,125.22,-,68.79,-25.33,25.33,-,31.53,-20.17,20.17,-,52.91,Upgrade
2,Revenue,4705,4864,4398,5015,5021,4496,4162,4516,4977,4729,4140,4340,3932,3951,4053,4655,3594,3127,2606,3237,Upgrade
3,Revenue Growth (YoY),-6.29%,8.19%,5.69%,11.05%,0.88%,-4.93%,0.52%,4.06%,26.56%,19.69%,2.15%,-6.76%,9.42%,26.35%,55.49%,43.82%,46.13%,66.92%,20.09%,67.96%,Upgrade
4,Cost of Revenue,4229,4427,3813,4158,4227,3930,4353,4621,4240,3839,3522,4205,3075,2583,2698,3967,2911,2686,2042,2691,Upgrade
5,Gross Profit,476.21,436.51,584.85,857.02,793.85,565.36,-191.45,-104.88,736.29,889.79,617.85,135.03,857.63,1368,1354,687.48,683.07,441.3,564.57,545.5,Upgrade
6,"Selling, General & Admin",136.16,203.61,193.7,174.25,198.51,159.08,205.8,92.71,208.89,212.95,166.18,183.64,152.1,127.34,139.32,-161.78,230.33,145.51,191.76,274.45,Upgrade
7,Research & Development,194.01,139.98,171.09,239.24,190.6,179.31,109.26,277.86,164.96,178.81,121.22,177.27,95.49,201.11,82.02,276.03,1.33,1.36,0.83,1.36,Upgrade
8,Other Operating Expenses,-15.78,-23.71,-4.72,-77.67,-4.91,-0.55,-49.35,26.36,11.79,21.92,18.74,36.97,16.97,9.88,14.21,35.73,8.66,8.26,0.57,11.81,Upgrade
9,Operating Expenses,314.45,322.68,364.01,332.53,390.78,343.35,256.92,389.39,388.05,422.47,302.48,402.18,271.28,321.36,237.68,148.3,239.67,163.7,184.08,305.22,Upgrade
