,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3911,3566,3614,3427,2592,2868,3015,2456,3576,4269,4476,3302,3357,2727,3304,2663,2570,2030,1734,1968,Upgrade
1,Trading Asset Securities,36.86,36.86,36.86,36.86,40.96,40.96,40.96,40.96,55.98,55.98,55.98,55.98,79.4,79.4,79.4,79.4,71.4,69.33,69.29,69.29,Upgrade
2,Cash & Short-Term Investments,3948,3603,3651,3464,2633,2909,3056,2497,3632,4325,4532,3358,3436,2806,3384,2742,2641,2099,1804,2038,Upgrade
3,Cash Growth,49.93%,23.86%,19.47%,38.72%,-27.50%,-32.75%,-32.58%,-25.65%,5.70%,54.15%,33.95%,22.49%,30.10%,33.68%,87.59%,34.55%,28.24%,1.12%,12.02%,4.64%,Upgrade
4,Accounts Receivable,2026,2096,1758,1596,1763,1578,1411,1230,2019,1364,1352,1097,1296,836.12,1347,1243,1124,1208,1221,1747,Upgrade
5,Other Receivables,162.64,164.86,156.51,143.36,385.39,374.26,155.65,289.48,149.58,162.26,224.24,217.89,191.77,187.42,179.24,218.22,182.17,188.65,208.64,203.63,Upgrade
6,Receivables,2188,2261,1915,1740,2148,1952,1566,1520,2168,1526,1576,1315,1488,1024,1526,1461,1306,1397,1430,1950,Upgrade
7,Inventory,2532,2890,3293,2496,2241,2954,3404,3728,3967,3878,2215,2095,2782,2821,2314,1504,1660,1569,1952,1325,Upgrade
8,Other Current Assets,919.58,656.85,678.42,584.81,446.15,575.87,1088,889.5,617.29,803.93,890.93,541.93,1065,946.11,941.15,728.8,755.23,633.32,602.38,591.75,Upgrade
9,Total Current Assets,9588,9411,9537,8284,7469,8391,9114,8635,10385,10534,9214,7310,8771,7597,8165,6436,6362,5698,5788,5905,Upgrade
10,"Property, Plant & Equipment",12914,12961,12944,12948,12731,12821,13169,13060,12082,11957,11632,11735,11409,11475,11584,11753,11697,11863,11992,12179,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,-,-,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,2.72,2.34,1.89,1.89,Upgrade
12,Other Intangible Assets,311.66,315.74,319.81,323.89,303.48,306.37,309.19,313.5,272.89,275.62,277.57,271.97,224.08,224.25,221.37,223.19,225.07,226.95,228.84,230.71,Upgrade
13,Long-Term Deferred Tax Assets,258.74,257.38,283.79,298.99,358.87,402.37,403.69,302.88,174.46,228.23,242.34,216.95,125.41,138.66,160.3,226.79,223.95,185.53,170.73,172.97,Upgrade
14,Long-Term Deferred Charges,22.04,8.37,19.02,11.69,12.06,11.47,8.27,7.78,1.4,9.99,5.15,3.72,-,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,278.16,257.11,329.11,308.7,378.3,373.2,414.58,459.55,602.06,398.14,471.16,374.47,725.17,731.18,807.11,811.8,1125,1136,1076,879.5,Upgrade
16,Total Assets,23373,23211,23433,22176,21253,22305,23419,22779,23519,23405,21845,19914,21257,20167,20939,19453,19637,19111,19256,19369,Upgrade
17,Accounts Payable,3855,4452,5679,5498,5045,6151,6890,6239,6881,7255,6199,4603,5533,6475,5817,4964,3540,3718,3632,3371,Upgrade
18,Accrued Expenses,158.74,150.49,112.57,135.75,109.47,126.59,126.36,118.68,125.38,200.28,98.76,206.03,92.76,104.74,66.64,138.11,66.23,90.68,64.85,116.66,Upgrade
19,Short-Term Debt,7574,6922,5669,4829,4514,4810,4991,4899,4203,3631,3453,3241,2515,2149,2539,3444,4922,4762,4738,5178,Upgrade
20,Current Portion of Long-Term Debt,-,514.75,1419,1513,1543,608.29,1259,1157,1099,235.21,851.13,290.87,-,373.75,-,380.71,1184,562.04,1204,473.35,Upgrade
21,Current Portion of Leases,-,7.43,-,-,-,857.76,-,-,-,665.3,-,799.07,-,553.04,96.48,319.79,-,532.82,-,-,Upgrade
22,Current Income Taxes Payable,-,5.23,48.02,27.84,54.38,-,76.66,78.98,141.27,151.81,461.4,455.93,567.33,350.15,558.55,300.77,229.97,112.35,81.89,68.93,Upgrade
23,Current Unearned Revenue,530.63,525.45,533.76,548.51,646.35,743.3,606.08,543.92,602.05,566.87,850.46,514.81,712.26,560.54,1193,350.74,726.62,237.56,327.81,290.93,Upgrade
24,Other Current Liabilities,2146,1079,124.11,163.03,127.22,162.29,116.06,99.76,264.71,445.54,273.55,91.54,908.39,49.95,1123,644.71,26.84,19.91,31.56,699.64,Upgrade
25,Total Current Liabilities,14265,13656,13585,12716,12039,13459,14066,13136,13317,13151,12187,10202,10329,10616,11395,10543,10695,10035,10080,10198,Upgrade
26,Long-Term Debt,1247,1701,2043,1754,2134,1983,2383,2214,2461,2156,1588,1596,2314,2339,2524,2580,2800,2872,3036,2925,Upgrade
27,Long-Term Leases,903.77,907.51,9.63,10.48,540.12,603.92,810.2,-,798.64,1115,872.9,808.21,1045,16.67,26.72,-,332.65,639.44,660.44,-,Upgrade
