,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,4659,4698,5591,6212,7571,7881,6755,7376,6678,6872,6949,Upgrade
1,Market Cap Growth,-24.38%,-24.38%,-26.15%,-21.18%,12.07%,6.84%,1.16%,7.34%,-3.91%,-2.21%,-5.29%,Upgrade
2,Enterprise Value,12515,12429,13560,14027,15091,15211,15351,13033,10633,11253,11088,Upgrade
3,Last Close Price,1.20,1.21,1.44,1.60,1.93,2.00,1.70,1.86,1.66,1.71,1.71,Upgrade
4,PE Ratio,-,-9.46,-,-,-,15.75,13.78,8.99,11.35,-,16.79,Upgrade
5,Forward PE,-,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,22.78,Upgrade
6,PS Ratio,9.76,9.84,11.82,13.12,15.19,13.85,10.42,11.26,11.34,12.20,12.31,Upgrade
7,PB Ratio,0.34,0.34,0.41,0.43,0.51,0.46,0.37,0.36,0.33,0.41,0.40,Upgrade
8,P/TBV Ratio,0.34,0.34,0.41,0.44,0.51,0.46,0.37,0.36,0.33,0.41,0.40,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,19.84,-382.97,-,16.79,-,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,19.81,-411.42,-,15.21,-,Upgrade
11,PEG Ratio,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Upgrade
12,EV/Sales Ratio,26.22,26.04,28.67,29.63,30.28,26.72,23.69,19.90,18.06,19.98,19.64,Upgrade
13,EV/EBITDA Ratio,15.54,115.30,103.83,101.64,89.33,70.29,54.25,41.27,38.17,47.66,55.49,Upgrade
14,EV/EBIT Ratio,16.40,156.21,143.01,139.56,116.52,86.16,63.14,46.91,43.91,56.39,65.07,Upgrade
15,EV/FCF Ratio,-20.59,-,-,-,-,-,45.08,-676.67,-,27.49,-,Upgrade
16,Debt / Equity Ratio,0.76,0.76,0.84,0.78,0.72,0.67,0.71,0.68,0.61,0.69,0.62,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,38.29,-725.53,-,28.43,-,Upgrade
18,Return on Capital Employed (ROCE),0.34%,0.34%,0.42%,0.40%,0.51%,0.66%,1.09%,1.17%,0.75%,0.70%,0.62%,Upgrade
19,Earnings Yield,-10.66%,-10.57%,-34.65%,-56.85%,-25.63%,6.35%,7.25%,11.12%,8.81%,4.77%,5.96%,Upgrade
20,FCF Yield,-13.05%,-12.94%,-9.54%,-6.29%,-3.05%,2.24%,5.04%,-0.26%,11.05%,5.96%,-5.18%,Upgrade
