,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,182,136,139,139,82,262,114,157,209,237,160,71,161,169,160,104,113,133,97,143,56,Upgrade
1,Market Cap Growth,-47.97%,-47.97%,22.30%,-11.46%,-60.78%,10.34%,-28.72%,120.69%,29.44%,40.78%,0%,-31.50%,42.75%,26.38%,63.87%,-27.43%,102.94%,-1.21%,-48.03%,-22.22%,-74.34%,Upgrade
2,Enterprise Value,189,257,260,229,171,325,177,214,265,313,235,116,206,238,229,89,98,138,61,182,95,Upgrade
3,Last Close Price,0.15,0.11,0.16,0.16,0.09,0.30,0.13,0.18,0.24,0.27,0.18,0.08,0.18,0.19,0.18,0.12,0.13,0.15,0.11,0.16,0.06,Upgrade
4,PE Ratio,1.73,1.74,2.66,4.24,2.65,10.15,3.64,5.68,14.47,27.53,43.24,-,26.35,24.80,-34.40,-,-9.79,-,5.94,-,4.59,Upgrade
5,PS Ratio,0.12,0.13,0.16,0.18,0.11,0.35,0.15,0.23,0.45,0.79,0.66,0.30,0.60,0.58,0.57,0.52,0.53,0.41,0.31,0.50,0.25,Upgrade
6,PB Ratio,0.51,0.36,0.37,0.51,0.30,1.04,0.44,0.61,0.91,1.03,0.63,0.28,-,0.68,0.68,0.44,-,0.58,0.44,0.65,-,Upgrade
7,P/TBV Ratio,0.38,0.38,0.39,0.55,0.32,1.13,0.48,0.66,1.00,1.13,0.69,0.31,-,0.75,0.75,0.49,-,0.66,0.48,0.71,-,Upgrade
8,P/FCF Ratio,34.39,25.79,-13.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,17.58,17.58,-18.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
