,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,159.98,159.98,44.32,44.32,33.25,-,54.62,-,58.86,-,34.58,-,67.68,-,20.2,-,49.06,-,118.21,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.66,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.09,-,Upgrade
3,Cash & Short-Term Investments,159.98,159.98,44.32,44.32,33.25,54.62,54.62,58.86,58.86,34.58,34.58,-,67.68,20.2,20.2,-,62.72,119.31,119.31,-,Upgrade
4,Cash Growth,381.07%,192.91%,-18.86%,-24.70%,-43.50%,57.93%,57.93%,-,-13.03%,71.23%,71.23%,-,7.90%,-83.07%,-83.07%,-,-30.78%,46.05%,46.05%,-,Upgrade
5,Accounts Receivable,412.65,412.65,399.5,399.5,308.2,-,311.37,-,236.84,-,246.23,-,255.87,-,273.55,-,233.42,-,220.42,-,Upgrade
6,Other Receivables,0.65,0.65,41.06,41.06,0.04,-,49.87,-,0.25,-,32.2,-,1.87,-,7.18,-,1.28,-,23.49,-,Upgrade
7,Receivables,413.3,413.3,440.56,440.56,308.24,-,361.24,-,237.09,-,278.42,-,257.73,-,280.73,-,234.7,-,243.91,-,Upgrade
8,Inventory,39.07,39.07,62.03,62.03,14.24,-,33.19,-,22.12,-,41.16,-,11.67,-,20.1,-,7.79,-,7.77,-,Upgrade
9,Prepaid Expenses,113.12,113.12,4.53,4.53,94.24,-,0.41,-,68.26,-,0.21,-,29.05,-,1.02,-,35.35,-,0.68,-,Upgrade
10,Other Current Assets,1.12,1.12,54.18,54.18,3.03,-,21.18,-,16.67,-,17.42,-,24.01,-,15.19,-,27.2,-,1.84,-,Upgrade
11,Total Current Assets,726.59,726.59,605.62,605.62,453.01,-,470.64,-,403,-,371.79,-,390.13,-,337.24,-,367.77,-,373.5,-,Upgrade
12,"Property, Plant & Equipment",36.74,36.74,35.75,35.75,35.57,-,38.61,-,38.4,-,44.07,-,38.71,-,39.01,-,38.23,-,38.55,-,Upgrade
13,Other Intangible Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.99,-,0.09,-,Upgrade
14,Long-Term Deferred Tax Assets,5.19,5.19,5.07,5.07,2.91,-,3.06,-,2.11,-,2.37,-,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Charges,2.55,2.55,2.81,2.81,3.21,-,3.78,-,4.02,-,4.96,-,5.26,-,5.63,-,-,-,6,-,Upgrade
16,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,-,0.41,-,Upgrade
17,Total Assets,771.06,771.06,649.25,649.25,494.7,-,516.08,-,447.52,-,423.19,-,434.11,-,381.88,-,412.7,-,418.55,-,Upgrade
18,Accounts Payable,209.21,209.21,180.43,180.43,102.36,-,121.52,-,55.68,-,53.03,-,64.11,-,51.59,-,49.85,-,67.46,-,Upgrade
19,Accrued Expenses,-,-,13.34,13.34,11.01,-,12.94,-,11.01,-,12.53,-,11.01,-,12.66,-,11.01,-,13.28,-,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,50.07,-,47.25,-,40.76,-,28.57,-,28.23,-,27.09,-,62.11,-,Upgrade
21,Current Portion of Long-Term Debt,83.71,83.71,82.3,82.3,90.42,-,46.1,-,45.39,-,44.66,-,61.01,-,43.22,-,-,-,41.78,-,Upgrade
22,Current Portion of Leases,0.03,0.03,0.03,0.03,0.03,-,0.03,-,0.03,-,0.03,-,-,-,-,-,0.12,-,0.35,-,Upgrade
23,Current Income Taxes Payable,5.96,5.96,3.17,3.17,1.31,-,5.79,-,5.63,-,1.98,-,-,-,1.69,-,-,-,0.87,-,Upgrade
24,Current Unearned Revenue,9.74,9.74,27.31,27.31,16.34,-,14.64,-,12.07,-,5.26,-,7.49,-,6.6,-,-,-,0.16,-,Upgrade
25,Other Current Liabilities,21.94,21.94,6.22,6.22,8.6,-,6.96,-,38.25,-,10.75,-,-,-,1.9,-,96.11,-,10.76,-,Upgrade
26,Total Current Liabilities,330.59,330.59,312.8,312.8,230.06,-,258.05,-,215.3,-,169.01,-,172.19,-,145.89,-,184.17,-,196.76,-,Upgrade
27,Long-Term Debt,62.36,62.36,62.15,62.15,10.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,2.03,2.03,1.98,1.98,2.02,-,2.12,-,2.07,-,2.33,-,-,-,-,-,-,-,-,-,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,13.68,-,-,-,-,-,-,-,Upgrade
