,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1288,1222,1359,1707,1139,848.6,741.06,928.67,787.1,1142,Upgrade
1,Short-Term Investments,-,127.81,-,134.35,-,303.44,-,288.74,-,151.33,Upgrade
2,Cash & Short-Term Investments,1288,1350,1359,1841,1139,1152,741.06,1217,787.1,1293,Upgrade
3,Cash Growth,-5.18%,-26.69%,19.28%,59.82%,53.73%,-5.37%,-5.85%,-5.88%,-32.50%,-6.05%,Upgrade
4,Receivables,2212,2486,2516,2421,3529,4297,2930,3976,3603,3147,Upgrade
5,Inventory,1347,1539,1653,2194,2561,2620,2920,2292,1790,1658,Upgrade
6,Prepaid Expenses,198.17,50.28,176.4,59.35,252.34,60.61,380.49,81.56,335.56,53.71,Upgrade
7,Restricted Cash,112.32,111.88,115.17,102.66,113.5,74.74,74.06,38.31,54.44,33.82,Upgrade
8,Other Current Assets,89.27,91.46,-,26.21,-,3.68,-,-,-,-,Upgrade
9,Total Current Assets,5247,5628,5820,6644,7595,8209,7045,7605,6570,6185,Upgrade
10,"Property, Plant & Equipment",6220,6487,6800,7475,8491,8856,8631,8523,7604,7721,Upgrade
11,Long-Term Investments,19.98,25.24,38.25,26.14,13.16,18.88,19.69,24.22,24.65,26.84,Upgrade
12,Goodwill,-,-,-,-,52.49,52.49,52.49,52.49,52.49,52.49,Upgrade
13,Long-Term Deferred Tax Assets,6.95,7.1,7.08,14.21,66.7,69.81,68.66,68.09,48.01,61.65,Upgrade
14,Other Long-Term Assets,17.32,7.97,12.1,30.36,38.08,43.32,112.77,183.07,64.05,66.76,Upgrade
15,Total Assets,11511,12156,12677,14190,16257,17249,15930,16456,14363,14114,Upgrade
16,Accounts Payable,773.43,890.8,797.6,822.6,991.96,1333,1224,1400,1166,1065,Upgrade
17,Accrued Expenses,-,500.9,-,634.6,-,881.42,-,857.94,-,704.52,Upgrade
18,Current Portion of Long-Term Debt,2661,2539,2872,3049,3619,3555,2921,3062,3332,2870,Upgrade
19,Current Portion of Leases,69.09,133.1,159.62,244.51,274.09,1.42,2.17,2.16,2.18,1.76,Upgrade
20,Current Income Taxes Payable,30.88,39.19,49.51,51.25,100.63,68.29,52.11,128.02,117.58,156.93,Upgrade
21,Current Unearned Revenue,-,32.45,-,54.71,-,759.73,-,590.97,-,424.67,Upgrade
22,Other Current Liabilities,1108,543.83,1124,757.89,2043,696.07,2072,657.39,1610,437.17,Upgrade
23,Total Current Liabilities,4643,4679,5003,5614,7028,7295,6271,6698,6227,5660,Upgrade
24,Long-Term Debt,310.54,597.48,801.34,994.38,1150,1298,1306,1431,687.17,905,Upgrade
25,Long-Term Leases,8.28,9.27,10.16,21.76,9.04,0.58,0.99,1.18,2.21,2.96,Upgrade
26,Long-Term Unearned Revenue,40.03,40.92,40.73,42.63,44.83,47.33,46.95,46.89,34.69,35.65,Upgrade
