,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,97756,77996,62336,69639,81001,81695,88935,70663,64558,81331,75413,62596,58408,40159,41250,36852,40543,42200,29434,17154,18388,Upgrade
1,Market Cap Growth,-4.53%,-4.53%,-29.91%,-1.45%,25.47%,0.45%,17.93%,12.89%,10.53%,102.52%,82.82%,69.86%,44.06%,-4.84%,40.14%,114.83%,120.48%,238.41%,164.07%,16.89%,71.00%,Upgrade
2,Enterprise Value,101357,79776,63930,73505,84867,85752,92719,73221,67116,82816,76191,61886,57698,38765,39321,36197,39888,41389,28735,16488,17723,Upgrade
3,Last Close Price,57.98,46.26,36.62,43.16,50.20,50.63,54.78,43.52,39.76,50.09,46.45,38.37,35.80,24.61,25.28,22.47,25.83,26.88,18.65,10.87,11.65,Upgrade
4,PE Ratio,34.04,27.98,24.81,29.69,37.66,39.11,42.63,40.05,37.97,55.23,59.60,54.10,57.42,40.40,47.31,48.45,64.54,83.36,63.78,37.59,40.31,Upgrade
5,Forward PE,25.66,26.51,20.63,24.64,33.40,29.37,34.88,31.80,29.12,46.27,48.66,36.99,39.94,29.70,30.51,36.96,45.97,62.43,44.34,24.82,29.97,Upgrade
6,PS Ratio,3.81,3.13,2.74,3.33,4.11,4.29,4.84,4.23,4.04,5.52,5.65,4.90,5.10,4.01,4.65,4.77,6.23,7.14,5.37,3.22,3.43,Upgrade
7,PB Ratio,5.20,4.14,3.44,3.88,5.86,6.16,6.97,5.60,5.31,6.85,6.83,5.68,5.50,3.87,4.10,3.67,5.19,5.57,3.97,2.28,2.48,Upgrade
8,P/TBV Ratio,4.53,4.53,3.78,4.26,6.64,7.03,7.99,6.38,6.04,7.72,7.75,6.37,6.13,4.36,4.62,4.11,5.91,6.31,4.53,2.59,2.82,Upgrade
9,P/FCF Ratio,-,-,-,-,429.23,-77.64,-,-27.49,-,-,-,-,-,-,-,-,-,-,102.10,-,61.38,Upgrade
10,P/OCF Ratio,43.16,43.16,19.62,22.14,24.07,22.01,37.20,27.43,28.27,50.48,48.32,44.16,49.21,33.95,29.86,30.80,36.08,33.72,24.96,13.75,14.84,Upgrade
11,PEG Ratio,0.81,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,Upgrade
12,EV/Sales Ratio,4.07,3.20,2.81,3.51,4.31,4.50,5.05,4.38,4.20,5.62,5.71,4.84,5.03,3.87,4.44,4.68,6.13,7.00,5.24,3.10,3.31,Upgrade
13,EV/EBITDA Ratio,22.24,18.42,16.73,20.17,25.37,26.50,30.07,26.92,26.69,36.59,37.56,33.42,34.91,25.08,28.43,29.43,37.45,42.28,32.85,19.37,21.94,Upgrade
14,EV/EBIT Ratio,32.42,25.52,23.64,28.09,35.28,35.99,40.52,36.27,35.86,49.34,52.01,46.43,49.91,36.20,42.11,45.31,60.46,69.06,55.93,31.39,35.39,Upgrade
15,EV/FCF Ratio,-70.44,-,-,-,449.72,-81.49,-,-28.49,-,-,-,-,-,-,-,-,-,-,99.67,-,59.16,Upgrade
16,Debt / Equity Ratio,0.39,0.39,0.41,0.42,0.55,0.54,0.54,0.55,0.54,0.53,0.35,0.24,0.17,0.08,0.08,0.05,0.05,0.09,0.07,0.10,0.10,Upgrade
17,Debt / EBITDA Ratio,1.61,1.33,1.67,1.72,2.34,2.08,1.88,2.14,2.41,2.23,1.74,1.09,1.06,0.45,0.54,0.31,0.34,0.52,0.62,0.74,0.88,Upgrade
18,Debt / FCF Ratio,-,-,-,-,39.90,-6.81,-,-2.70,-,-,-,-,-,-,-,-,-,-,1.84,-,2.49,Upgrade
19,Asset Turnover,0.83,0.76,0.69,0.74,0.69,0.67,0.64,0.74,0.74,0.59,0.77,0.83,0.73,0.65,0.72,0.75,0.63,0.49,0.43,0.58,Upgrade,
20,Inventory Turnover,5.88,6.23,5.96,5.18,5.59,5.40,5.18,4.62,5.13,4.75,3.90,5.10,5.85,5.22,5.11,4.98,5.20,4.56,3.75,3.09,4.05,Upgrade
21,Quick Ratio,1.07,1.07,1.08,1.04,0.88,0.91,0.91,0.98,0.92,1.08,0.89,0.84,0.83,0.97,1.09,1.24,0.90,1.05,1.10,1.21,1.17,Upgrade
