,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2214,4049,4259,2855,3130,2841,3187,2796,3299,2387,1684,1271,943.25,1822,1964,787.12,1042,819.21,934.32,822.46,Upgrade
1,Trading Asset Securities,1546,1641,1801,300.87,210.89,50.74,0.93,0.95,501.14,41.31,221.08,321.51,651.76,401.28,501.29,0.18,290,550,510,780,Upgrade
2,Cash & Short-Term Investments,3760,5690,6060,3156,3340,2891,3188,2796,3800,2428,1905,1593,1595,2223,2466,787.3,1332,1369,1444,1602,Upgrade
3,Cash Growth,12.56%,96.80%,90.08%,12.86%,-12.09%,19.09%,67.37%,75.55%,138.23%,9.20%,-22.75%,102.33%,19.74%,62.38%,70.72%,-50.87%,-7.51%,-25.69%,32.28%,-9.83%,Upgrade
4,Accounts Receivable,8247,6436,6630,6601,5875,6108,6073,5916,5545,4482,4727,4505,3854,3436,3322,2822,2314,2289,2420,2385,Upgrade
5,Other Receivables,100.94,76.78,110.39,89.76,102.1,112.97,137.61,140.75,61.2,55,60.79,44.68,45.01,51.99,28.26,31.09,7.08,8.03,8.29,13.98,Upgrade
6,Receivables,8348,6513,6741,6690,5977,6221,6210,6057,5606,4537,4788,4550,3899,3488,3350,2853,2321,2297,2428,2399,Upgrade
7,Inventory,3740,3463,3569,3245,2913,2786,2788,3256,2930,2552,2355,2297,1878,1611,1537,1503,1215,1139,1128,1240,Upgrade
8,Prepaid Expenses,-,-,-,0,-,-,-,0.01,-,-,-,0,-,-,-,-,-,-,-,-,Upgrade
