,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,16416,12320,10206,11338,10484,10861,12103,14547,14126,13148,17747,17592,21797,23689,16714,19114,16829,13329,8471,6239,5709,Upgrade
1,Market Cap Growth,13.43%,13.43%,-15.67%,-22.06%,-25.78%,-17.39%,-31.80%,-17.31%,-35.19%,-44.50%,6.18%,-7.96%,29.52%,77.73%,97.30%,206.38%,194.75%,198.55%,97.99%,20.11%,68.98%,Upgrade
2,Enterprise Value,17057,12662,10712,11760,10907,11221,12862,15067,14646,13622,17760,17291,21372,23421,17546,20390,18104,14503,9767,7450,6920,Upgrade
3,Last Close Price,9.86,7.40,6.13,6.81,6.33,6.56,7.31,8.68,8.47,8.52,11.50,11.40,14.28,15.52,10.95,13.38,11.78,9.33,5.92,4.36,3.99,Upgrade
4,PE Ratio,70.16,52.66,69.32,85.94,53.90,-,45.85,50.35,-,24.95,33.76,33.02,43.63,-54.57,-28.32,-32.91,-,55.17,59.54,285.16,454.03,Upgrade
5,Forward PE,37.07,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,7.54,Upgrade
6,PS Ratio,4.08,3.07,2.89,3.48,2.97,3.16,3.01,3.33,3.12,2.62,3.24,3.25,4.14,4.68,3.96,4.71,4.91,3.77,2.09,1.36,1.05,Upgrade
7,PB Ratio,3.21,2.39,2.00,2.27,2.14,2.24,2.48,3.05,3.07,3.78,5.34,5.20,6.99,7.94,5.95,7.18,8.10,4.53,2.91,2.24,2.06,Upgrade
8,P/TBV Ratio,3.94,3.94,3.31,3.82,3.65,3.92,4.33,5.39,5.59,9.20,14.00,13.34,21.26,24.10,20.61,28.89,190.25,14.15,9.32,6.87,6.04,Upgrade
9,P/FCF Ratio,208.66,-,64.28,-,440.81,-,53.28,-,209.00,-27.62,-,-,-,1236.27,-82.89,-,-,-53.32,-,-,-,Upgrade
10,P/OCF Ratio,88.67,-,44.45,-,48.80,-,20.34,-,35.79,-106.39,-,-,60.07,99.56,393.35,-,-,200.50,-17.84,-10.99,-,Upgrade
11,PEG Ratio,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,Upgrade
12,EV/Sales Ratio,4.24,3.15,3.03,3.61,3.09,3.27,3.19,3.45,3.24,2.71,3.24,3.19,4.06,4.62,4.16,5.02,5.28,4.10,2.41,1.63,1.27,Upgrade
13,EV/EBITDA Ratio,59.04,46.31,77.42,151.12,-,-,45.20,38.14,-,14.20,18.51,17.77,22.22,89.33,75.02,116.45,-,33.46,35.25,36.60,-,Upgrade
14,EV/EBIT Ratio,96.27,71.47,255.94,-959.56,-,-,67.16,49.71,-,15.80,21.22,20.38,26.32,270.17,273.60,-1696.70,-,56.26,134.84,-597.65,-,Upgrade
15,EV/FCF Ratio,216.81,-,67.47,-,458.58,-,56.62,-,216.70,-28.61,-,-,-,1222.25,-87.01,-,-,-58.01,-,-,-,Upgrade
16,Debt / Equity Ratio,0.29,0.29,0.33,0.32,0.19,0.33,0.39,0.36,0.27,0.55,0.48,0.42,0.27,0.30,0.50,0.98,0.52,0.67,0.58,0.69,0.61,Upgrade
17,Debt / EBITDA Ratio,5.19,3.54,2.16,4.15,-,-,3.56,2.35,-,2.32,1.63,1.42,0.78,1.09,1.38,2.75,-,2.76,2.22,4.17,-,Upgrade
18,Debt / FCF Ratio,19.07,-,10.52,-,38.39,-,8.42,-,18.48,-4.02,-,-,-,46.94,-6.91,-,-,-7.90,-,-,-,Upgrade
19,Asset Turnover,0.48,0.50,0.38,0.34,0.32,0.40,0.51,0.29,0.58,0.54,0.56,0.51,0.76,0.50,0.53,0.49,0.50,0.58,0.28,0.55,Upgrade,
20,Inventory Turnover,2.09,2.15,2.50,1.88,1.99,2.06,2.27,2.27,1.26,2.08,1.62,1.62,1.42,2.40,1.73,2.03,3.23,2.20,2.63,1.10,2.41,Upgrade
21,Quick Ratio,0.79,0.79,0.95,0.99,1.06,1.23,1.16,1.05,1.01,0.79,0.69,0.77,0.61,0.70,0.71,0.79,0.60,0.72,0.75,0.69,0.75,Upgrade
22,Current Ratio,1.32,1.32,1.38,1.49,1.61,1.69,1.59,1.62,1.59,1.24,1.28,1.46,1.19,1.21,1.18,1.17,0.96,1.12,1.13,1.14,1.14,Upgrade
23,Return on Equity (ROE),3.60%,8.06%,5.10%,2.46%,-3.55%,7.41%,10.92%,-10.30%,18.56%,13.21%,20.89%,12.01%,21.67%,16.74%,22.55%,-134.12%,0.30%,17.50%,2.47%,13.87%,Upgrade,
24,Return on Assets (ROA),2.03%,4.10%,2.09%,-4.03%,-1.42%,2.83%,4.43%,-7.03%,4.98%,5.83%,6.01%,6.81%,4.17%,5.90%,5.36%,-15.64%,4.46%,5.29%,2.38%,-3.16%,Upgrade,
25,Return on Capital (ROIC),3.08%,5.95%,3.00%,-5.70%,-1.98%,3.96%,6.43%,-11.25%,8.77%,11.18%,12.69%,15.48%,9.62%,12.06%,11.00%,-29.86%,6.99%,8.18%,3.79%,-5.43%,Upgrade,
26,Return on Capital Employed (ROCE),2.87%,2.87%,0.71%,-0.21%,-,-,3.16%,5.17%,-,18.31%,17.82%,15.72%,18.81%,2.04%,1.54%,-0.30%,-,6.73%,1.92%,-0.34%,-,Upgrade
27,Earnings Yield,1.43%,1.90%,1.44%,1.16%,1.86%,0.56%,2.18%,1.99%,2.37%,4.01%,2.96%,3.03%,2.29%,-1.83%,-3.53%,-3.04%,-4.14%,1.81%,1.68%,0.35%,0.22%,Upgrade
28,FCF Yield,0.48%,0.64%,1.56%,0.96%,0.23%,0.40%,1.88%,-0.42%,0.48%,-3.62%,-0.90%,0.74%,0.16%,0.08%,-1.21%,-1.90%,-0.92%,-1.88%,-9.11%,-12.00%,-8.23%,Upgrade
29,Payout Ratio,17.05%,18.77%,5.10%,28.11%,31.23%,-,8.87%,4.84%,-,8.07%,15.54%,6.30%,10.74%,11.35%,16.82%,21.12%,-,693.82%,17.20%,159.74%,11.59%,Upgrade
