,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Market Capitalization,40,34,34,34,39,45,51,49,52,66,50,54,64,74,75,39,35,29,41,38,51,Upgrade
1,Market Cap Growth,-24.00%,-24.00%,-34.12%,-30.49%,-24.42%,-31.82%,2.41%,-8.89%,-19.63%,-10.57%,-33.60%,38.46%,84.48%,151.02%,81.16%,3.17%,-31.76%,-53.77%,-21.59%,-37.00%,-26.72%,Upgrade
2,Enterprise Value,-21,-1,-1,3,8,41,47,85,88,101,85,66,76,33,34,38,33,22,34,77,90,Upgrade
3,Last Close Price,0.07,0.06,0.06,0.06,0.07,0.07,0.09,0.08,0.09,0.11,0.08,0.09,0.11,0.12,0.11,0.06,0.05,0.04,0.06,0.06,0.08,Upgrade
4,PE Ratio,2.79,2.37,1.94,2.12,1.82,2.16,1.93,1.74,3.50,3.75,24.09,-,6.97,-,3.09,1.36,1.29,1.07,2.02,2.69,3.47,Upgrade
5,PS Ratio,0.04,0.04,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.08,0.07,0.08,0.11,0.13,0.13,0.07,0.06,0.05,0.07,0.07,0.11,Upgrade
6,PB Ratio,0.28,0.23,0.23,0.25,0.28,0.34,0.41,0.40,0.47,0.60,0.53,0.57,-,0.72,0.74,0.38,-,0.32,0.57,0.52,-,Upgrade
7,P/TBV Ratio,0.24,0.24,0.24,0.25,0.29,0.35,0.43,0.41,0.48,0.62,0.55,0.60,-,0.75,0.77,0.40,-,0.34,0.60,0.55,-,Upgrade
8,P/FCF Ratio,0.75,0.64,1.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
