,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Revenue,228.91,228.91,255.92,255.92,255.43,257.45,262.01,255.66,256.03,223.33,209.27,189.49,114.1,151.11,147.83,140.87,145.52,146.34,148.75,152.56,Upgrade
1,Revenue Growth (YoY),-10.39%,-11.09%,-2.33%,0.10%,-0.23%,15.28%,25.21%,34.92%,124.40%,47.80%,41.56%,34.51%,-21.59%,3.26%,-0.62%,-7.66%,9.49%,35.40%,65.05%,98.56%,Upgrade
2,Cost of Revenue,210.17,210.17,232.57,232.57,233.54,238.34,238.36,229.7,229.5,204.09,189.73,171.32,106.52,135.78,133.24,121.69,127.12,126.84,139.05,127.6,Upgrade
3,Gross Profit,18.73,18.73,23.35,23.35,21.89,19.1,23.66,25.96,26.53,19.24,19.54,18.17,7.57,15.33,14.58,19.19,18.39,19.5,9.71,24.96,Upgrade
4,"Selling, General & Admin",16.63,16.63,16.22,16.22,16.41,16.44,13.25,20.26,14.71,13.91,15.85,12.68,11.88,10.43,11.58,15.14,11.44,11.7,6.04,14.86,Upgrade
5,Operating Expenses,16.63,16.63,16.22,16.22,16.41,16.44,13.25,20.26,14.71,13.91,15.85,12.68,11.88,10.43,11.58,15.14,11.44,11.7,6.04,14.86,Upgrade
6,Operating Income,2.1,2.1,7.14,7.14,5.48,2.67,10.41,5.7,11.82,5.33,3.69,5.49,-4.31,4.9,3,4.04,6.95,7.8,3.67,10.11,Upgrade
7,Interest Expense,-1.34,-1.34,-2.2,-2.2,-1.55,-1.49,-1.43,-1.55,-1.55,-1.16,-1.2,-0.57,-0.47,-0.47,-0.41,-0.41,-0.59,-0.62,-0.71,-0.75,Upgrade
8,Interest & Investment Income,0.92,0.92,0.77,0.77,0.22,0.35,0.05,0.05,0.03,0.01,0.01,0.01,0.02,-,0.01,0.01,0.06,0,0.02,0.05,Upgrade
9,Other Non Operating Income (Expenses),0.3,0.3,0.2,0.2,0.09,0.07,0.11,0.3,0.05,0.09,0.01,0.03,0.13,0.01,0.02,0.02,0.01,0.1,0.94,0.01,Upgrade
10,EBT Excluding Unusual Items,1.98,1.98,5.9,5.9,4.24,1.6,9.14,4.5,10.35,4.26,2.51,4.96,-4.62,4.44,2.61,3.65,6.43,7.28,3.92,9.42,Upgrade
11,Gain (Loss) on Sale of Investments,-,-,-0.12,-0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Gain (Loss) on Sale of Assets,1.03,1.03,-,-,-,-,-0.04,-0.01,0.22,-,-0.45,-,0.96,0.2,0.94,-,-,0.01,0.09,-,Upgrade
13,Other Unusual Items,-,-,-,-,-,-,0.02,0.35,2.46,1.1,0.26,-,-,-,-0.04,4.98,5.03,2.14,-,-,Upgrade
14,Pretax Income,3.01,3.01,5.78,5.78,4.24,1.6,9.12,4.85,13.02,5.35,2.32,4.96,-3.66,4.64,3.51,8.63,11.46,9.42,4.01,9.42,Upgrade
15,Income Tax Expense,-0.29,-0.29,1.88,1.88,-1.99,-0.48,-0.13,1.57,1.17,1.47,6.61,-1.18,-0,0.57,0.85,0.82,1.71,1.03,3.05,1.1,Upgrade
16,Earnings From Continuing Operations,3.31,3.31,3.9,3.9,6.23,2.07,9.25,3.28,11.86,3.88,-4.29,6.14,-3.66,4.07,2.66,7.81,9.75,8.39,0.97,8.32,Upgrade
17,Minority Interest in Earnings,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Net Income,3.31,3.31,3.9,3.9,6.23,2.07,9.25,3.28,11.86,3.88,-4.29,6.14,-3.66,4.07,2.66,7.81,9.75,8.39,0.97,8.32,Upgrade
19,Net Income to Common,3.31,3.31,3.9,3.9,6.23,2.07,9.25,3.28,11.86,3.88,-4.29,6.14,-3.66,4.07,2.66,7.81,9.75,8.39,0.97,8.32,Upgrade
