,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Cash & Equivalents,113.61,113.61,73.19,73.19,113.71,-,72.34,-,94.21,-,73.58,-,29.43,-,70.55,-,57.35,-,40.15,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.84,-,-,-,7.75,-,Upgrade
2,Cash & Short-Term Investments,113.61,113.61,73.19,73.19,113.71,72.34,72.34,94.21,94.21,73.58,73.58,-,29.43,78.38,78.38,-,57.35,47.9,47.9,-,Upgrade
3,Cash Growth,-0.09%,57.05%,1.18%,-22.31%,20.70%,-1.69%,-1.69%,-,220.14%,-6.12%,-6.12%,-,-48.69%,63.63%,63.63%,-,41.13%,29.79%,29.79%,-,Upgrade
4,Accounts Receivable,115.47,115.47,102.52,102.52,145.74,-,106.03,-,147.38,-,87.34,-,72.61,-,53.19,-,79.16,-,53.06,-,Upgrade
5,Other Receivables,0.43,0.43,-,-,-,-,-,-,-,-,-,-,-,-,0.7,-,-,-,0.71,-,Upgrade
6,Receivables,115.89,115.89,102.52,102.52,145.74,-,106.03,-,147.38,-,87.34,-,72.61,-,53.89,-,79.16,-,53.76,-,Upgrade
7,Prepaid Expenses,21.54,21.54,15.86,15.86,18.84,-,18.63,-,13.23,-,17.54,-,18.07,-,4.01,-,15.54,-,5.25,-,Upgrade
8,Restricted Cash,1.12,1.12,1.02,1.02,-,-,-,-,-,-,-,-,1.2,-,1.38,-,1.26,-,1.1,-,Upgrade
9,Other Current Assets,53.78,53.78,78.73,78.73,29.17,-,57.58,-,44.8,-,63.01,-,54.2,-,33.13,-,30.12,-,31.03,-,Upgrade
10,Total Current Assets,305.94,305.94,271.33,271.33,307.46,-,254.57,-,299.62,-,241.48,-,175.51,-,170.78,-,183.43,-,139.04,-,Upgrade
11,"Property, Plant & Equipment",46.98,46.98,57.5,57.5,55.12,-,61.84,-,55.4,-,47.81,-,26.22,-,23.57,-,21.76,-,24.23,-,Upgrade
12,Long-Term Investments,1.76,1.76,1.76,1.76,-,-,-,-,5.08,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Goodwill,4.09,4.09,4.09,4.09,4.09,-,4.09,-,4.09,-,4.09,-,4.09,-,4.09,-,4.09,-,4.09,-,Upgrade
14,Long-Term Deferred Tax Assets,13.05,13.05,10.44,10.44,10.39,-,6.56,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,-,-,0.39,0.39,-,-,3,-,-,-,5.08,-,-,-,-,-,-,-,-,-,Upgrade
16,Total Assets,371.82,371.82,345.52,345.52,377.06,-,330.05,-,364.19,-,298.47,-,205.82,-,198.44,-,209.28,-,167.37,-,Upgrade
17,Accounts Payable,11.48,11.48,13.51,13.51,15.78,-,11.61,-,10.82,-,10,-,9.85,-,7.03,-,7.19,-,7.98,-,Upgrade
18,Accrued Expenses,115.75,115.75,123.54,123.54,74.85,-,72.64,-,72.98,-,56.45,-,42.67,-,46.4,-,42.88,-,34.35,-,Upgrade
19,Short-Term Debt,39.3,39.3,17.24,17.24,54.17,-,31.18,-,84.2,-,75.68,-,24.71,-,16.04,-,35.03,-,16.86,-,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.26,-,2.11,-,2.06,-,Upgrade
21,Current Portion of Leases,10.73,10.73,13.29,13.29,26.16,-,16.32,-,18.3,-,19.14,-,14.78,-,8.05,-,18.52,-,6.89,-,Upgrade
22,Current Income Taxes Payable,-,-,1,1,9.27,-,6.53,-,2.33,-,3.07,-,1.2,-,0.95,-,1.48,-,1.51,-,Upgrade
23,Other Current Liabilities,-,-,0.8,0.8,-,-,0.66,-,-,-,0.24,-,-,-,0.49,-,-,-,1.86,-,Upgrade
24,Total Current Liabilities,177.26,177.26,169.38,169.38,180.23,-,138.94,-,188.64,-,164.59,-,93.21,-,80.22,-,107.21,-,71.52,-,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18,-,1.26,-,Upgrade
26,Long-Term Leases,2.12,2.12,7.84,7.84,2.12,-,20.66,-,27.73,-,21.34,-,2.18,-,12.11,-,0.04,-,13.46,-,Upgrade
27,Long-Term Deferred Tax Liabilities,1.53,1.53,0.64,0.64,1.88,-,1.88,-,4.98,-,2.35,-,1.75,-,1.76,-,1.45,-,1.66,-,Upgrade
28,Total Liabilities,226.06,226.06,206.37,206.37,245.72,-,207.01,-,253.69,-,203.71,-,103.91,-,96.94,-,118.25,-,94.48,-,Upgrade
29,Common Stock,6,6,6,6,6,-,6,-,6,-,6,-,6,-,6,-,6,-,6,-,Upgrade
30,Additional Paid-In Capital,33.46,33.46,33.46,33.46,33.46,-,33.46,-,33.46,-,33.46,-,42.46,-,42.46,-,42.46,-,42.46,-,Upgrade
31,Retained Earnings,106.17,106.17,99.55,99.55,91.75,-,83.45,-,70.92,-,55.19,-,53.34,-,52.93,-,42.46,-,24.32,-,Upgrade
32,Comprehensive Income & Other,0.11,0.11,0.11,0.11,0.11,-,0.11,-,0.11,-,0.11,-,0.11,-,0.11,-,0.11,-,0.11,-,Upgrade
33,Total Common Equity,145.74,145.74,139.13,139.13,131.32,123.02,123.02,110.5,110.5,94.76,94.76,-,101.91,101.51,101.51,-,91.03,72.89,72.89,-,Upgrade
34,Minority Interest,0.02,0.02,0.02,0.02,0.02,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Shareholders' Equity,145.76,145.76,139.14,139.14,131.34,123.04,123.04,110.5,110.5,94.76,94.76,-,101.91,101.51,101.51,-,91.03,72.89,72.89,-,Upgrade
36,Total Liabilities & Equity,371.82,371.82,345.52,345.52,377.06,-,330.05,-,364.19,-,298.47,-,205.82,-,198.44,-,209.28,-,167.37,-,Upgrade
37,Total Debt,52.15,52.15,38.38,38.38,82.45,68.16,68.16,130.24,130.24,116.16,116.16,-,41.67,37.46,37.46,-,55.88,40.54,40.54,-,Upgrade
38,Net Cash (Debt),61.46,61.46,34.82,34.82,31.26,4.18,4.18,-36.03,-36.03,-42.58,-42.58,-,-12.24,40.92,40.92,-,1.47,7.36,7.36,-,Upgrade
39,Net Cash Growth,96.60%,1369.61%,732.54%,-,-,-,-,-,-,-,-,-,-,455.89%,455.89%,-,-,-48.29%,-48.29%,-,Upgrade
40,Net Cash Per Share,0.10,0.10,0.06,0.06,0.05,0.01,0.01,-0.06,-0.06,-0.07,-0.07,-,-0.02,0.07,0.07,-,0.00,0.01,0.01,-,Upgrade
41,Filing Date Shares Outstanding,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,Upgrade
42,Total Common Shares Outstanding,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,Upgrade
43,Working Capital,128.68,128.68,101.95,101.95,127.22,-,115.63,-,110.98,-,76.89,-,82.3,-,90.56,-,76.21,-,67.53,-,Upgrade
44,Book Value Per Share,0.24,0.24,0.23,0.23,0.22,0.21,0.21,0.18,0.18,0.16,0.16,-,0.17,0.17,0.17,-,0.15,0.12,0.12,-,Upgrade
45,Tangible Book Value,141.65,141.65,135.03,135.03,127.23,118.93,118.93,106.4,106.4,90.67,90.67,-,97.82,97.41,97.41,-,86.94,68.8,68.8,-,Upgrade
46,Tangible Book Value Per Share,0.24,0.24,0.23,0.23,0.21,0.20,0.20,0.18,0.18,0.15,0.15,-,0.16,0.16,0.16,-,0.14,0.11,0.11,-,Upgrade
47,Land,-,-,13.7,13.7,-,-,13.7,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
48,Machinery,-,-,70.75,70.75,-,-,48.01,-,-,-,45.09,-,-,-,40.16,-,-,-,38.94,-,Upgrade
49,Leasehold Improvements,-,-,4.17,4.17,-,-,0.66,-,-,-,0.66,-,-,-,0.66,-,-,-,0.66,-,Upgrade
