,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2543,2092,943.25,1935,2770,3089,1995,3996,3294,2880,3490,6411,4427,5269,3673,4943,3322,3209,3206,1784,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,600,600,550,550,-,-,-,-,233,400,Upgrade
2,Cash & Short-Term Investments,2543,2092,943.25,1935,2770,3089,1995,3996,3294,2880,4090,7011,4977,5819,3673,4943,3322,3209,3439,2184,Upgrade
3,Cash Growth,-8.20%,-32.26%,-52.73%,-51.56%,-15.90%,7.23%,-51.21%,-43.01%,-33.81%,-50.49%,11.33%,41.82%,49.79%,81.34%,6.83%,126.36%,107.52%,24.30%,65.27%,-21.86%,Upgrade
4,Accounts Receivable,423.47,489.98,670.09,662.96,2759,452.15,1652,838.48,1050,1082,3266,1591,1844,3614,2380,2104,2217,2541,1393,866.98,Upgrade
5,Other Receivables,32.68,14.33,21.63,19.74,29.75,20.41,37.06,34.85,69.8,80.86,21.93,52.28,8.36,16.96,13.82,18.01,49.24,7.2,8.79,78.13,Upgrade
6,Receivables,456.15,504.31,691.72,682.7,2789,472.56,1690,873.32,1120,1163,3288,1643,1852,3631,2394,2122,2267,2548,1402,945.12,Upgrade
7,Inventory,1693,2323,3206,2622,2678,2632,3484,2593,3624,4421,4358,3840,4381,6762,6995,5055,4088,2979,3816,3932,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.32,-,-,-,-,Upgrade
9,Other Current Assets,450.2,617.6,1205,812.23,761.13,771.39,1043,1052,1167,1082,808.13,856.93,1263,547.74,1297,926.35,995.95,652.7,602.47,794.91,Upgrade
10,Total Current Assets,5143,5537,6047,6052,8998,6964,8212,8514,9205,9548,12544,13351,12473,16760,14360,13048,10673,9388,9259,7855,Upgrade
11,"Property, Plant & Equipment",26755,27091,27610,27713,27567,27605,27378,27564,27245,27246,26633,26580,25714,24903,24344,23546,18202,16750,16640,16614,Upgrade
12,Long-Term Investments,169.16,168.73,173.83,171.3,171.07,171.59,175.49,111.12,115.19,110.22,102.26,63.16,56.24,56.24,56.24,84.49,84.5,43.26,33.25,33.26,Upgrade
13,Goodwill,328.05,328.05,328.05,328.05,328.05,328.05,328.05,328.05,328.06,328.06,328.06,328.05,319.06,353.91,353.91,295.41,335.07,-,-,-,Upgrade
14,Other Intangible Assets,2697,2663,2496,2512,2460,2478,2496,2514,2381,2399,2404,2385,2396,2408,2392,2395,2392,2361,2377,2392,Upgrade
15,Long-Term Deferred Tax Assets,821.32,702.97,579.07,579.07,434.22,409.08,350.57,327.99,142.25,99.6,142.57,142.57,131.47,131.47,131.47,131.47,68.71,68.44,68.44,68.44,Upgrade
16,Long-Term Deferred Charges,-,-,-,-,0.21,0.22,0.23,0.24,0.25,0.25,0.26,0.27,379.38,378.95,373.62,-,-,-,-,-,Upgrade
17,Other Long-Term Assets,0.74,5.58,0.74,1.52,2.17,-5,0.74,4.92,229.43,125.36,207.77,145.92,144.78,160.55,125.56,449.98,-,-,-,12.51,Upgrade
18,Total Assets,35915,36496,37234,37357,39961,37951,38940,39365,39646,39856,42362,42996,41614,45151,42137,39950,31755,28611,28377,26976,Upgrade
19,Accounts Payable,5908,6222,6593,5825,6435,4446,4459,3725,4072,4329,6707,5829,4829,5764,5768,3925,3008,2194,2107,1818,Upgrade
20,Accrued Expenses,112.38,140.56,117.61,148.51,119.6,152.78,131.26,165.37,99.7,128.78,99.63,129.29,94.74,118.89,256.82,293.15,218.55,414.66,285.57,325.73,Upgrade
21,Short-Term Debt,840.49,884.16,850.54,450.33,200.11,606,1106,1106,1607,1236,1036,2630,2432,1979,1385,700.79,700.69,695.27,695.36,384.53,Upgrade
22,Current Portion of Long-Term Debt,4354,1732,2085,1935,1155,1165,1358,1643,1981,1970,2106,717.35,1535,695.44,1952,2460,867.83,289.25,895.75,841.58,Upgrade
23,Current Portion of Leases,-,155.32,-,317.93,-,132.83,-,709.74,-,126.81,-,865.29,-,1857,-,1596,-,167.28,-,-,Upgrade
24,Current Income Taxes Payable,45.39,-,43.71,5.51,29.53,-,41.93,2.51,38.36,0.04,232.64,0.3,36.3,-,35.18,-,39.13,0.05,75.95,0.37,Upgrade
25,Current Unearned Revenue,1990,1867,1427,1893,2202,1868,2401,2646,3064,2979,2350,2185,1068,3323,2507,2554,1419,1175,920.56,1146,Upgrade
26,Other Current Liabilities,2915,2942,3231,3288,3123,3202,3189,3065,2610,2410,3123,3055,3492,1494,1327,1900,1120,566.22,606.47,573.89,Upgrade
