,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,81.81,81.81,62.53,62.53,72.55,-,73.12,-,58.59,-,56.43,-,38.02,-,54.83,-,40.88,-,34.84,-,Upgrade
1,Cash & Short-Term Investments,81.81,81.81,62.53,62.53,72.55,73.12,73.12,58.59,58.59,56.43,56.43,-,38.02,54.83,54.83,-,40.88,34.84,34.84,-,Upgrade
2,Cash Growth,12.76%,11.88%,-14.49%,6.72%,23.84%,29.58%,29.58%,-,54.10%,2.91%,2.91%,-,-6.99%,57.37%,57.37%,-,6.81%,-8.80%,-8.80%,-,Upgrade
3,Accounts Receivable,35.79,35.79,55.26,55.26,33.47,-,29.18,-,35.95,-,39.76,-,46.05,-,32.68,-,35.64,-,36.33,-,Upgrade
4,Receivables,35.79,35.79,55.26,55.26,33.47,-,29.18,-,35.95,-,39.76,-,46.05,-,32.68,-,35.64,-,36.33,-,Upgrade
5,Inventory,6.62,6.62,3.91,3.91,8.36,-,5.51,-,16.02,-,13.73,-,10.53,-,6.23,-,10.08,-,10.43,-,Upgrade
6,Prepaid Expenses,7.21,7.21,5.34,5.34,4.53,-,2.8,-,2.94,-,2.54,-,6.52,-,7.29,-,24.59,-,-,-,Upgrade
7,Other Current Assets,0.2,0.2,0.2,0.2,0.42,-,0.2,-,0.2,-,0.26,-,-,-,-,-,-,-,22.12,-,Upgrade
8,Total Current Assets,131.62,131.62,127.24,127.24,119.33,-,110.8,-,113.7,-,112.72,-,101.12,-,101.03,-,111.19,-,103.72,-,Upgrade
9,"Property, Plant & Equipment",15.31,15.31,17.35,17.35,18.67,-,19.27,-,19.69,-,22.37,-,22.25,-,12.1,-,9.6,-,5.88,-,Upgrade
10,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.28,-,2.97,-,Upgrade
11,Goodwill,10.58,10.58,10.58,10.58,10.58,-,10.58,-,10.58,-,10.58,-,5.63,-,0.23,-,0.23,-,0.23,-,Upgrade
12,Other Intangible Assets,0.83,0.83,1.68,1.68,2.59,-,3.63,-,4.69,-,5.93,-,6.14,-,1.69,-,1.83,-,1.46,-,Upgrade
13,Long-Term Deferred Tax Assets,0.77,0.77,0.27,0.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Long-Term Assets,0.34,0.34,0.35,0.35,0.18,-,1.03,-,2.27,-,0.25,-,7.21,-,13.23,-,0.38,-,4.3,-,Upgrade
15,Total Assets,159.44,159.44,157.45,157.45,151.36,-,145.3,-,150.92,-,151.85,-,142.35,-,128.26,-,125.52,-,118.56,-,Upgrade
16,Accounts Payable,6.34,6.34,5.37,5.37,11.24,-,2.1,-,5.31,-,7.73,-,6.78,-,1.99,-,2.49,-,1.32,-,Upgrade
17,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.12,-,Upgrade
18,Current Portion of Leases,-,-,0.03,0.03,0.1,-,0.15,-,-,-,-,-,-,-,-,-,0.79,-,1.5,-,Upgrade
19,Current Income Taxes Payable,3.96,3.96,3.5,3.5,5.81,-,4.72,-,3.38,-,1.31,-,0.67,-,0.31,-,4.17,-,2.31,-,Upgrade
20,Current Unearned Revenue,4.56,4.56,3.51,3.51,7.25,-,8.38,-,18.48,-,18.36,-,14.59,-,8.73,-,2.63,-,8.37,-,Upgrade
21,Other Current Liabilities,2.12,2.12,2.57,2.57,0.72,-,4.18,-,2.58,-,3.23,-,1.33,-,1.83,-,6.74,-,5.3,-,Upgrade
22,Total Current Liabilities,16.99,16.99,14.97,14.97,25.12,-,19.53,-,29.75,-,30.63,-,23.37,-,12.86,-,16.82,-,18.91,-,Upgrade
23,Long-Term Leases,-,-,-,-,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Long-Term Deferred Tax Liabilities,-,-,-,-,0.25,-,0.8,-,1.18,-,0.88,-,1.21,-,0.95,-,0.96,-,0.22,-,Upgrade
25,Total Liabilities,16.99,16.99,14.97,14.97,25.37,-,20.35,-,30.92,-,31.51,-,24.58,-,13.81,-,17.78,-,19.13,-,Upgrade
26,Common Stock,4.8,4.8,4.8,4.8,4.8,-,4.8,-,4.8,-,4.8,-,4.8,-,4.8,-,4.8,-,4.8,-,Upgrade
27,Additional Paid-In Capital,53.55,53.55,53.55,53.55,53.55,-,53.55,-,53.55,-,53.55,-,53.55,-,53.55,-,53.55,-,53.55,-,Upgrade
28,Retained Earnings,92.59,92.59,93.12,93.12,77.34,-,76.29,-,71.93,-,71.39,-,69.23,-,65.75,-,59.17,-,51.81,-,Upgrade
